order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time,oct
-16,0,1,96,picker-3,95,96
-63,0,1,126,picker-1,125,126
-42,0,1,156,picker-3,155,156
-33,0,1,229,picker-1,228,229
-100,0,1,264,picker-3,263,264
0,60,97,300,picker-3,203,240
-87,0,127,428,picker-1,301,428
-72,0,230,445,picker-1,215,445
-93,0,1,451,picker-3,450,451
-11,0,1,487,picker-1,486,487
-96,0,1,525,picker-1,524,525
-68,0,265,546,picker-3,281,546
-4,0,1,554,picker-1,553,554
-43,0,301,556,picker-3,255,556
-82,0,1,571,picker-3,570,571
-8,0,1,585,picker-3,584,585
-36,0,157,599,picker-3,442,599
-85,0,446,629,picker-1,183,629
11,420,429,638,picker-1,209,218
-10,0,1,641,picker-1,640,641
-58,0,526,696,picker-1,170,696
14,540,547,699,picker-3,152,159
-88,0,488,710,picker-1,222,710
-73,0,1,714,picker-2,713,714
-12,0,555,717,picker-1,162,717
-27,0,557,746,picker-3,189,746
-66,0,572,761,picker-3,189,761
-71,0,586,770,picker-3,184,770
-48,0,600,789,picker-3,189,789
-89,0,452,799,picker-3,347,799
-92,0,630,881,picker-1,251,881
-70,0,700,912,picker-3,212,912
-13,0,697,922,picker-1,225,922
-50,0,1,998,picker-2,997,998
-29,0,711,1009,picker-1,298,1009
-38,0,639,1014,picker-1,375,1014
-69,0,1,1028,picker-2,1027,1028
-53,0,642,1041,picker-1,399,1041
-67,0,718,1075,picker-1,357,1075
-54,0,1,1078,picker-2,1077,1078
-62,0,1,1082,picker-2,1081,1082
19,780,790,1098,picker-3,308,318
-15,0,747,1165,picker-3,418,1165
-30,0,771,1181,picker-3,410,1181
-81,0,762,1190,picker-3,428,1190
-84,0,800,1209,picker-3,409,1209
-23,0,1029,1210,picker-2,181,1210
-6,0,999,1227,picker-2,228,1227
-51,0,1,1242,picker-2,1241,1242
-14,0,1042,1259,picker-1,217,1259
-83,0,1099,1280,picker-3,181,1280
3,120,1015,1329,picker-1,314,1209
-17,0,1079,1353,picker-2,274,1353
-24,0,715,1374,picker-2,659,1374
-9,0,1182,1441,picker-3,259,1441
-95,0,923,1463,picker-1,540,1463
-44,0,1260,1470,picker-1,210,1470
-1,0,1210,1489,picker-3,279,1489
-5,0,1076,1495,picker-1,419,1495
-97,0,1166,1500,picker-3,334,1500
-91,0,1330,1576,picker-1,246,1576
-74,0,1191,1578,picker-3,387,1578
-77,0,882,1608,picker-1,726,1608
22,960,1010,1620,picker-1,610,660
30,1200,1211,1631,picker-2,420,431
-80,0,1471,1634,picker-1,163,1634
-86,0,1281,1634,picker-3,353,1634
27,1140,1464,1691,picker-1,227,551
-56,0,1490,1748,picker-3,258,1748
7,300,1228,1765,picker-2,537,1465
15,540,1496,1786,picker-1,290,1246
1,60,1442,1786,picker-3,344,1726
-20,0,1501,1792,picker-3,291,1792
-94,0,1579,1812,picker-3,233,1812
-49,0,1354,1868,picker-2,514,1868
6,240,1632,1887,picker-2,255,1647
-79,0,1083,1903,picker-2,820,1903
-26,0,1243,1908,picker-2,665,1908
10,420,1375,1936,picker-2,561,1516
-52,0,1636,1948,picker-3,312,1948
31,1380,1749,1961,picker-3,212,581
-25,0,1766,2022,picker-2,256,2022
-64,0,1869,2115,picker-2,246,2115
-39,0,1788,2124,picker-3,336,2124
21,900,1813,2129,picker-3,316,1229
8,300,1937,2190,picker-2,253,1890
