pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
364,156,12,-8,64,1,,
274,205,8,-10,67,1,,
274,95,12,-10,67,1,,
137,39,8,-69,71,1,,
137,560,2,-69,71,1,,
137,712,11,-51,71,1,,
137,5,6,-51,71,1,,
230,1962,9,-8,79,1,,
0,0,5,-16,96,1,,
0,0,7,-42,96,1,,
92,2,1,-96,96,1,,
92,2,7,-33,96,1,,
92,2,4,-11,96,1,,
92,1316,5,-4,96,1,,
225,46,7,-62,98,1,,
225,9,10,-51,98,1,,
225,88,4,-51,98,1,,
133,79,8,-8,112,1,,
133,128,4,-8,112,1,,
66,1633,8,-82,124,1,,
96,2,6,-63,126,1,,
96,2,6,-96,126,1,,
96,441,9,-10,126,1,,
430,407,8,-69,130,1,,
430,633,7,-54,130,1,,
430,26,9,-54,130,1,,
354,499,7,-33,150,1,,
354,393,10,-10,150,1,,
1,0,1,-42,156,1,,
1,0,10,-93,156,1,,
1,29,8,-82,156,1,,
1,231,6,-8,156,1,,
279,1187,4,-69,159,1,,
279,13,12,-62,159,1,,
279,144,5,-51,159,1,,
193,43,8,-8,168,1,,
86,2,3,-11,172,1,,
86,2,7,-4,172,1,,
86,2,2,-10,172,1,,
86,74,2,-11,172,1,,
282,1190,8,-82,179,1,,
337,392,8,-93,191,1,,
58,1303,8,-11,193,1,,
58,1,6,-11,193,1,,
63,71,10,-54,200,1,,
63,1,6,-54,200,1,,
63,332,8,-51,200,1,,
63,439,6,-51,200,1,,
116,4,7,-82,202,1,,
387,500,4,-96,211,1,,
387,817,8,-4,211,1,,
184,1863,10,-33,229,1,,
184,265,1,-10,229,1,,
149,1781,8,-69,231,1,,
149,80,5,-50,231,1,,
149,80,10,-69,231,1,,
196,733,11,-4,246,1,,
318,211,10,-11,264,1,,
318,16,1,-11,264,1,,
151,6,3,-8,264,1,,
151,456,4,-100,264,1,,
14,233,7,-54,265,1,,
14,233,10,-51,265,1,,
14,322,7,-51,265,1,,
405,1480,10,-11,280,1,,
171,82,6,-8,285,1,,
115,37,3,-73,293,1,,
115,37,4,-51,293,1,,
115,903,2,-69,293,1,,
115,445,11,-62,293,1,,
118,345,9,-10,295,1,,
269,597,4,-8,300,1,,
269,13,7,0,300,1,,
15,233,8,-10,310,1,,
277,975,7,-8,311,1,,
