sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
0,-100,1,11,5,0
1,-99,1,2244,2,0
2,-98,1,2323,2,0
3,-98,1,223,12,0
4,-98,1,779,6,0
5,-98,1,27,3,0
6,-98,1,10,8,0
7,-97,1,582,6,0
8,-97,1,775,3,0
9,-97,1,137,5,0
10,-96,1,781,9,0
11,-96,1,642,6,0
12,-96,1,1534,11,0
13,-96,1,267,6,0
14,-96,1,217,12,0
15,-96,1,154,5,0
16,-96,1,223,7,0
17,-95,1,121,7,0
18,-94,1,39,9,0
19,-94,1,298,2,0
20,-93,1,130,11,0
21,-93,1,221,4,0
22,-93,1,76,1,0
23,-93,1,2045,2,0
24,-93,1,258,2,0
25,-93,1,3,6,0
26,-92,1,97,10,0
27,-92,1,34,8,0
28,-92,1,2657,3,0
29,-92,1,621,6,0
30,-92,1,330,4,0
31,-92,1,3095,1,0
32,-91,1,257,8,0
33,-91,1,495,5,0
34,-91,1,7,3,0
35,-90,1,12,6,0
36,-90,1,749,8,0
37,-90,1,627,4,0
38,-89,1,476,8,0
39,-89,1,184,2,0
40,-89,1,121,10,0
41,-89,1,2409,2,0
42,-89,1,113,7,0
43,-89,1,16,11,0
44,-89,1,1873,3,0
45,-89,1,259,4,0
46,-88,1,150,4,0
47,-87,1,75,5,0
48,-86,1,202,8,0
49,-86,1,243,7,0
50,-85,1,1642,3,0
51,-85,1,122,7,0
52,-85,1,195,8,0
53,-85,1,222,12,0
54,-85,1,492,12,0
55,-85,1,1099,2,0
56,-85,1,254,3,0
57,-85,1,84,7,0
58,-84,1,867,6,0
59,-84,1,0,8,0
60,-83,1,547,2,0
61,-83,1,751,12,0
62,-83,1,1634,3,0
63,-83,1,307,6,0
64,-82,1,305,12,0
65,-82,1,672,2,0
66,-82,1,154,4,0
67,-82,1,2372,3,0
68,-82,1,218,6,0
69,-81,1,717,2,0
70,-81,1,2748,1,0
71,-81,1,746,12,0
72,-81,1,44,6,0
73,-80,1,1344,4,0
74,-79,1,1,10,0
75,-78,1,1617,12,0
76,-77,1,3086,4,0
77,-77,1,337,4,0
78,-77,1,51,4,0
79,-77,1,333,3,0
80,-77,1,109,6,0
81,-76,1,322,3,0
82,-75,1,1566,3,0
83,-75,1,2568,4,0
84,-75,1,1062,4,0
85,-74,1,1071,7,0
86,-73,1,135,10,0
87,-72,1,1104,8,0
88,-71,1,3,4,0
89,-71,1,1828,4,0
90,-71,1,137,6,0
91,-70,1,226,8,0
92,-70,1,24,6,0
93,-69,1,1062,3,0
94,-68,1,45,1,0
95,-68,1,160,10,0
96,-68,1,238,5,0
97,-68,1,98,6,0
98,-67,1,432,4,0
99,-67,1,181,10,0
100,-67,1,1008,10,0
101,-67,1,96,4,0
102,-67,1,1366,4,0
103,-67,1,154,10,0
104,-66,1,439,6,0
105,-66,1,82,5,0
106,-66,1,2,6,0
107,-66,1,2401,2,0
108,-66,1,528,10,0
109,-66,1,371,6,0
110,-65,1,319,8,0
111,-64,1,1168,4,0
112,-63,1,18,7,0
113,-62,1,202,6,0
114,-62,1,1605,6,0
115,-62,1,0,10,0
116,-62,1,332,4,0
117,-61,1,43,2,0
118,-61,1,465,8,0
119,-60,1,438,8,0
120,-60,1,2294,3,0
121,-60,1,328,4,0
122,-59,1,2,7,0
123,-59,1,127,8,0
124,-59,1,102,2,0
125,-59,1,1527,6,0
126,-59,1,314,4,0
127,-59,1,459,3,0
128,-59,1,2471,2,0
129,-59,1,1274,2,0
130,-58,1,608,10,0
131,-57,1,41,4,0
132,-57,1,253,6,0
133,-57,1,161,6,0
134,-57,1,545,6,0
135,-57,1,153,8,0
136,-57,1,199,6,0
137,-56,1,2,3,0
138,-55,1,431,3,0
139,-55,1,477,8,0
140,-55,1,321,6,0
141,-55,1,599,4,0
142,-54,1,154,2,0
143,-53,1,806,3,0
144,-52,1,366,9,0
145,-52,1,75,5,0
146,-51,1,95,4,0
147,-51,1,54,8,0
148,-51,1,632,5,0
149,-51,1,692,6,0
150,-50,1,506,6,0
151,-50,1,214,6,0
152,-50,1,138,12,0
153,-50,1,7,4,0
154,-50,1,2755,2,0
155,-50,1,625,11,0
156,-49,1,171,6,0
157,-49,1,104,4,0
158,-49,1,0,1,0
159,-48,1,353,6,0
160,-48,1,40,6,0
161,-48,1,362,4,0
162,-48,1,2669,2,0
163,-48,1,101,10,0
164,-47,1,397,5,0
165,-46,1,103,8,0
166,-46,1,511,6,0
167,-46,1,639,6,0
168,-46,1,613,2,0
169,-45,1,710,8,0
170,-44,1,30,5,0
171,-44,1,473,8,0
172,-44,1,2909,2,0
173,-43,1,731,2,0
174,-42,1,285,10,0
175,-41,1,815,2,0
176,-41,1,61,10,0
177,-41,1,80,3,0
178,-41,1,2318,4,0
179,-40,1,165,4,0
180,-40,1,1124,3,0
181,-39,1,988,3,0
182,-38,1,76,1,0
183,-37,1,5,5,0
184,-37,1,246,12,0
185,-37,1,24,7,0
186,-37,1,58,8,0
187,-37,1,201,6,0
188,-36,1,363,6,0
189,-36,1,269,12,0
190,-35,1,11,5,0
191,-35,1,524,2,0
192,-35,1,24,4,0
193,-35,1,8,10,0
194,-35,1,815,8,0
195,-35,1,117,7,0
196,-34,1,186,2,0
197,-34,1,344,6,0
198,-34,1,868,4,0
199,-34,1,932,2,0
200,-34,1,96,1,0
201,-33,1,36,6,0
202,-32,1,159,7,0
203,-32,1,12,4,0
204,-32,1,474,8,0
205,-32,1,37,4,0
206,-32,1,7,4,0
207,-31,1,134,5,0
208,-31,1,509,2,0
209,-31,1,2674,3,0
210,-30,1,233,12,0
211,-30,1,113,2,0
212,-30,1,321,8,0
213,-30,1,234,8,0
214,-30,1,58,6,0
215,-29,1,108,4,0
216,-29,1,236,6,0
217,-28,1,280,2,0
218,-28,1,167,1,0
219,-28,1,1171,8,0
220,-28,1,15,7,0
