sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1,-100,1,11,5,0
2,-99,1,2244,2,0
3,-98,1,2323,2,0
4,-98,1,223,12,0
5,-98,1,779,6,0
6,-98,1,27,3,0
7,-98,1,10,8,0
8,-97,1,582,6,0
9,-97,1,775,3,0
10,-97,1,137,5,0
11,-96,1,781,9,0
12,-96,1,642,6,0
13,-96,1,1534,11,0
14,-96,1,267,6,0
15,-96,1,217,12,0
16,-96,1,154,5,0
17,-96,1,223,7,0
18,-95,1,121,7,0
19,-94,1,39,9,0
20,-94,1,298,2,0
21,-93,1,130,11,0
22,-93,1,221,4,0
23,-93,1,76,1,0
24,-93,1,2045,2,0
25,-93,1,258,2,0
26,-93,1,3,6,0
27,-92,1,97,10,0
28,-92,1,34,8,0
29,-92,1,2657,3,0
30,-92,1,621,6,0
31,-92,1,330,4,0
32,-92,1,3095,1,0
33,-91,1,257,8,0
34,-91,1,495,5,0
35,-91,1,7,3,0
36,-90,1,12,6,0
37,-90,1,749,8,0
38,-90,1,627,4,0
39,-89,1,476,8,0
40,-89,1,184,2,0
41,-89,1,121,10,0
42,-89,1,2409,2,0
43,-89,1,113,7,0
44,-89,1,16,11,0
45,-89,1,1873,3,0
46,-89,1,259,4,0
47,-88,1,150,4,0
48,-87,1,75,5,0
49,-86,1,202,8,0
50,-86,1,243,7,0
51,-85,1,1642,3,0
52,-85,1,122,7,0
53,-85,1,195,8,0
54,-85,1,222,12,0
55,-85,1,492,12,0
56,-85,1,1099,2,0
57,-85,1,254,3,0
58,-85,1,84,7,0
59,-84,1,867,6,0
60,-84,1,0,8,0
61,-83,1,547,2,0
62,-83,1,751,12,0
63,-83,1,1634,3,0
64,-83,1,307,6,0
65,-82,1,305,12,0
66,-82,1,672,2,0
67,-82,1,154,4,0
68,-82,1,2372,3,0
69,-82,1,218,6,0
70,-81,1,717,2,0
71,-81,1,2748,1,0
72,-81,1,746,12,0
73,-81,1,44,6,0
74,-80,1,1344,4,0
75,-79,1,1,10,0
76,-78,1,1617,12,0
77,-77,1,3086,4,0
78,-77,1,337,4,0
79,-77,1,51,4,0
80,-77,1,333,3,0
81,-77,1,109,6,0
82,-76,1,322,3,0
83,-75,1,1566,3,0
84,-75,1,2568,4,0
85,-75,1,1062,4,0
86,-74,1,1071,7,0
87,-73,1,135,10,0
88,-72,1,1104,8,0
89,-71,1,3,4,0
90,-71,1,1828,4,0
91,-71,1,137,6,0
92,-70,1,226,8,0
93,-70,1,24,6,0
94,-69,1,1062,3,0
95,-68,1,45,1,0
96,-68,1,160,10,0
97,-68,1,238,5,0
98,-68,1,98,6,0
99,-67,1,432,4,0
100,-67,1,181,10,0
101,-67,1,1008,10,0
102,-67,1,96,4,0
103,-67,1,1366,4,0
104,-67,1,154,10,0
105,-66,1,439,6,0
106,-66,1,82,5,0
107,-66,1,2,6,0
108,-66,1,2401,2,0
109,-66,1,528,10,0
110,-66,1,371,6,0
111,-65,1,319,8,0
112,-64,1,1168,4,0
113,-63,1,18,7,0
114,-62,1,202,6,0
115,-62,1,1605,6,0
116,-62,1,0,10,0
117,-62,1,332,4,0
118,-61,1,43,2,0
119,-61,1,465,8,0
120,-60,1,438,8,0
121,-60,1,2294,3,0
122,-60,1,328,4,0
123,-59,1,2,7,0
124,-59,1,127,8,0
125,-59,1,102,2,0
126,-59,1,1527,6,0
127,-59,1,314,4,0
128,-59,1,459,3,0
129,-59,1,2471,2,0
130,-59,1,1274,2,0
131,-58,1,608,10,0
132,-57,1,41,4,0
133,-57,1,253,6,0
134,-57,1,161,6,0
135,-57,1,545,6,0
136,-57,1,153,8,0
137,-57,1,199,6,0
138,-56,1,2,3,0
139,-55,1,431,3,0
140,-55,1,477,8,0
141,-55,1,321,6,0
142,-55,1,599,4,0
143,-54,1,154,2,0
144,-53,1,806,3,0
145,-52,1,366,9,0
146,-52,1,75,5,0
147,-51,1,95,4,0
148,-51,1,54,8,0
149,-51,1,632,5,0
150,-51,1,692,6,0
151,-50,1,506,6,0
152,-50,1,214,6,0
153,-50,1,138,12,0
154,-50,1,7,4,0
155,-50,1,2755,2,0
156,-50,1,625,11,0
157,-49,1,171,6,0
158,-49,1,104,4,0
159,-49,1,0,1,0
160,-48,1,353,6,0
161,-48,1,40,6,0
162,-48,1,362,4,0
163,-48,1,2669,2,0
164,-48,1,101,10,0
165,-47,1,397,5,0
166,-46,1,103,8,0
167,-46,1,511,6,0
168,-46,1,639,6,0
169,-46,1,613,2,0
170,-45,1,710,8,0
171,-44,1,30,5,0
172,-44,1,473,8,0
173,-44,1,2909,2,0
174,-43,1,731,2,0
175,-42,1,285,10,0
176,-41,1,815,2,0
177,-41,1,61,10,0
178,-41,1,80,3,0
179,-41,1,2318,4,0
180,-40,1,165,4,0
181,-40,1,1124,3,0
182,-39,1,988,3,0
183,-38,1,76,1,0
184,-37,1,5,5,0
185,-37,1,246,12,0
186,-37,1,24,7,0
187,-37,1,58,8,0
188,-37,1,201,6,0
189,-36,1,363,6,0
190,-36,1,269,12,0
191,-35,1,11,5,0
192,-35,1,524,2,0
193,-35,1,24,4,0
194,-35,1,8,10,0
195,-35,1,815,8,0
196,-35,1,117,7,0
197,-34,1,186,2,0
198,-34,1,344,6,0
199,-34,1,868,4,0
200,-34,1,932,2,0
201,-34,1,96,1,0
202,-33,1,36,6,0
203,-32,1,159,7,0
204,-32,1,12,4,0
205,-32,1,474,8,0
206,-32,1,37,4,0
207,-32,1,7,4,0
208,-31,1,134,5,0
209,-31,1,509,2,0
210,-31,1,2674,3,0
211,-30,1,233,12,0
212,-30,1,113,2,0
213,-30,1,321,8,0
214,-30,1,234,8,0
215,-30,1,58,6,0
216,-29,1,108,4,0
217,-29,1,236,6,0
218,-28,1,280,2,0
219,-28,1,167,1,0
220,-28,1,1171,8,0
221,-28,1,15,7,0
222,-28,1,949,4,0
223,-28,1,125,5,0
224,-28,1,42,2,0
225,-28,1,6,4,0
226,-27,1,1384,1,0
227,-26,1,897,3,0
228,-26,1,308,8,0
229,-26,1,265,8,0
230,-25,1,799,8,0
231,-24,1,7,6,0
232,-23,1,279,3,0
233,-22,1,588,1,0
234,-22,1,1886,3,0
235,-21,1,88,4,0
236,-21,1,363,5,0
237,-20,1,135,12,0
238,-19,1,182,6,0
239,-18,1,284,3,0
240,-18,1,308,9,0
241,-18,1,60,10,0
242,-18,1,1411,6,0
243,-17,1,87,6,0
244,-16,1,176,4,0
245,-16,1,344,5,0
246,-15,1,7,11,0
247,-15,1,272,4,0
248,-14,1,664,8,0
249,-14,1,101,7,0
250,-14,1,1681,2,0
251,-13,1,3034,2,0
252,-13,1,149,6,0
253,-13,1,130,8,0
254,-13,1,101,10,0
255,-13,1,287,12,0
256,-12,1,976,8,0
257,-12,1,1708,4,0
258,-12,1,193,8,0
259,-12,1,124,5,0
260,-12,1,1039,5,0
261,-12,1,6,6,0
262,-12,1,277,6,0
263,-12,1,1,11,0
264,-11,1,94,10,0
265,-10,1,324,4,0
266,-10,1,0,10,0
267,-10,1,254,2,0
268,-9,1,1448,2,0
269,-9,1,257,4,0
270,-9,1,901,6,0
271,-8,1,710,8,0
272,-8,1,554,4,0
273,-8,1,350,4,0
274,-8,1,183,12,0
275,-7,1,830,4,0
276,-6,1,34,11,0
