order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
0,0,1,1176,8,-1,99999,-1,-1,-3,-1,1,60
1,0,1,518,4,-1,99999,-1,-1,-3,-1,1,60
2,0,1,431,6,-1,99999,-1,-1,-3,-1,1,60
3,0,1,1045,6,-1,99999,-1,-1,-3,-1,1,60
4,1,1,2582,3,-1,99999,-1,-1,-3,-1,1,60
5,2,1,13,5,-1,99999,-1,-1,-3,-1,1,120
6,3,1,131,4,-1,99999,-1,-1,-3,-1,1,120
7,3,1,46,9,-1,99999,-1,-1,-3,-1,1,120
8,4,1,83,9,-1,99999,-1,-1,-3,-1,1,120
9,4,1,39,2,-1,99999,-1,-1,-3,-1,1,120
10,5,1,247,9,-1,99999,-1,-1,-3,-1,1,120
11,6,1,267,3,-1,99999,-1,-1,-3,-1,1,120
12,7,1,268,4,-1,99999,-1,-1,-3,-1,1,180
13,7,1,804,4,-1,99999,-1,-1,-3,-1,1,180
14,7,1,10,10,-1,99999,-1,-1,-3,-1,1,180
15,7,1,705,4,-1,99999,-1,-1,-3,-1,1,180
16,7,1,696,9,-1,99999,-1,-1,-3,-1,1,180
17,8,1,1832,2,-1,99999,-1,-1,-3,-1,1,180
18,8,1,74,5,-1,99999,-1,-1,-3,-1,1,180
19,8,1,214,2,-1,99999,-1,-1,-3,-1,1,180
20,8,1,2033,2,-1,99999,-1,-1,-3,-1,1,180
21,8,1,217,2,-1,99999,-1,-1,-3,-1,1,180
22,8,1,188,4,-1,99999,-1,-1,-3,-1,1,180
23,9,1,335,10,-1,99999,-1,-1,-3,-1,1,180
24,10,1,1359,1,-1,99999,-1,-1,-3,-1,1,180
25,10,1,16,4,-1,99999,-1,-1,-3,-1,1,180
26,10,1,87,12,-1,99999,-1,-1,-3,-1,1,180
27,11,1,2559,2,-1,99999,-1,-1,-3,-1,1,180
28,11,1,1681,2,-1,99999,-1,-1,-3,-1,1,180
29,12,1,222,7,-1,99999,-1,-1,-3,-1,1,180
30,12,1,1785,4,-1,99999,-1,-1,-3,-1,1,180
