sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1,-100,1,602,4,0
2,-100,1,11,2,0
3,-100,1,421,6,0
4,-100,1,572,8,0
5,-99,1,918,10,0
6,-99,1,41,6,0
7,-98,1,1751,10,0
8,-98,1,865,12,0
9,-98,1,7,4,0
10,-98,1,155,4,0
11,-97,1,346,3,0
12,-97,1,1284,6,0
13,-96,1,553,10,0
14,-96,1,59,9,0
15,-96,1,401,4,0
16,-96,1,65,7,0
17,-96,1,47,6,0
18,-95,1,9,5,0
19,-94,1,215,4,0
20,-93,1,264,2,0
21,-93,1,31,2,0
22,-93,1,1445,3,0
23,-92,1,21,6,0
24,-92,1,3149,1,0
25,-92,1,1116,6,0
26,-92,1,0,9,0
27,-92,1,2298,3,0
28,-91,1,43,3,0
29,-91,1,204,8,0
30,-91,1,13,4,0
31,-91,1,355,5,0
32,-91,1,413,6,0
33,-90,1,25,3,0
34,-89,1,89,9,0
35,-89,1,1358,6,0
36,-88,1,86,2,0
37,-88,1,2336,2,0
38,-88,1,335,2,0
39,-87,1,7,4,0
40,-87,1,218,8,0
41,-87,1,745,6,0
42,-87,1,349,9,0
43,-87,1,332,3,0
44,-87,1,1571,4,0
45,-87,1,1602,4,0
46,-87,1,1210,10,0
47,-87,1,1738,3,0
48,-86,1,692,4,0
49,-86,1,632,6,0
50,-86,1,556,3,0
51,-85,1,62,4,0
52,-84,1,221,12,0
53,-84,1,408,12,0
54,-83,1,748,2,0
55,-82,1,122,6,0
56,-82,1,108,5,0
57,-81,1,115,11,0
58,-81,1,188,2,0
59,-81,1,134,8,0
60,-81,1,2268,2,0
61,-81,1,102,4,0
62,-81,1,1926,2,0
63,-81,1,37,10,0
64,-80,1,69,8,0
65,-80,1,67,12,0
66,-80,1,669,9,0
67,-80,1,383,6,0
68,-80,1,97,8,0
69,-79,1,316,6,0
70,-79,1,139,7,0
71,-79,1,7,7,0
72,-79,1,363,6,0
73,-79,1,397,9,0
74,-79,1,0,12,0
75,-79,1,146,4,0
76,-79,1,711,6,0
77,-79,1,390,8,0
78,-78,1,3002,4,0
79,-77,1,372,8,0
80,-77,1,61,2,0
81,-77,1,65,6,0
82,-77,1,2612,4,0
83,-76,1,1019,8,0
84,-76,1,1726,3,0
85,-76,1,1079,8,0
86,-76,1,737,9,0
87,-76,1,3,7,0
88,-76,1,134,5,0
89,-76,1,54,4,0
90,-76,1,918,8,0
91,-76,1,16,6,0
92,-75,1,118,4,0
93,-74,1,887,7,0
94,-74,1,942,12,0
95,-73,1,36,12,0
96,-73,1,38,6,0
97,-73,1,1624,2,0
98,-73,1,2877,4,0
99,-73,1,78,9,0
100,-72,1,18,5,0
101,-72,1,2045,2,0
102,-71,1,13,8,0
103,-71,1,115,4,0
104,-71,1,15,11,0
105,-71,1,351,12,0
106,-71,1,392,4,0
107,-71,1,748,2,0
108,-71,1,3069,1,0
109,-71,1,656,6,0
110,-70,1,40,7,0
111,-70,1,0,3,0
112,-70,1,1019,9,0
113,-70,1,204,6,0
114,-70,1,2315,2,0
115,-70,1,213,8,0
116,-70,1,306,8,0
117,-69,1,29,10,0
118,-69,1,1491,5,0
119,-69,1,1665,2,0
120,-69,1,35,7,0
121,-68,1,2723,2,0
122,-68,1,768,5,0
123,-67,1,289,8,0
124,-67,1,1179,6,0
125,-66,1,1626,5,0
126,-65,1,132,9,0
127,-65,1,593,7,0
128,-64,1,59,6,0
129,-64,1,109,4,0
130,-64,1,50,3,0
131,-64,1,676,1,0
132,-64,1,1405,1,0
133,-64,1,750,6,0
134,-64,1,2653,3,0
135,-64,1,156,5,0
136,-64,1,136,7,0
137,-63,1,1804,1,0
138,-63,1,282,5,0
139,-63,1,222,9,0
140,-63,1,29,2,0
141,-63,1,2340,2,0
142,-63,1,146,6,0
143,-63,1,339,8,0
144,-62,1,267,6,0
145,-62,1,123,8,0
146,-62,1,1287,2,0
147,-62,1,272,1,0
148,-61,1,1377,3,0
149,-61,1,2281,2,0
150,-61,1,60,9,0
151,-61,1,156,9,0
152,-60,1,42,12,0
153,-59,1,178,4,0
154,-59,1,1565,6,0
155,-58,1,3175,1,0
156,-58,1,1400,6,0
157,-58,1,174,6,0
158,-58,1,85,12,0
159,-57,1,237,4,0
160,-57,1,2372,2,0
161,-57,1,251,7,0
162,-57,1,385,10,0
163,-57,1,740,5,0
164,-57,1,345,2,0
165,-57,1,46,11,0
166,-57,1,94,9,0
167,-56,1,1975,3,0
168,-56,1,67,8,0
169,-56,1,97,7,0
170,-56,1,2288,2,0
171,-55,1,925,10,0
172,-55,1,414,11,0
173,-55,1,0,12,0
174,-55,1,25,9,0
175,-55,1,236,4,0
176,-54,1,1846,4,0
177,-54,1,419,8,0
178,-54,1,16,10,0
179,-54,1,9,4,0
180,-54,1,1335,10,0
181,-53,1,2733,2,0
182,-53,1,2,10,0
183,-53,1,485,6,0
184,-53,1,819,10,0
185,-53,1,89,8,0
186,-53,1,513,1,0
187,-53,1,1697,3,0
188,-52,1,44,11,0
189,-52,1,131,2,0
190,-52,1,47,9,0
191,-52,1,245,4,0
192,-51,1,177,4,0
193,-51,1,2519,3,0
194,-50,1,611,8,0
195,-50,1,211,10,0
196,-50,1,24,8,0
197,-50,1,422,9,0
198,-50,1,333,2,0
199,-49,1,19,5,0
200,-48,1,2195,4,0
201,-47,1,1898,2,0
202,-47,1,90,7,0
203,-47,1,129,8,0
204,-47,1,1435,7,0
205,-46,1,85,7,0
206,-45,1,76,4,0
207,-45,1,35,3,0
208,-45,1,122,1,0
209,-45,1,51,6,0
210,-45,1,888,8,0
211,-45,1,1830,3,0
212,-45,1,457,2,0
213,-44,1,867,4,0
214,-44,1,43,7,0
215,-44,1,140,2,0
216,-44,1,2224,2,0
217,-43,1,186,6,0
218,-43,1,801,6,0
219,-42,1,544,2,0
220,-41,1,24,4,0
221,-41,1,318,4,0
222,-41,1,1084,6,0
223,-41,1,1280,8,0
224,-41,1,208,6,0
225,-41,1,217,8,0
226,-41,1,173,4,0
227,-41,1,305,7,0
228,-40,1,2448,2,0
229,-40,1,179,9,0
230,-40,1,884,11,0
231,-40,1,391,11,0
232,-39,1,821,1,0
233,-39,1,845,3,0
234,-39,1,7,8,0
235,-38,1,284,8,0
236,-38,1,158,4,0
237,-38,1,1141,8,0
238,-37,1,804,1,0
239,-36,1,1598,9,0
240,-36,1,527,4,0
241,-36,1,2373,2,0
242,-35,1,182,9,0
243,-35,1,420,3,0
244,-35,1,1465,10,0
245,-35,1,2192,2,0
246,-35,1,84,5,0
247,-35,1,10,9,0
248,-34,1,523,2,0
249,-33,1,500,5,0
250,-32,1,898,5,0
251,-32,1,120,2,0
252,-32,1,481,4,0
253,-32,1,2010,7,0
254,-32,1,299,8,0
255,-32,1,27,8,0
256,-32,1,128,9,0
257,-32,1,2163,2,0
258,-32,1,2264,2,0
259,-32,1,111,4,0
260,-32,1,276,3,0
261,-32,1,1003,7,0
262,-32,1,55,4,0
263,-32,1,747,11,0
264,-31,1,180,6,0
265,-30,1,146,12,0
266,-29,1,10,8,0
267,-29,1,950,2,0
268,-28,1,0,6,0
269,-28,1,98,8,0
270,-28,1,85,6,0
271,-28,1,4,5,0
272,-28,1,277,8,0
273,-27,1,460,6,0
274,-27,1,535,9,0
275,-27,1,580,4,0
276,-27,1,913,4,0
277,-26,1,130,5,0
278,-25,1,30,6,0
279,-25,1,1437,4,0
280,-25,1,589,5,0
281,-24,1,1300,2,0
282,-24,1,2091,4,0
283,-23,1,2254,3,0
284,-23,1,1659,3,0
285,-22,1,17,6,0
286,-22,1,370,12,0
287,-22,1,423,8,0
288,-22,1,1047,10,0
289,-22,1,131,10,0
290,-22,1,472,7,0
291,-22,1,418,4,0
292,-22,1,335,7,0
293,-21,1,321,4,0
294,-21,1,133,4,0
295,-20,1,316,6,0
296,-20,1,265,6,0
297,-20,1,235,10,0
298,-19,1,715,10,0
299,-19,1,32,10,0
300,-19,1,779,6,0
301,-18,1,11,6,0
302,-17,1,480,8,0
303,-17,1,681,4,0
304,-17,1,1647,3,0
305,-17,1,2887,2,0
306,-17,1,1057,4,0
307,-17,1,442,6,0
308,-17,1,215,9,0
309,-17,1,2714,2,0
310,-17,1,98,6,0
311,-17,1,346,3,0
312,-17,1,657,11,0
313,-16,1,542,8,0
314,-16,1,207,7,0
315,-16,1,78,6,0
316,-16,1,388,10,0
317,-16,1,853,3,0
318,-16,1,56,8,0
319,-15,1,174,8,0
320,-15,1,95,1,0
321,-15,1,147,4,0
322,-15,1,68,9,0
323,-14,1,66,6,0
324,-13,1,1146,8,0
325,-12,1,28,6,0
326,-12,1,1499,2,0
327,-12,1,307,10,0
328,-12,1,1921,2,0
329,-12,1,67,4,0
330,-12,1,355,4,0
331,-12,1,36,5,0
332,-12,1,97,8,0
333,-12,1,79,8,0
334,-11,1,49,10,0
335,-11,1,774,6,0
336,-10,1,253,9,0
337,-10,1,93,4,0
338,-10,1,3243,4,0
339,-9,1,120,11,0
340,-9,1,76,4,0
341,-8,1,1253,1,0
342,-8,1,934,8,0
343,-8,1,283,11,0
344,-7,1,1144,3,0
345,-7,1,101,8,0
346,-7,1,257,6,0
347,-7,1,152,5,0
348,-6,1,115,6,0
349,-5,1,177,5,0
350,-5,1,3087,2,0
351,-5,1,595,2,0
352,-5,1,323,9,0
353,-5,1,285,4,0
354,-5,1,0,9,0
355,-4,1,31,4,0
356,-4,1,1337,9,0
357,-4,1,660,2,0
358,-4,1,59,1,0
359,-4,1,1709,4,0
360,-4,1,422,4,0
361,-4,1,66,12,0
362,-3,1,627,1,0
363,-3,1,1309,8,0
364,-3,1,764,12,0
365,-2,1,272,3,0
366,-2,1,97,9,0
367,-1,1,2757,3,0
368,0,1,1176,8,60
369,0,1,518,4,60
370,0,1,431,6,60
371,0,1,1045,6,60
372,1,1,2582,3,60
373,2,1,13,5,120
374,3,1,131,4,120
375,3,1,46,9,120
376,4,1,83,9,120
377,4,1,39,2,120
378,5,1,247,9,120
379,6,1,267,3,120
380,7,1,268,4,180
381,7,1,804,4,180
382,7,1,10,10,180
383,7,1,705,4,180
384,7,1,696,9,180
385,8,1,1832,2,180
386,8,1,74,5,180
387,8,1,214,2,180
388,8,1,2033,2,180
389,8,1,217,2,180
390,8,1,188,4,180
391,9,1,335,10,180
392,10,1,1359,1,180
393,10,1,16,4,180
394,10,1,87,12,180
395,11,1,2559,2,180
396,11,1,1681,2,180
397,12,1,222,7,180
398,12,1,1785,4,180
399,13,1,91,12,180
400,13,1,1049,1,180
401,13,1,1147,6,180
402,13,1,5,9,180
403,14,1,1,3,240
404,14,1,1328,12,240
405,14,1,341,8,240
406,15,1,1848,2,240
407,15,1,2276,1,240
408,15,1,159,9,240
409,16,1,92,8,240
410,17,1,64,5,240
411,17,1,205,4,240
412,18,1,69,9,240
413,19,1,2948,2,300
414,20,1,45,7,300
415,20,1,966,1,300
416,21,1,71,9,300
417,21,1,102,1,300
418,21,1,2430,2,300
419,21,1,421,4,300
420,21,1,133,8,300
421,21,1,412,4,300
422,21,1,186,8,300
423,21,1,961,8,300
424,21,1,161,1,300
425,22,1,408,2,300
426,22,1,147,5,300
427,22,1,633,7,300
428,22,1,237,3,300
429,22,1,11,12,300
430,22,1,156,11,300
431,22,1,2940,2,300
432,22,1,1000,9,300
433,22,1,190,12,300
434,23,1,2376,2,300
435,23,1,12,5,300
436,23,1,382,6,300
437,23,1,29,8,300
438,23,1,682,1,300
439,24,1,41,4,360
440,25,1,132,5,360
441,25,1,270,7,360
442,26,1,475,6,420
443,27,1,1983,2,420
444,27,1,181,8,420
445,27,1,13,4,420
446,27,1,93,8,420
447,28,1,3215,4,420
448,29,1,278,8,480
449,29,1,39,6,480
450,29,1,2295,2,480
451,29,1,139,4,480
452,29,1,404,12,480
453,29,1,52,10,480
454,29,1,2191,1,480
455,30,1,323,10,480
456,30,1,99,4,480
457,30,1,422,2,480
458,30,1,246,9,480
459,30,1,753,8,480
460,31,1,9,8,480
461,31,1,267,12,480
462,32,1,350,10,480
463,32,1,1541,1,480
464,32,1,555,6,480
465,32,1,1901,2,480
466,32,1,1043,8,480
467,33,1,2694,3,480
468,33,1,11,9,480
469,34,1,207,10,540
470,34,1,32,10,540
471,34,1,329,2,540
472,34,1,132,4,540
473,34,1,1176,9,540
474,34,1,64,8,540
