order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-92,0,1,75,picker-2,74
-83,0,1,91,picker-2,90
-45,0,1,104,picker-2,103
-98,0,1,127,picker-2,126
-38,0,1,134,picker-3,133
-43,0,1,134,picker-3,133
-89,0,1,152,picker-2,151
-80,0,1,189,picker-2,188
-76,0,1,261,picker-2,260
-4,0,92,276,picker-2,184
-95,0,1,283,picker-2,282
3,60,76,294,picker-2,218
-79,0,105,339,picker-2,234
7,120,128,350,picker-2,222
5,120,153,399,picker-2,246
-36,0,190,433,picker-2,243
-48,0,1,452,picker-3,451
-33,0,277,461,picker-2,184
-12,0,284,466,picker-2,182
-9,0,262,476,picker-2,214
-7,0,295,496,picker-2,201
-54,0,135,512,picker-3,377
12,300,340,515,picker-2,175
-86,0,351,531,picker-2,180
-73,0,1,538,picker-3,537
-99,0,400,636,picker-2,236
-42,0,1,651,picker-3,650
-77,0,135,678,picker-3,543
-58,0,1,717,picker-1,716
-96,0,513,721,picker-3,208
-35,0,1,730,picker-3,729
-21,0,1,750,picker-3,749
-68,0,1,760,picker-1,759
24,480,539,765,picker-3,226
-19,0,1,769,picker-3,768
-18,0,1,798,picker-1,797
2,60,497,802,picker-2,305
-53,0,1,806,picker-1,805
8,240,453,808,picker-3,355
-91,0,1,815,picker-1,814
-1,0,652,836,picker-3,184
-23,0,477,848,picker-2,371
-52,0,516,848,picker-2,332
0,60,637,848,picker-2,211
-47,0,467,863,picker-2,396
-70,0,532,863,picker-2,331
-85,0,462,879,picker-2,417
-30,0,1,882,picker-1,881
25,540,679,885,picker-3,206
-2,0,1,887,picker-1,886
-69,0,434,889,picker-2,455
-64,0,731,898,picker-3,167
28,720,722,907,picker-3,185
27,600,718,921,picker-1,203
-100,0,751,929,picker-3,178
30,780,803,947,picker-2,144
-59,0,799,954,picker-1,155
-27,0,761,966,picker-1,205
-49,0,1,972,picker-1,971
-22,0,807,988,picker-1,181
26,540,816,1009,picker-1,193
-17,0,770,1048,picker-3,278
29,780,864,1084,picker-2,220
-61,0,883,1131,picker-1,248
-72,0,908,1157,picker-3,249
33,900,922,1184,picker-1,262
-8,0,930,1192,picker-3,262
-67,0,766,1219,picker-3,453
-46,0,948,1238,picker-2,290
-87,0,899,1247,picker-3,348
13,300,849,1255,picker-2,406
35,960,989,1263,picker-1,274
-82,0,880,1270,picker-2,390
36,960,1085,1270,picker-2,185
-57,0,890,1279,picker-2,389
17,360,955,1282,picker-1,327
9,240,809,1299,picker-3,490
40,1080,1132,1302,picker-1,170
-25,0,967,1313,picker-1,346
6,120,849,1321,picker-2,472
-3,0,849,1333,picker-2,484
4,120,864,1344,picker-2,480
-5,0,1158,1350,picker-3,192
-16,0,837,1361,picker-3,524
-62,0,973,1381,picker-1,408
41,1140,1193,1388,picker-3,195
-44,0,1185,1407,picker-1,222
-29,0,888,1416,picker-1,528
32,900,1220,1426,picker-3,206
34,960,1239,1441,picker-2,202
-34,0,1264,1461,picker-1,197
-88,0,1300,1481,picker-3,181
-78,0,1010,1511,picker-1,501
-63,0,1248,1533,picker-3,285
48,1320,1351,1591,picker-3,240
50,1380,1427,1615,picker-3,188
43,1200,1334,1686,picker-2,352
49,1380,1534,1781,picker-3,247
-74,0,1280,1782,picker-2,502
-50,0,1442,1817,picker-2,375
-15,0,1256,1840,picker-2,584
23,480,1283,1841,picker-1,558
-26,0,1322,1851,picker-2,529
-93,0,1271,1863,picker-2,592
51,1440,1512,1899,picker-1,387
-24,0,1462,1913,picker-1,451
-65,0,886,1921,picker-3,1035
-32,0,1345,1966,picker-2,621
-56,0,1314,1988,picker-1,674
47,1260,1482,2008,picker-3,526
37,960,1408,2024,picker-1,616
60,1560,1842,2055,picker-1,213
-97,0,1417,2074,picker-1,657
-90,0,1362,2077,picker-3,715
-37,0,1382,2083,picker-1,701
-11,0,1922,2107,picker-3,185
-40,0,1592,2148,picker-3,556
-75,0,1049,2151,picker-3,1102
38,1020,1616,2160,picker-3,544
44,1200,1389,2167,picker-3,778
64,1680,1782,2173,picker-3,391
58,1500,2009,2203,picker-3,194
63,1620,1864,2213,picker-2,349
67,1740,1900,2214,picker-1,314
55,1500,2078,2295,picker-3,217
62,1620,1841,2335,picker-2,494
71,1980,2149,2344,picker-3,195
70,1920,2108,2360,picker-3,252
74,2040,2214,2426,picker-2,212
57,1500,1852,2451,picker-2,599
61,1560,1783,2468,picker-2,685
78,2220,2336,2571,picker-2,235
68,1800,2427,2651,picker-2,224
-55,0,2452,2689,picker-2,237
18,360,2215,2795,picker-1,580
90,2520,2572,2813,picker-2,241
85,2460,2469,2857,picker-2,388
95,2640,2652,2864,picker-2,212
10,240,2174,2899,picker-3,725
39,1020,1989,2921,picker-1,932
16,360,2152,2928,picker-3,776
76,2160,2161,2962,picker-3,801
