order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-82,0,1,68,picker-1,67
-8,0,1,104,picker-1,103
-31,0,1,154,picker-1,153
-38,0,1,159,picker-3,158
-44,0,1,236,picker-3,235
-14,0,1,236,picker-3,235
-26,0,1,242,picker-1,241
-55,0,2,292,picker-3,290
-47,0,2,336,picker-3,334
-93,0,1,365,picker-4,364
-51,0,69,403,picker-1,334
-22,0,105,433,picker-1,328
-53,0,2,443,picker-3,441
7,60,160,450,picker-3,290
-78,0,1,528,picker-1,527
-88,0,237,562,picker-3,325
-58,0,237,583,picker-3,346
-45,0,337,628,picker-3,291
-20,0,155,665,picker-1,510
-63,0,434,684,picker-1,250
-24,0,293,695,picker-3,402
-18,0,1,699,picker-1,698
-81,0,243,761,picker-1,518
-96,0,529,769,picker-1,240
-87,0,1,781,picker-1,780
-30,0,404,784,picker-1,380
-67,0,1,789,picker-1,788
-52,0,563,826,picker-3,263
-91,0,1,839,picker-3,838
-23,0,366,847,picker-4,481
-12,0,1,886,picker-2,885
-86,0,1,894,picker-4,893
-11,0,1,913,picker-4,912
28,600,666,920,picker-1,254
-28,0,685,944,picker-1,259
-1,0,700,954,picker-1,254
-73,0,629,963,picker-3,334
-72,0,1,986,picker-2,985
-68,0,451,1088,picker-3,637
-75,0,1,1113,picker-2,1112
22,480,584,1125,picker-3,541
-37,0,1,1133,picker-2,1132
17,420,770,1148,picker-1,378
-64,0,696,1194,picker-3,498
43,840,964,1233,picker-3,269
-76,0,785,1242,picker-1,457
44,900,987,1264,picker-2,277
5,60,895,1312,picker-4,417
34,720,840,1314,picker-3,474
-99,0,827,1365,picker-3,538
-54,0,1114,1440,picker-2,326
40,780,955,1495,picker-1,540
-56,0,945,1502,picker-1,557
-85,0,1134,1506,picker-2,372
50,1140,1195,1516,picker-3,321
-90,0,887,1516,picker-2,629
-2,0,914,1528,picker-4,614
-60,0,1,1554,picker-2,1553
-32,0,1,1575,picker-4,1574
57,1260,1313,1575,picker-4,262
-16,0,782,1583,picker-1,801
15,300,1149,1603,picker-1,454
-35,0,1,1618,picker-4,1617
-66,0,1,1619,picker-2,1618
37,720,1265,1630,picker-2,365
52,1200,1366,1632,picker-3,266
-65,0,1,1641,picker-4,1640
30,600,762,1655,picker-1,893
-40,0,1,1656,picker-4,1655
-77,0,1,1665,picker-2,1664
16,360,921,1676,picker-1,755
-29,0,848,1676,picker-4,828
-48,0,1,1682,picker-4,1681
65,1440,1441,1689,picker-2,248
-61,0,444,1713,picker-3,1269
63,1440,1517,1726,picker-2,209
-36,0,1315,1749,picker-3,434
-84,0,1496,1752,picker-1,256
-95,0,2,1772,picker-3,1770
55,1200,1555,1774,picker-2,219
39,780,1518,1790,picker-3,272
-19,0,1234,1803,picker-3,569
-42,0,1529,1822,picker-4,293
13,300,1243,1855,picker-1,612
11,180,790,1937,picker-1,1147
27,540,1089,1946,picker-3,857
10,120,1126,1946,picker-3,820
67,1500,1656,1993,picker-1,337
71,1680,1753,1993,picker-1,240
-59,0,1619,2075,picker-4,456
59,1380,1657,2075,picker-4,418
-83,0,1,2163,picker-2,2162
60,1380,1507,2163,picker-2,656
-49,0,1791,2166,picker-3,375
-89,0,1714,2184,picker-3,470
-57,0,1576,2208,picker-4,632
4,60,1775,2236,picker-2,461
25,540,1584,2239,picker-1,655
-97,0,1773,2300,picker-3,527
41,840,1683,2306,picker-4,623
75,1800,1823,2317,picker-4,494
73,1740,2076,2317,picker-4,241
47,1020,1678,2334,picker-4,656
-6,0,1804,2342,picker-3,538
-92,0,1750,2350,picker-3,600
78,1860,1947,2360,picker-3,413
-98,0,1633,2380,picker-3,747
-10,0,2076,2498,picker-4,422
42,840,2240,2503,picker-1,263
85,1980,1994,2562,picker-1,568
89,2040,2307,2563,picker-4,256
62,1380,1503,2600,picker-1,1097
81,1860,1938,2611,picker-1,673
-50,0,1994,2639,picker-1,645
-79,0,1856,2668,picker-1,812
19,420,2167,2697,picker-3,530
38,780,1677,2723,picker-1,1046
61,1380,1631,2726,picker-2,1095
86,1980,2504,2739,picker-1,235
24,480,1727,2765,picker-2,1038
79,1860,2563,2794,picker-1,231
-5,0,2318,2836,picker-4,518
106,2580,2612,2857,picker-1,245
105,2520,2564,2896,picker-4,332
110,2640,2698,2906,picker-3,208
84,1920,1947,2967,picker-3,1020
46,960,1620,2971,picker-2,1351
31,600,1604,3003,picker-1,1399
-94,0,2335,3044,picker-4,709
-21,0,2209,3053,picker-4,844
87,1980,2237,3063,picker-2,826
3,60,2185,3066,picker-3,881
1,60,2164,3079,picker-2,915
88,2040,2601,3080,picker-1,479
32,660,2301,3148,picker-3,847
66,1500,2351,3167,picker-3,816
68,1560,2381,3180,picker-3,799
