pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
0,0,5,-16,57,1,,
0,0,7,-42,57,1,,
137,39,8,-69,62,1,,
137,560,2,-69,62,1,,
137,712,11,-51,62,1,,
137,5,6,-51,62,1,,
364,156,12,-8,74,1,,
354,499,7,-33,74,1,,
354,393,10,-10,74,1,,
133,79,8,-8,90,1,,
133,128,4,-8,90,1,,
92,2,1,-96,97,1,,
92,2,7,-33,97,1,,
92,2,4,-11,97,1,,
92,1316,5,-4,97,1,,
149,1781,8,-69,100,1,,
149,80,5,-50,100,1,,
149,80,10,-69,100,1,,
230,1962,9,-8,103,1,,
96,2,6,-63,125,1,,
96,2,6,-96,125,1,,
96,441,9,-10,125,1,,
1,0,1,-42,135,1,,
1,0,10,-93,135,1,,
1,29,8,-82,135,1,,
1,231,6,-8,135,1,,
63,71,10,-54,141,1,,
63,1,6,-54,141,1,,
63,332,8,-51,141,1,,
63,439,6,-51,141,1,,
387,500,4,-96,144,1,,
387,817,8,-4,144,1,,
66,1633,8,-82,147,1,,
193,43,8,-8,159,1,,
282,1190,8,-82,170,1,,
274,205,8,-10,172,1,,
274,95,12,-10,172,1,,
430,407,8,-69,174,1,,
430,633,7,-54,174,1,,
430,26,9,-54,174,1,,
58,1303,8,-11,193,1,,
58,1,6,-11,193,1,,
279,1187,4,-69,203,1,,
279,13,12,-62,203,1,,
279,144,5,-51,203,1,,
337,392,8,-93,209,1,,
86,2,3,-11,214,1,,
86,2,7,-4,214,1,,
86,2,2,-10,214,1,,
86,74,2,-11,214,1,,
116,4,7,-82,220,1,,
184,1863,10,-33,232,1,,
184,265,1,-10,232,1,,
225,46,7,-62,232,1,,
225,9,10,-51,232,1,,
225,88,4,-51,232,1,,
196,733,11,-4,249,1,,
151,6,3,-8,257,1,,
151,456,4,-100,257,1,,
14,233,7,-54,266,1,,
14,233,10,-51,266,1,,
14,322,7,-51,266,1,,
318,211,10,-11,267,1,,
318,16,1,-11,267,1,,
171,82,6,-8,271,1,,
171,7,4,-72,271,1,,
405,1480,10,-11,283,1,,
277,975,7,-8,284,1,,
313,386,6,-82,293,1,,
115,37,3,-73,294,1,,
115,37,4,-51,294,1,,
115,903,2,-69,294,1,,
115,445,11,-62,294,1,,
118,345,9,-10,298,1,,
15,233,8,-10,312,1,,
186,42,8,-62,321,1,,
186,83,6,-62,321,1,,
186,1868,5,-51,321,1,,
397,159,6,-82,323,1,,
210,741,6,-8,337,1,,
192,1884,8,-10,344,1,,
49,663,10,-69,347,1,,
49,239,8,-50,347,1,,
283,145,6,-36,348,1,,
283,378,2,-36,348,1,,
67,2,8,-10,360,1,,
447,111,7,-69,374,1,,
447,64,6,-54,374,1,,
447,28,6,-51,374,1,,
271,597,4,-8,380,1,,
271,378,2,-36,380,1,,
265,13,7,0,388,1,,
134,184,5,-72,399,1,,
316,150,6,-62,400,1,,
316,992,6,-62,400,1,,
316,387,2,-54,400,1,,
316,53,4,-51,400,1,,
133,681,6,-10,402,1,,
445,111,6,-4,411,1,,
460,1269,6,-8,412,1,,
384,295,4,-8,418,1,,
331,54,8,-54,425,1,,
331,212,10,-51,425,1,,
175,265,1,-10,438,1,,
