order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
0,0,1,148,9,-1,99999,-1,-1,-3,-1,1,60
1,1,1,518,6,-1,99999,-1,-1,-3,-1,1,60
2,1,1,2187,2,-1,99999,-1,-1,-3,-1,1,60
3,2,1,44,4,-1,99999,-1,-1,-3,-1,1,60
4,2,1,1447,6,-1,99999,-1,-1,-3,-1,1,60
5,2,1,243,11,-1,99999,-1,-1,-3,-1,1,60
6,3,1,362,10,-1,99999,-1,-1,-3,-1,1,60
7,4,1,2669,3,-1,99999,-1,-1,-3,-1,1,60
8,5,1,2478,2,-1,99999,-1,-1,-3,-1,1,120
9,5,1,460,7,-1,99999,-1,-1,-3,-1,1,120
10,6,1,189,8,-1,99999,-1,-1,-3,-1,1,120
11,6,1,208,4,-1,99999,-1,-1,-3,-1,1,120
12,6,1,1033,7,-1,99999,-1,-1,-3,-1,1,120
13,6,1,13,10,-1,99999,-1,-1,-3,-1,1,120
14,7,1,23,3,-1,99999,-1,-1,-3,-1,1,180
15,7,1,106,7,-1,99999,-1,-1,-3,-1,1,180
16,7,1,5,3,-1,99999,-1,-1,-3,-1,1,180
17,7,1,385,2,-1,99999,-1,-1,-3,-1,1,180
18,8,1,22,3,-1,99999,-1,-1,-3,-1,1,180
19,8,1,5,8,-1,99999,-1,-1,-3,-1,1,180
20,8,1,1074,3,-1,99999,-1,-1,-3,-1,1,180
21,8,1,3013,3,-1,99999,-1,-1,-3,-1,1,180
22,8,1,233,10,-1,99999,-1,-1,-3,-1,1,180
23,8,1,856,8,-1,99999,-1,-1,-3,-1,1,180
24,8,1,1381,6,-1,99999,-1,-1,-3,-1,1,180
25,8,1,1644,2,-1,99999,-1,-1,-3,-1,1,180
26,8,1,2431,1,-1,99999,-1,-1,-3,-1,1,180
27,9,1,19,10,-1,99999,-1,-1,-3,-1,1,180
28,9,1,1865,3,-1,99999,-1,-1,-3,-1,1,180
29,9,1,1465,8,-1,99999,-1,-1,-3,-1,1,180
30,9,1,1182,11,-1,99999,-1,-1,-3,-1,1,180
31,9,1,158,1,-1,99999,-1,-1,-3,-1,1,180
32,9,1,1614,2,-1,99999,-1,-1,-3,-1,1,180
33,9,1,258,6,-1,99999,-1,-1,-3,-1,1,180
34,10,1,376,4,-1,99999,-1,-1,-3,-1,1,180
35,11,1,64,1,-1,99999,-1,-1,-3,-1,1,240
36,11,1,110,5,-1,99999,-1,-1,-3,-1,1,240
37,11,1,36,9,-1,99999,-1,-1,-3,-1,1,240
38,11,1,395,4,-1,99999,-1,-1,-3,-1,1,240
39,11,1,1852,4,-1,99999,-1,-1,-3,-1,1,240
40,11,1,299,8,-1,99999,-1,-1,-3,-1,1,240
41,12,1,2829,4,-1,99999,-1,-1,-3,-1,1,300
42,12,1,835,1,-1,99999,-1,-1,-3,-1,1,300
43,12,1,2831,3,-1,99999,-1,-1,-3,-1,1,300
44,12,1,1547,6,-1,99999,-1,-1,-3,-1,1,300
45,13,1,57,5,-1,99999,-1,-1,-3,-1,1,300
46,13,1,7,1,-1,99999,-1,-1,-3,-1,1,300
47,14,1,469,4,-1,99999,-1,-1,-3,-1,1,360
48,14,1,72,5,-1,99999,-1,-1,-3,-1,1,360
49,15,1,317,6,-1,99999,-1,-1,-3,-1,1,360
50,15,1,2521,4,-1,99999,-1,-1,-3,-1,1,360
51,15,1,122,6,-1,99999,-1,-1,-3,-1,1,360
52,15,1,375,7,-1,99999,-1,-1,-3,-1,1,360
53,15,1,68,5,-1,99999,-1,-1,-3,-1,1,360
54,16,1,3,8,-1,99999,-1,-1,-3,-1,1,420
55,17,1,222,1,-1,99999,-1,-1,-3,-1,1,420
56,17,1,117,2,-1,99999,-1,-1,-3,-1,1,420
57,17,1,136,8,-1,99999,-1,-1,-3,-1,1,420
58,18,1,1521,10,-1,99999,-1,-1,-3,-1,1,480
59,18,1,1160,9,-1,99999,-1,-1,-3,-1,1,480
60,18,1,1674,1,-1,99999,-1,-1,-3,-1,1,480
61,19,1,961,7,-1,99999,-1,-1,-3,-1,1,480
62,20,1,434,6,-1,99999,-1,-1,-3,-1,1,540
63,20,1,1930,4,-1,99999,-1,-1,-3,-1,1,540
64,20,1,151,8,-1,99999,-1,-1,-3,-1,1,540
65,20,1,383,6,-1,99999,-1,-1,-3,-1,1,540
66,20,1,653,12,-1,99999,-1,-1,-3,-1,1,540
67,21,1,2824,2,-1,99999,-1,-1,-3,-1,1,540
68,21,1,99,3,-1,99999,-1,-1,-3,-1,1,540
69,21,1,3101,2,-1,99999,-1,-1,-3,-1,1,540
70,21,1,358,4,-1,99999,-1,-1,-3,-1,1,540
71,21,1,49,12,-1,99999,-1,-1,-3,-1,1,540
72,21,1,128,11,-1,99999,-1,-1,-3,-1,1,540
73,22,1,1523,2,-1,99999,-1,-1,-3,-1,1,540
74,23,1,346,6,-1,99999,-1,-1,-3,-1,1,540
75,23,1,117,9,-1,99999,-1,-1,-3,-1,1,540
76,23,1,2653,2,-1,99999,-1,-1,-3,-1,1,540
77,23,1,69,5,-1,99999,-1,-1,-3,-1,1,540
78,23,1,29,8,-1,99999,-1,-1,-3,-1,1,540
79,24,1,593,1,-1,99999,-1,-1,-3,-1,1,600
80,24,1,765,7,-1,99999,-1,-1,-3,-1,1,600
81,25,1,201,7,-1,99999,-1,-1,-3,-1,1,600
82,25,1,231,10,-1,99999,-1,-1,-3,-1,1,600
83,25,1,1031,9,-1,99999,-1,-1,-3,-1,1,600
84,25,1,1694,2,-1,99999,-1,-1,-3,-1,1,600
85,25,1,1868,1,-1,99999,-1,-1,-3,-1,1,600
86,25,1,450,6,-1,99999,-1,-1,-3,-1,1,600
87,25,1,1049,12,-1,99999,-1,-1,-3,-1,1,600
88,26,1,114,8,-1,99999,-1,-1,-3,-1,1,600
89,26,1,69,8,-1,99999,-1,-1,-3,-1,1,600
90,26,1,186,12,-1,99999,-1,-1,-3,-1,1,600
91,26,1,391,3,-1,99999,-1,-1,-3,-1,1,600
92,26,1,363,8,-1,99999,-1,-1,-3,-1,1,600
93,26,1,502,6,-1,99999,-1,-1,-3,-1,1,600
94,26,1,1721,4,-1,99999,-1,-1,-3,-1,1,600
95,26,1,1025,10,-1,99999,-1,-1,-3,-1,1,600
96,27,1,267,2,-1,99999,-1,-1,-3,-1,1,600
97,27,1,1453,2,-1,99999,-1,-1,-3,-1,1,600
98,27,1,570,3,-1,99999,-1,-1,-3,-1,1,600
99,27,1,91,10,-1,99999,-1,-1,-3,-1,1,600
100,28,1,585,12,-1,99999,-1,-1,-3,-1,1,600
101,28,1,1329,4,-1,99999,-1,-1,-3,-1,1,600
102,28,1,673,8,-1,99999,-1,-1,-3,-1,1,600
103,28,1,55,2,-1,99999,-1,-1,-3,-1,1,600
104,28,1,39,4,-1,99999,-1,-1,-3,-1,1,600
105,28,1,618,2,-1,99999,-1,-1,-3,-1,1,600
106,28,1,71,7,-1,99999,-1,-1,-3,-1,1,600
107,28,1,1080,4,-1,99999,-1,-1,-3,-1,1,600
108,28,1,584,9,-1,99999,-1,-1,-3,-1,1,600
109,28,1,24,10,-1,99999,-1,-1,-3,-1,1,600
110,29,1,1112,2,-1,99999,-1,-1,-3,-1,1,660
111,30,1,5,7,-1,99999,-1,-1,-3,-1,1,660
112,30,1,330,8,-1,99999,-1,-1,-3,-1,1,660
113,30,1,257,10,-1,99999,-1,-1,-3,-1,1,660
114,30,1,84,2,-1,99999,-1,-1,-3,-1,1,660
115,30,1,212,4,-1,99999,-1,-1,-3,-1,1,660
116,30,1,2016,2,-1,99999,-1,-1,-3,-1,1,660
117,30,1,138,6,-1,99999,-1,-1,-3,-1,1,660
118,31,1,23,2,-1,99999,-1,-1,-3,-1,1,660
119,31,1,871,8,-1,99999,-1,-1,-3,-1,1,660
120,31,1,478,8,-1,99999,-1,-1,-3,-1,1,660
121,31,1,2,6,-1,99999,-1,-1,-3,-1,1,660
122,31,1,426,2,-1,99999,-1,-1,-3,-1,1,660
123,32,1,3060,4,-1,99999,-1,-1,-3,-1,1,720
124,33,1,46,4,-1,99999,-1,-1,-3,-1,1,720
125,34,1,312,9,-1,99999,-1,-1,-3,-1,1,720
126,35,1,28,8,-1,99999,-1,-1,-3,-1,1,720
127,35,1,1670,4,-1,99999,-1,-1,-3,-1,1,720
128,35,1,124,5,-1,99999,-1,-1,-3,-1,1,720
129,35,1,582,8,-1,99999,-1,-1,-3,-1,1,720
130,35,1,105,8,-1,99999,-1,-1,-3,-1,1,720
131,36,1,214,8,-1,99999,-1,-1,-3,-1,1,720
132,36,1,501,8,-1,99999,-1,-1,-3,-1,1,720
133,37,1,562,8,-1,99999,-1,-1,-3,-1,1,720
134,37,1,57,7,-1,99999,-1,-1,-3,-1,1,720
135,37,1,297,4,-1,99999,-1,-1,-3,-1,1,720
136,37,1,28,7,-1,99999,-1,-1,-3,-1,1,720
137,38,1,1187,6,-1,99999,-1,-1,-3,-1,1,720
138,38,1,232,6,-1,99999,-1,-1,-3,-1,1,720
139,38,1,677,1,-1,99999,-1,-1,-3,-1,1,720
140,38,1,250,2,-1,99999,-1,-1,-3,-1,1,720
141,38,1,28,4,-1,99999,-1,-1,-3,-1,1,720
142,39,1,849,3,-1,99999,-1,-1,-3,-1,1,780
143,40,1,1579,6,-1,99999,-1,-1,-3,-1,1,840
144,41,1,289,4,-1,99999,-1,-1,-3,-1,1,900
145,41,1,1416,11,-1,99999,-1,-1,-3,-1,1,900
146,41,1,371,7,-1,99999,-1,-1,-3,-1,1,900
147,42,1,325,4,-1,99999,-1,-1,-3,-1,1,900
148,42,1,584,6,-1,99999,-1,-1,-3,-1,1,900
149,42,1,329,10,-1,99999,-1,-1,-3,-1,1,900
150,42,1,42,11,-1,99999,-1,-1,-3,-1,1,900
151,43,1,1309,5,-1,99999,-1,-1,-3,-1,1,900
152,43,1,0,8,-1,99999,-1,-1,-3,-1,1,900
153,43,1,106,5,-1,99999,-1,-1,-3,-1,1,900
154,44,1,321,7,-1,99999,-1,-1,-3,-1,1,960
155,44,1,403,12,-1,99999,-1,-1,-3,-1,1,960
156,45,1,79,8,-1,99999,-1,-1,-3,-1,1,960
157,45,1,1108,6,-1,99999,-1,-1,-3,-1,1,960
158,45,1,14,7,-1,99999,-1,-1,-3,-1,1,960
159,45,1,103,5,-1,99999,-1,-1,-3,-1,1,960
160,45,1,121,8,-1,99999,-1,-1,-3,-1,1,960
161,45,1,13,7,-1,99999,-1,-1,-3,-1,1,960
162,45,1,294,8,-1,99999,-1,-1,-3,-1,1,960
163,45,1,1,4,-1,99999,-1,-1,-3,-1,1,960
164,45,1,1410,10,-1,99999,-1,-1,-3,-1,1,960
165,45,1,63,8,-1,99999,-1,-1,-3,-1,1,960
166,46,1,301,8,-1,99999,-1,-1,-3,-1,1,960
167,47,1,378,6,-1,99999,-1,-1,-3,-1,1,960
168,48,1,31,6,-1,99999,-1,-1,-3,-1,1,960
169,49,1,364,10,-1,99999,-1,-1,-3,-1,1,1080
170,49,1,1991,1,-1,99999,-1,-1,-3,-1,1,1080
171,49,1,86,8,-1,99999,-1,-1,-3,-1,1,1080
172,49,1,218,6,-1,99999,-1,-1,-3,-1,1,1080
173,49,1,189,4,-1,99999,-1,-1,-3,-1,1,1080
174,49,1,161,6,-1,99999,-1,-1,-3,-1,1,1080
175,49,1,60,6,-1,99999,-1,-1,-3,-1,1,1080
176,49,1,341,10,-1,99999,-1,-1,-3,-1,1,1080
177,50,1,133,8,-1,99999,-1,-1,-3,-1,1,1080
178,50,1,205,7,-1,99999,-1,-1,-3,-1,1,1080
179,51,1,920,4,-1,99999,-1,-1,-3,-1,1,1080
180,51,1,26,8,-1,99999,-1,-1,-3,-1,1,1080
181,51,1,1623,3,-1,99999,-1,-1,-3,-1,1,1080
182,51,1,155,9,-1,99999,-1,-1,-3,-1,1,1080
183,51,1,669,8,-1,99999,-1,-1,-3,-1,1,1080
184,51,1,46,8,-1,99999,-1,-1,-3,-1,1,1080
185,51,1,483,9,-1,99999,-1,-1,-3,-1,1,1080
186,52,1,108,11,-1,99999,-1,-1,-3,-1,1,1140
187,52,1,372,12,-1,99999,-1,-1,-3,-1,1,1140
188,52,1,150,8,-1,99999,-1,-1,-3,-1,1,1140
189,52,1,866,7,-1,99999,-1,-1,-3,-1,1,1140
190,53,1,41,4,-1,99999,-1,-1,-3,-1,1,1140
191,53,1,2,8,-1,99999,-1,-1,-3,-1,1,1140
192,53,1,51,9,-1,99999,-1,-1,-3,-1,1,1140
193,53,1,309,2,-1,99999,-1,-1,-3,-1,1,1140
194,54,1,171,8,-1,99999,-1,-1,-3,-1,1,1140
195,54,1,592,6,-1,99999,-1,-1,-3,-1,1,1140
196,54,1,1086,4,-1,99999,-1,-1,-3,-1,1,1140
197,54,1,152,11,-1,99999,-1,-1,-3,-1,1,1140
198,55,1,724,2,-1,99999,-1,-1,-3,-1,1,1140
199,55,1,1,4,-1,99999,-1,-1,-3,-1,1,1140
200,56,1,976,4,-1,99999,-1,-1,-3,-1,1,1200
201,56,1,1276,2,-1,99999,-1,-1,-3,-1,1,1200
202,57,1,186,8,-1,99999,-1,-1,-3,-1,1,1200
203,57,1,2148,3,-1,99999,-1,-1,-3,-1,1,1200
204,57,1,52,2,-1,99999,-1,-1,-3,-1,1,1200
205,58,1,0,10,-1,99999,-1,-1,-3,-1,1,1200
206,59,1,392,6,-1,99999,-1,-1,-3,-1,1,1200
207,59,1,162,6,-1,99999,-1,-1,-3,-1,1,1200
208,59,1,25,6,-1,99999,-1,-1,-3,-1,1,1200
209,59,1,153,10,-1,99999,-1,-1,-3,-1,1,1200
210,60,1,168,5,-1,99999,-1,-1,-3,-1,1,1200
211,60,1,2434,1,-1,99999,-1,-1,-3,-1,1,1200
212,61,1,3039,4,-1,99999,-1,-1,-3,-1,1,1200
213,61,1,1524,5,-1,99999,-1,-1,-3,-1,1,1200
214,61,1,263,7,-1,99999,-1,-1,-3,-1,1,1200
215,61,1,717,6,-1,99999,-1,-1,-3,-1,1,1200
216,61,1,29,7,-1,99999,-1,-1,-3,-1,1,1200
217,61,1,433,7,-1,99999,-1,-1,-3,-1,1,1200
218,61,1,683,7,-1,99999,-1,-1,-3,-1,1,1200
219,62,1,653,8,-1,99999,-1,-1,-3,-1,1,1260
220,62,1,203,6,-1,99999,-1,-1,-3,-1,1,1260
221,63,1,56,8,-1,99999,-1,-1,-3,-1,1,1260
222,63,1,54,4,-1,99999,-1,-1,-3,-1,1,1260
223,63,1,220,7,-1,99999,-1,-1,-3,-1,1,1260
224,64,1,812,4,-1,99999,-1,-1,-3,-1,1,1260
225,64,1,954,9,-1,99999,-1,-1,-3,-1,1,1260
226,65,1,1779,4,-1,99999,-1,-1,-3,-1,1,1320
227,66,1,237,2,-1,99999,-1,-1,-3,-1,1,1380
228,66,1,458,6,-1,99999,-1,-1,-3,-1,1,1380
229,67,1,195,6,-1,99999,-1,-1,-3,-1,1,1380
230,68,1,932,2,-1,99999,-1,-1,-3,-1,1,1440
231,68,1,1551,2,-1,99999,-1,-1,-3,-1,1,1440
232,68,1,129,2,-1,99999,-1,-1,-3,-1,1,1440
233,68,1,381,3,-1,99999,-1,-1,-3,-1,1,1440
234,68,1,1513,1,-1,99999,-1,-1,-3,-1,1,1440
235,68,1,16,8,-1,99999,-1,-1,-3,-1,1,1440
236,68,1,1270,10,-1,99999,-1,-1,-3,-1,1,1440
237,68,1,3054,2,-1,99999,-1,-1,-3,-1,1,1440
238,69,1,158,2,-1,99999,-1,-1,-3,-1,1,1440
239,69,1,3,4,-1,99999,-1,-1,-3,-1,1,1440
240,69,1,366,1,-1,99999,-1,-1,-3,-1,1,1440
241,69,1,117,3,-1,99999,-1,-1,-3,-1,1,1440
242,69,1,144,10,-1,99999,-1,-1,-3,-1,1,1440
243,69,1,110,12,-1,99999,-1,-1,-3,-1,1,1440
244,69,1,175,10,-1,99999,-1,-1,-3,-1,1,1440
245,70,1,87,4,-1,99999,-1,-1,-3,-1,1,1440
246,70,1,898,10,-1,99999,-1,-1,-3,-1,1,1440
247,70,1,708,6,-1,99999,-1,-1,-3,-1,1,1440
248,70,1,324,6,-1,99999,-1,-1,-3,-1,1,1440
249,70,1,931,10,-1,99999,-1,-1,-3,-1,1,1440
250,71,1,745,11,-1,99999,-1,-1,-3,-1,1,1440
251,71,1,15,10,-1,99999,-1,-1,-3,-1,1,1440
252,71,1,1067,2,-1,99999,-1,-1,-3,-1,1,1440
253,71,1,17,8,-1,99999,-1,-1,-3,-1,1,1440
254,72,1,155,3,-1,99999,-1,-1,-3,-1,1,1500
255,72,1,61,7,-1,99999,-1,-1,-3,-1,1,1500
256,72,1,1011,12,-1,99999,-1,-1,-3,-1,1,1500
257,72,1,468,7,-1,99999,-1,-1,-3,-1,1,1500
258,72,1,295,11,-1,99999,-1,-1,-3,-1,1,1500
259,72,1,9,6,-1,99999,-1,-1,-3,-1,1,1500
260,73,1,191,8,-1,99999,-1,-1,-3,-1,1,1500
261,73,1,155,6,-1,99999,-1,-1,-3,-1,1,1500
262,74,1,40,4,-1,99999,-1,-1,-3,-1,1,1560
263,74,1,136,5,-1,99999,-1,-1,-3,-1,1,1560
264,75,1,193,5,-1,99999,-1,-1,-3,-1,1,1620
265,75,1,7,2,-1,99999,-1,-1,-3,-1,1,1620
266,75,1,284,3,-1,99999,-1,-1,-3,-1,1,1620
267,75,1,1445,4,-1,99999,-1,-1,-3,-1,1,1620
268,76,1,23,10,-1,99999,-1,-1,-3,-1,1,1620
269,76,1,1667,2,-1,99999,-1,-1,-3,-1,1,1620
270,76,1,1495,6,-1,99999,-1,-1,-3,-1,1,1620
271,77,1,88,8,-1,99999,-1,-1,-3,-1,1,1680
272,77,1,2204,4,-1,99999,-1,-1,-3,-1,1,1680
273,77,1,121,6,-1,99999,-1,-1,-3,-1,1,1680
274,77,1,2013,3,-1,99999,-1,-1,-3,-1,1,1680
275,77,1,677,6,-1,99999,-1,-1,-3,-1,1,1680
276,78,1,163,7,-1,99999,-1,-1,-3,-1,1,1680
277,78,1,567,10,-1,99999,-1,-1,-3,-1,1,1680
278,78,1,2,10,-1,99999,-1,-1,-3,-1,1,1680
279,79,1,270,8,-1,99999,-1,-1,-3,-1,1,1740
280,79,1,973,7,-1,99999,-1,-1,-3,-1,1,1740
281,80,1,124,6,-1,99999,-1,-1,-3,-1,1,1740
282,81,1,14,8,-1,99999,-1,-1,-3,-1,1,1740
283,81,1,126,5,-1,99999,-1,-1,-3,-1,1,1740
284,81,1,0,7,-1,99999,-1,-1,-3,-1,1,1740
285,81,1,415,8,-1,99999,-1,-1,-3,-1,1,1740
286,81,1,336,9,-1,99999,-1,-1,-3,-1,1,1740
287,82,1,2,2,-1,99999,-1,-1,-3,-1,1,1740
288,83,1,514,7,-1,99999,-1,-1,-3,-1,1,1800
289,83,1,325,12,-1,99999,-1,-1,-3,-1,1,1800
290,84,1,203,6,-1,99999,-1,-1,-3,-1,1,1800
291,85,1,7,8,-1,99999,-1,-1,-3,-1,1,1800
292,86,1,80,9,-1,99999,-1,-1,-3,-1,1,1800
293,86,1,869,4,-1,99999,-1,-1,-3,-1,1,1800
294,86,1,2149,3,-1,99999,-1,-1,-3,-1,1,1800
295,86,1,7,5,-1,99999,-1,-1,-3,-1,1,1800
296,86,1,2780,3,-1,99999,-1,-1,-3,-1,1,1800
297,87,1,1630,2,-1,99999,-1,-1,-3,-1,1,1800
298,88,1,305,6,-1,99999,-1,-1,-3,-1,1,1800
299,89,1,482,4,-1,99999,-1,-1,-3,-1,1,1800
300,89,1,358,6,-1,99999,-1,-1,-3,-1,1,1800
301,89,1,1794,4,-1,99999,-1,-1,-3,-1,1,1800
302,89,1,451,4,-1,99999,-1,-1,-3,-1,1,1800
303,90,1,309,6,-1,99999,-1,-1,-3,-1,1,1800
304,90,1,369,7,-1,99999,-1,-1,-3,-1,1,1800
305,90,1,209,9,-1,99999,-1,-1,-3,-1,1,1800
306,90,1,81,10,-1,99999,-1,-1,-3,-1,1,1800
307,90,1,452,5,-1,99999,-1,-1,-3,-1,1,1800
308,90,1,97,5,-1,99999,-1,-1,-3,-1,1,1800
309,90,1,2284,2,-1,99999,-1,-1,-3,-1,1,1800
310,91,1,711,1,-1,99999,-1,-1,-3,-1,1,1860
311,91,1,62,4,-1,99999,-1,-1,-3,-1,1,1860
312,91,1,144,3,-1,99999,-1,-1,-3,-1,1,1860
313,91,1,1051,6,-1,99999,-1,-1,-3,-1,1,1860
314,91,1,1228,4,-1,99999,-1,-1,-3,-1,1,1860
315,91,1,914,6,-1,99999,-1,-1,-3,-1,1,1860
316,91,1,1384,2,-1,99999,-1,-1,-3,-1,1,1860
317,91,1,40,5,-1,99999,-1,-1,-3,-1,1,1860
318,91,1,31,9,-1,99999,-1,-1,-3,-1,1,1860
319,92,1,629,4,-1,99999,-1,-1,-3,-1,1,1860
320,92,1,403,7,-1,99999,-1,-1,-3,-1,1,1860
321,93,1,51,9,-1,99999,-1,-1,-3,-1,1,1860
322,93,1,1063,4,-1,99999,-1,-1,-3,-1,1,1860
323,94,1,45,8,-1,99999,-1,-1,-3,-1,1,1860
324,95,1,2368,4,-1,99999,-1,-1,-3,-1,1,1920
325,95,1,427,8,-1,99999,-1,-1,-3,-1,1,1920
