sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
0,-100,1,95,7,0
1,-100,1,60,6,0
2,-100,1,141,1,0
3,-100,1,347,8,0
4,-100,1,93,9,0
5,-99,1,1278,6,0
6,-99,1,2064,4,0
7,-99,1,432,6,0
8,-99,1,1647,2,0
9,-99,1,2179,2,0
10,-98,1,1015,7,0
11,-97,1,271,11,0
12,-97,1,186,9,0
13,-97,1,1908,2,0
14,-96,1,731,2,0
15,-96,1,435,6,0
16,-96,1,141,7,0
17,-96,1,517,8,0
18,-95,1,786,9,0
19,-95,1,1624,1,0
20,-95,1,2578,4,0
21,-95,1,59,2,0
22,-95,1,45,9,0
23,-95,1,476,4,0
24,-95,1,40,6,0
25,-95,1,1178,9,0
26,-95,1,3054,3,0
27,-94,1,1665,1,0
28,-94,1,553,4,0
29,-94,1,1693,3,0
30,-94,1,891,4,0
31,-93,1,2367,2,0
32,-93,1,82,4,0
33,-93,1,229,9,0
34,-93,1,175,8,0
35,-93,1,142,12,0
36,-92,1,81,5,0
37,-92,1,719,2,0
38,-92,1,463,6,0
39,-92,1,428,6,0
40,-92,1,109,7,0
41,-92,1,520,8,0
42,-91,1,260,10,0
43,-91,1,261,12,0
44,-91,1,491,2,0
45,-90,1,1315,6,0
46,-90,1,167,3,0
47,-90,1,66,6,0
48,-90,1,44,4,0
49,-90,1,78,6,0
50,-90,1,154,10,0
51,-90,1,2135,2,0
52,-90,1,181,10,0
53,-90,1,8,12,0
54,-90,1,42,4,0
55,-90,1,262,4,0
56,-89,1,1168,6,0
57,-88,1,588,8,0
58,-87,1,599,6,0
59,-86,1,1524,8,0
60,-85,1,129,2,0
61,-85,1,2895,2,0
62,-85,1,308,2,0
63,-85,1,2145,2,0
64,-85,1,543,7,0
65,-85,1,371,2,0
66,-85,1,49,4,0
67,-85,1,77,8,0
68,-85,1,57,10,0
69,-85,1,3007,2,0
70,-85,1,379,8,0
71,-85,1,555,6,0
72,-85,1,31,7,0
73,-85,1,1909,2,0
74,-84,1,7,12,0
75,-84,1,1349,4,0
76,-83,1,60,6,0
77,-82,1,899,4,0
78,-82,1,2430,4,0
79,-82,1,1589,2,0
80,-82,1,237,8,0
81,-81,1,1019,5,0
82,-80,1,550,3,0
83,-79,1,12,1,0
84,-78,1,4,7,0
85,-78,1,1071,10,0
86,-78,1,212,7,0
87,-78,1,712,4,0
88,-78,1,74,7,0
89,-78,1,335,6,0
90,-78,1,40,9,0
91,-77,1,394,8,0
92,-76,1,2231,4,0
93,-76,1,2510,3,0
94,-75,1,331,9,0
95,-74,1,1910,3,0
96,-74,1,1074,2,0
97,-74,1,242,6,0
98,-74,1,69,5,0
99,-73,1,291,10,0
100,-73,1,0,1,0
101,-73,1,394,10,0
102,-73,1,1,4,0
103,-72,1,463,4,0
104,-71,1,40,4,0
105,-71,1,8,7,0
106,-71,1,161,3,0
107,-70,1,1125,5,0
108,-70,1,796,2,0
109,-70,1,1558,2,0
110,-70,1,3026,2,0
111,-70,1,1968,4,0
112,-70,1,724,9,0
113,-70,1,96,2,0
114,-70,1,201,6,0
115,-70,1,73,6,0
116,-70,1,69,7,0
117,-70,1,185,3,0
118,-70,1,205,6,0
119,-70,1,405,9,0
120,-70,1,84,7,0
121,-69,1,431,10,0
122,-69,1,682,9,0
123,-69,1,55,12,0
124,-69,1,1759,3,0
125,-68,1,173,4,0
126,-68,1,88,9,0
127,-67,1,200,12,0
128,-67,1,1713,7,0
129,-66,1,108,8,0
130,-66,1,532,2,0
131,-66,1,632,10,0
132,-66,1,1485,5,0
133,-65,1,1915,2,0
134,-64,1,202,4,0
135,-63,1,31,1,0
136,-63,1,639,2,0
137,-63,1,1243,12,0
138,-63,1,777,8,0
139,-63,1,213,6,0
140,-63,1,354,5,0
141,-62,1,945,6,0
142,-62,1,1371,9,0
143,-61,1,248,11,0
144,-61,1,37,11,0
145,-60,1,1797,2,0
146,-60,1,133,4,0
147,-59,1,331,11,0
148,-58,1,91,7,0
149,-58,1,61,11,0
150,-58,1,3,4,0
151,-58,1,329,5,0
152,-58,1,364,4,0
153,-58,1,248,7,0
154,-58,1,557,7,0
155,-58,1,714,6,0
156,-58,1,1216,5,0
157,-58,1,27,6,0
158,-57,1,34,11,0
159,-57,1,1575,3,0
160,-57,1,22,2,0
161,-57,1,2734,4,0
162,-56,1,248,5,0
163,-56,1,1339,7,0
164,-55,1,21,2,0
165,-55,1,222,8,0
166,-55,1,3215,2,0
167,-55,1,422,2,0
168,-55,1,279,4,0
169,-55,1,5,2,0
170,-55,1,677,6,0
171,-55,1,107,2,0
172,-55,1,78,1,0
173,-55,1,885,10,0
174,-54,1,52,12,0
175,-53,1,1202,10,0
176,-52,1,926,3,0
177,-52,1,1084,7,0
178,-52,1,520,7,0
179,-52,1,2144,1,0
180,-52,1,306,8,0
181,-51,1,263,8,0
182,-51,1,635,10,0
183,-51,1,2076,3,0
184,-51,1,6,10,0
185,-51,1,75,4,0
186,-50,1,1441,8,0
187,-50,1,1,6,0
188,-50,1,659,11,0
189,-49,1,318,9,0
190,-49,1,2005,4,0
191,-49,1,415,7,0
192,-49,1,275,8,0
193,-48,1,202,8,0
194,-48,1,2505,2,0
195,-48,1,1560,4,0
196,-48,1,976,8,0
197,-48,1,395,5,0
198,-48,1,86,7,0
199,-48,1,20,5,0
200,-47,1,742,3,0
201,-47,1,469,2,0
202,-47,1,3063,1,0
203,-47,1,2654,1,0
204,-47,1,1390,6,0
205,-47,1,17,7,0
206,-47,1,2803,2,0
207,-47,1,417,6,0
208,-46,1,153,8,0
209,-46,1,3,6,0
210,-46,1,847,6,0
211,-46,1,1201,2,0
212,-46,1,159,2,0
213,-46,1,301,4,0
214,-45,1,445,10,0
215,-45,1,2771,4,0
216,-45,1,454,8,0
217,-45,1,1675,4,0
218,-44,1,168,2,0
219,-44,1,1382,4,0
220,-44,1,5,6,0
221,-44,1,247,5,0
222,-44,1,957,2,0
223,-44,1,169,3,0
224,-44,1,1031,10,0
225,-44,1,106,4,0
226,-44,1,116,10,0
227,-43,1,187,10,0
228,-42,1,88,4,0
229,-42,1,51,7,0
230,-42,1,351,6,0
231,-42,1,309,6,0
232,-41,1,1184,5,0
233,-41,1,575,2,0
234,-41,1,603,7,0
235,-40,1,419,7,0
236,-40,1,302,6,0
237,-40,1,853,11,0
238,-39,1,2425,3,0
239,-39,1,1479,3,0
240,-39,1,281,4,0
241,-39,1,380,12,0
242,-39,1,42,4,0
243,-39,1,795,7,0
244,-39,1,484,8,0
245,-39,1,78,5,0
246,-39,1,454,12,0
247,-39,1,707,4,0
248,-38,1,96,8,0
249,-37,1,331,6,0
250,-36,1,59,2,0
251,-35,1,1274,2,0
252,-34,1,878,5,0
253,-34,1,910,8,0
254,-34,1,587,7,0
255,-33,1,755,11,0
256,-32,1,796,6,0
257,-32,1,238,9,0
258,-32,1,330,8,0
259,-32,1,2123,2,0
260,-32,1,896,6,0
261,-31,1,1595,4,0
262,-31,1,2481,2,0
263,-31,1,191,8,0
264,-31,1,501,5,0
265,-30,1,5,8,0
266,-30,1,293,3,0
267,-29,1,491,5,0
268,-29,1,1016,7,0
269,-29,1,16,11,0
270,-29,1,740,3,0
271,-29,1,2,10,0
272,-29,1,704,2,0
273,-29,1,1839,6,0
274,-29,1,14,10,0
275,-29,1,292,4,0
276,-28,1,225,6,0
277,-28,1,44,2,0
278,-27,1,53,6,0
279,-27,1,438,11,0
280,-27,1,528,6,0
281,-27,1,410,2,0
282,-27,1,342,6,0
283,-27,1,572,3,0
284,-26,1,190,4,0
285,-26,1,172,10,0
286,-26,1,418,9,0
287,-25,1,487,5,0
288,-25,1,1888,3,0
289,-24,1,2255,2,0
290,-23,1,31,9,0
291,-23,1,63,10,0
292,-23,1,2316,4,0
293,-23,1,841,8,0
294,-22,1,338,7,0
295,-22,1,6,8,0
296,-22,1,0,9,0
297,-21,1,516,8,0
298,-21,1,396,1,0
299,-21,1,6,8,0
300,-21,1,178,3,0
301,-20,1,801,10,0
302,-20,1,317,11,0
303,-20,1,837,4,0
304,-20,1,10,3,0
305,-19,1,94,4,0
306,-19,1,305,8,0
307,-18,1,1903,1,0
308,-18,1,636,4,0
309,-17,1,49,8,0
310,-17,1,1908,3,0
311,-17,1,382,1,0
312,-17,1,803,2,0
313,-16,1,61,6,0
314,-16,1,424,5,0
315,-16,1,122,3,0
316,-16,1,1053,7,0
317,-16,1,165,8,0
318,-15,1,34,4,0
319,-15,1,0,7,0
320,-14,1,346,4,0
321,-14,1,74,5,0
322,-13,1,1325,9,0
323,-13,1,17,10,0
324,-13,1,19,8,0
325,-13,1,25,11,0
326,-13,1,50,2,0
327,-13,1,73,8,0
328,-13,1,931,6,0
329,-13,1,1804,3,0
330,-12,1,16,5,0
331,-12,1,26,6,0
332,-12,1,28,2,0
333,-11,1,92,5,0
334,-11,1,227,9,0
335,-11,1,115,5,0
336,-11,1,51,4,0
337,-11,1,32,7,0
338,-11,1,210,8,0
339,-11,1,285,5,0
340,-11,1,362,9,0
341,-10,1,4,8,0
342,-10,1,65,6,0
343,-9,1,368,8,0
344,-9,1,2070,3,0
345,-9,1,61,7,0
346,-9,1,2446,3,0
347,-9,1,202,8,0
348,-9,1,600,8,0
349,-8,1,362,2,0
350,-8,1,268,2,0
351,-8,1,66,10,0
352,-8,1,1802,2,0
353,-8,1,2092,3,0
354,-8,1,2177,2,0
355,-8,1,891,2,0
356,-8,1,97,6,0
357,-8,1,2,8,0
358,-8,1,796,8,0
359,-7,1,2446,2,0
360,-6,1,5,3,0
361,-6,1,205,6,0
362,-6,1,2592,3,0
363,-6,1,399,5,0
364,-5,1,164,6,0
365,-5,1,439,5,0
366,-5,1,10,7,0
367,-5,1,193,2,0
368,-4,1,173,12,0
369,-4,1,490,9,0
370,-3,1,1416,10,0
371,-3,1,212,4,0
372,-3,1,1803,4,0
373,-2,1,17,3,0
374,-2,1,1288,8,0
375,-2,1,806,4,0
376,-2,1,1727,2,0
377,-2,1,1694,4,0
378,-1,1,1081,10,0
