order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-92,0,1,91,picker-1,90
-38,0,1,116,picker-2,115
-43,0,1,116,picker-2,115
-98,0,1,118,picker-1,117
-48,0,1,195,picker-3,194
-89,0,1,263,picker-1,262
-80,0,1,271,picker-1,270
-88,0,1,294,picker-1,293
-76,0,1,317,picker-1,316
3,60,92,317,picker-1,225
-95,0,1,324,picker-1,323
-14,0,1,357,picker-1,356
-7,0,119,380,picker-1,261
-79,0,117,432,picker-2,315
-4,0,117,432,picker-2,315
5,120,264,433,picker-1,169
-36,0,295,467,picker-1,172
-33,0,272,486,picker-1,214
2,60,318,496,picker-1,178
-9,0,318,504,picker-1,186
7,120,325,526,picker-1,201
-58,0,1,535,picker-3,534
-91,0,1,563,picker-3,562
12,300,358,597,picker-1,239
-69,0,381,604,picker-1,223
-53,0,1,607,picker-3,606
-96,0,433,612,picker-2,179
-18,0,1,626,picker-3,625
-52,0,434,641,picker-1,207
0,60,468,685,picker-1,217
-8,0,487,685,picker-1,198
-30,0,1,689,picker-3,688
-2,0,1,692,picker-3,691
-49,0,1,715,picker-3,714
-73,0,1,726,picker-2,725
18,360,433,770,picker-2,337
-27,0,564,771,picker-3,207
17,360,505,781,picker-1,276
-87,0,527,794,picker-1,267
-63,0,536,800,picker-3,264
-61,0,497,800,picker-1,303
-35,0,1,802,picker-2,801
-86,0,196,804,picker-3,608
27,600,608,818,picker-3,210
-42,0,1,821,picker-2,820
-72,0,605,836,picker-1,231
-5,0,642,850,picker-1,208
-59,0,690,854,picker-3,164
26,540,716,873,picker-3,157
-66,0,1,882,picker-2,881
-54,0,598,889,picker-1,291
8,240,686,889,picker-1,203
-22,0,693,890,picker-3,197
-83,0,627,910,picker-3,283
24,480,727,910,picker-2,183
-3,0,613,914,picker-2,301
-57,0,686,920,picker-1,234
-1,0,771,942,picker-2,171
30,780,782,945,picker-1,163
-19,0,1,947,picker-2,946
-99,0,772,961,picker-3,189
28,720,795,961,picker-1,166
-21,0,1,973,picker-2,972
-56,0,837,1015,picker-1,178
29,780,803,1020,picker-2,217
-93,0,801,1027,picker-1,226
25,540,822,1036,picker-2,214
-64,0,883,1060,picker-2,177
-17,0,851,1067,picker-1,216
-70,0,805,1087,picker-3,282
33,900,911,1121,picker-2,210
36,960,962,1186,picker-1,224
34,960,974,1241,picker-2,267
13,300,890,1277,picker-1,387
-46,0,915,1296,picker-2,381
9,240,921,1323,picker-1,402
4,120,946,1331,picker-1,385
-90,0,874,1352,picker-3,478
-100,0,802,1367,picker-3,565
-82,0,1016,1369,picker-1,353
-67,0,1028,1376,picker-1,348
-85,0,819,1405,picker-3,586
32,900,1187,1417,picker-1,230
-47,0,855,1440,picker-3,585
-34,0,1088,1440,picker-3,352
23,480,1068,1441,picker-1,373
-77,0,890,1447,picker-1,557
31,840,912,1489,picker-3,577
41,1140,1278,1504,picker-1,226
40,1080,1353,1531,picker-3,178
15,360,891,1558,picker-3,667
-15,0,1021,1567,picker-2,546
