order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-95,0,1,41,picker-1,40
-68,0,1,55,picker-2,54
-78,0,1,71,picker-2,70
-29,0,2,72,picker-3,70
-52,0,1,82,picker-2,81
-92,0,1,94,picker-2,93
-56,0,1,108,picker-2,107
-25,0,1,109,picker-1,108
-27,0,1,109,picker-1,108
-98,0,1,125,picker-2,124
-66,0,1,133,picker-3,132
-62,0,1,133,picker-3,132
-54,0,1,137,picker-1,136
-82,0,1,154,picker-2,153
-23,0,1,159,picker-1,158
-86,0,1,164,picker-2,163
-28,0,2,180,picker-3,178
-87,0,2,189,picker-3,187
-100,0,1,193,picker-1,192
-26,0,1,202,picker-1,201
-44,0,56,210,picker-2,154
-17,0,2,211,picker-3,209
-35,0,2,219,picker-3,217
-75,0,72,230,picker-2,158
-43,0,73,248,picker-3,175
-97,0,2,254,picker-3,252
-38,0,109,263,picker-2,154
-39,0,95,268,picker-2,173
-81,0,83,273,picker-2,190
-19,0,134,290,picker-3,156
-34,0,126,293,picker-2,167
-85,0,134,316,picker-3,182
-50,0,165,318,picker-2,153
-41,0,110,320,picker-1,210
-74,0,110,331,picker-1,221
-91,0,160,341,picker-1,181
-55,0,220,342,picker-3,122
-1,0,42,345,picker-1,303
-5,0,138,352,picker-1,214
4,180,181,358,picker-3,177
-13,0,1,361,picker-1,360
-76,0,155,378,picker-2,223
-46,0,194,384,picker-1,190
-63,0,212,389,picker-3,177
-83,0,269,416,picker-2,147
-67,0,231,445,picker-2,214
-10,0,264,467,picker-2,203
-94,0,294,467,picker-2,173
-33,0,249,471,picker-3,222
-24,0,343,490,picker-3,147
-64,0,342,499,picker-1,157
-20,0,211,502,picker-2,291
-89,0,317,507,picker-3,190
1,60,346,527,picker-1,181
6,240,274,530,picker-2,256
-31,0,353,544,picker-1,191
-45,0,379,555,picker-2,176
-3,0,291,564,picker-3,273
-53,0,190,586,picker-3,396
-30,0,359,596,picker-3,237
-11,0,332,635,picker-1,303
-47,0,319,641,picker-2,322
-72,0,203,656,picker-1,453
-51,0,321,656,picker-1,335
11,300,468,660,picker-2,192
-70,0,385,663,picker-1,278
-60,0,446,676,picker-2,230
-21,0,472,705,picker-3,233
-58,0,531,720,picker-2,189
-9,0,362,726,picker-1,364
-77,0,503,734,picker-2,231
-16,0,528,736,picker-1,208
-48,0,500,745,picker-1,245
2,60,508,754,picker-3,246
17,480,545,757,picker-1,212
-93,0,417,767,picker-2,350
20,540,556,795,picker-2,239
-73,0,468,798,picker-2,330
-59,0,636,805,picker-1,169
-40,0,597,842,picker-3,245
-88,0,565,888,picker-3,323
18,540,721,901,picker-2,180
-2,0,255,904,picker-3,649
-32,0,657,921,picker-1,264
24,660,664,921,picker-1,257
21,600,706,939,picker-3,233
25,720,727,951,picker-1,224
-69,0,735,968,picker-2,233
10,300,390,1004,picker-3,614
-49,0,587,1022,picker-3,435
31,780,796,1025,picker-2,229
0,60,491,1037,picker-3,546
-36,0,755,1053,picker-3,298
-65,0,661,1078,picker-2,417
8,240,843,1088,picker-3,245
28,720,737,1099,picker-1,362
-15,0,677,1123,picker-2,446
33,900,922,1126,picker-1,204
-7,0,758,1146,picker-1,388
-57,0,889,1150,picker-3,261
-71,0,922,1177,picker-1,255
-80,0,952,1184,picker-1,232
5,180,746,1193,picker-1,447
39,1020,1023,1236,picker-3,213
-8,0,642,1263,picker-2,621
-22,0,940,1284,picker-3,344
-37,0,969,1363,picker-2,394
-96,0,657,1397,picker-1,740
45,1140,1151,1414,picker-3,263
30,780,902,1416,picker-2,514
36,960,1026,1426,picker-2,400
12,300,1124,1437,picker-2,313
26,720,799,1437,picker-2,638
-90,0,1194,1466,picker-1,272
-6,0,1089,1466,picker-3,377
51,1260,1264,1477,picker-2,213
35,960,1285,1478,picker-3,193
22,600,1079,1488,picker-2,409
29,780,1054,1502,picker-3,448
-99,0,768,1508,picker-2,740
32,840,1364,1541,picker-2,177
-61,0,905,1548,picker-3,643
38,1020,1038,1557,picker-3,519
49,1200,1237,1577,picker-3,340
-42,0,1005,1580,picker-3,575
41,1080,1415,1605,picker-3,190
46,1200,1467,1638,picker-1,171
14,360,1468,1644,picker-3,176
-14,0,806,1646,picker-1,840
59,1380,1427,1651,picker-2,224
53,1320,1417,1670,picker-2,253
62,1440,1479,1674,picker-3,195
27,720,1503,1683,picker-3,180
-84,0,1178,1686,picker-1,508
55,1320,1549,1694,picker-3,145
13,360,1398,1705,picker-1,307
15,420,1127,1725,picker-1,598
7,240,1100,1739,picker-1,639
-79,0,1558,1751,picker-3,193
44,1140,1478,1751,picker-2,273
-12,0,1581,1776,picker-3,195
72,1620,1639,1780,picker-1,141
34,900,1647,1791,picker-1,144
66,1560,1578,1796,picker-3,218
56,1380,1606,1836,picker-3,230
9,240,1438,1851,picker-2,413
-4,0,1675,1890,picker-3,215
73,1680,1706,1912,picker-1,206
58,1380,1509,1916,picker-2,407
70,1620,1671,1933,picker-2,262
48,1200,1652,1942,picker-2,290
37,1020,1752,1962,picker-2,210
60,1380,1740,1967,picker-1,227
19,540,1542,1976,picker-2,434
43,1080,1777,1978,picker-3,201
52,1260,1797,1992,picker-3,195
69,1620,1852,2010,picker-2,158
47,1200,1792,2016,picker-1,224
50,1260,1438,2020,picker-2,582
71,1620,1726,2029,picker-1,303
63,1440,1781,2040,picker-1,259
23,600,1687,2045,picker-1,358
