order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-1,0,1,50,picker-1,49
-21,0,1,88,picker-1,87
-15,0,1,88,picker-1,87
-17,0,1,95,picker-1,94
-5,0,1,133,picker-4,132
-33,0,1,140,picker-1,139
-100,0,1,159,picker-5,158
-13,0,1,193,picker-1,192
-8,0,1,240,picker-1,239
-6,0,1,282,picker-1,281
-26,0,51,418,picker-1,367
-68,0,89,456,picker-1,367
-42,0,89,465,picker-1,376
-43,0,1,470,picker-2,469
-90,0,96,473,picker-1,377
-37,0,141,493,picker-1,352
-97,0,194,523,picker-1,329
-10,0,1,583,picker-5,582
-99,0,457,727,picker-1,270
-71,0,283,754,picker-1,471
8,151,419,761,picker-1,342
-67,0,241,782,picker-1,541
-98,0,474,798,picker-1,324
-30,0,1,822,picker-5,821
23,507,524,829,picker-1,305
19,472,494,859,picker-1,365
-77,0,1,884,picker-5,883
12,265,471,913,picker-2,442
-48,0,134,960,picker-4,826
-73,0,1,70,picker-4,69
-7,0,1,70,picker-4,69
-10,0,1,202,picker-3,201
-81,0,4,226,picker-5,222
-30,0,3,333,picker-4,330
-42,0,4,461,picker-5,457
-53,0,1,464,picker-1,463
-75,0,71,533,picker-4,462
-69,0,227,549,picker-5,322
-18,0,1,609,picker-5,608
-100,0,203,618,picker-3,415
-43,0,334,655,picker-4,321
-39,0,3,671,picker-4,668
-99,0,1,705,picker-5,704
-82,0,4,712,picker-5,708
1,39,71,728,picker-4,657
-92,0,4,749,picker-5,745
-46,0,462,779,picker-5,317
-55,0,2,803,picker-3,801
18,499,550,833,picker-5,283
-85,0,534,842,picker-4,308
-52,0,1,846,picker-5,845
-79,0,1,891,picker-3,890
-3,0,3,959,picker-4,956
-56,0,1,977,picker-3,976
-32,0,1,983,picker-1,982
16,473,729,1002,picker-4,273
-47,0,3,1005,picker-4,1002
-40,0,1,1007,picker-5,1006
-67,0,672,1043,picker-4,371
-59,0,3,1065,picker-4,1062
-61,0,656,1103,picker-4,447
-62,0,1,1106,picker-3,1105
-15,0,2,1113,picker-3,1111
-8,0,3,1115,picker-4,1112
-60,0,619,1119,picker-3,500
-64,0,843,1131,picker-4,288
-5,0,1,1157,picker-1,1156
-72,0,1,1181,picker-3,1180
6,285,892,1181,picker-3,289
-54,0,706,1190,picker-5,484
-38,0,804,1211,picker-3,407
-9,0,713,1250,picker-5,537
23,609,960,1273,picker-4,313
-63,0,465,1273,picker-1,808
-28,0,984,1273,picker-1,289
-12,0,1,1292,picker-3,1291
-22,0,1,1307,picker-2,1306
14,456,1008,1307,picker-5,299
-49,0,834,1321,picker-5,487
7,332,978,1338,picker-3,360
-66,0,1107,1375,picker-3,268
-20,0,1,1383,picker-1,1382
39,802,1114,1429,picker-3,315
29,746,780,1450,picker-5,670
19,550,1158,1476,picker-1,318
0,31,610,1532,picker-5,922
-34,0,847,1544,picker-5,697
52,1045,1308,1576,picker-2,268
-76,0,1,1577,picker-1,1576
28,682,1274,1577,picker-1,303
-91,0,750,1579,picker-5,829
67,1307,1322,1621,picker-5,299
-35,0,1191,1660,picker-5,469
-50,0,1,1668,picker-2,1667
12,439,1066,1673,picker-4,607
-80,0,1,1726,picker-1,1725
48,973,1003,1757,picker-4,754
30,755,1251,1790,picker-5,539
-70,0,1451,1830,picker-5,379
8,356,1430,1838,picker-3,408
72,1387,1577,1840,picker-2,263
-98,0,1,1843,picker-2,1842
40,836,1044,1857,picker-4,813
62,1242,1533,1860,picker-5,327
51,1042,1104,1865,picker-4,761
-58,0,1,1926,picker-2,1925
34,789,1309,1926,picker-5,617
45,895,1132,1941,picker-4,809
33,767,1006,1954,picker-4,948
-68,0,1,1962,picker-2,1961
-65,0,1274,1999,picker-1,725
-26,0,1,2008,picker-2,2007
-87,0,1,2015,picker-2,2014
81,1518,1580,2022,picker-5,442
41,844,1275,2033,picker-4,758
55,1093,1293,2035,picker-3,742
63,1262,1758,2056,picker-4,298
-44,0,1477,2064,picker-1,587
43,871,1791,2082,picker-5,291
-93,0,1841,2107,picker-2,266
56,1107,1116,2119,picker-4,1003
-77,0,1,2129,picker-2,2128
38,800,1844,2163,picker-2,319
-74,0,1212,2166,picker-3,954
-25,0,1669,2170,picker-2,501
-2,0,1384,2181,picker-1,797
31,760,1578,2197,picker-1,619
80,1506,1661,2197,picker-5,536
-14,0,1,2202,picker-1,2201
-84,0,1866,2202,picker-4,336
73,1420,1545,2209,picker-5,664
-29,0,1376,2229,picker-3,853
-78,0,1727,2230,picker-1,503
61,1237,1339,2235,picker-3,896
26,669,1622,2246,picker-5,624
36,793,1182,2268,picker-3,1086
97,1932,2000,2270,picker-1,270
-45,0,1120,2272,picker-3,1152
24,617,1182,2281,picker-3,1099
102,1996,2009,2294,picker-2,285
