tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,26.096857,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,898.59728,2,0,0
1.35,0.0,1,0,0
1.5,26.096857,0,0,1
1.65,26.096857,0,0,1
1.8,0.0,0,0,0
1.95,0.0,0,0,0
2.1,1.16775,0,0,0
2.25,3.114,2,0,0
2.4,31.935607,1,0,1
2.55,34.271107,0,0,1
2.7,11.6775,0,0,0
2.85,14.013,0,0,0
3.0,41.666857,0,0,1
3.15,17.9055,0,0,0
3.3,21.40875,2,0,0
3.45,106.545112,1,1,1
3.6,73.602463,0,0,2
3.75,23.355,0,0,0
3.9,24.912,0,0,0
4.05,22.96575,0,1,0
4.2,50.230357,2,0,1
4.35,52.176607,1,0,1
4.5,30.3615,0,0,0
4.65,56.847607,0,1,1
4.8,815.80035,0,1,0
4.95,68.88454,0,0,1
5.1,45.967607,0,1,0
5.25,688.53206,2,0,0
5.4,81.53831,1,0,1
5.55,142.913315,0,0,1
5.7,76.022887,0,1,1
5.85,65.123887,0,2,1
6.0,67.070137,0,0,1
6.15,24.1335,2,1,0
6.3,77.884213,1,0,2
6.45,51.008857,1,1,1
6.6,78.662713,1,0,2
6.75,26.85825,1,1,0
6.9,54.512107,1,0,1
7.05,56.069107,1,0,1
7.2,33.08625,4,0,0
7.35,32.697,4,1,0
7.5,504.71511,4,0,0
7.65,36.97875,4,1,0
7.8,66.578857,4,0,1
7.95,42.039,4,0,0
8.1,47.78201,4,1,0
8.25,79.78354,7,1,1
8.4,755.568703,7,1,0
8.55,97.778147,7,1,1
8.7,111.061475,7,0,1
8.85,98.096597,7,0,0
9.0,95.491378,7,2,0
9.15,804.872665,10,0,1
9.3,128.238431,10,0,1
9.45,83.947344,10,2,0
9.6,133.027058,10,1,2
9.75,86.174332,10,1,1
9.9,86.174332,10,0,1
10.05,55.795726,10,2,0
10.2,1063.572713,13,2,2
10.35,93.064963,13,0,2
10.5,44.3745,13,0,0
10.65,47.4885,13,0,0
10.8,49.824,13,0,0
10.95,79.424107,13,0,1
11.1,60.39573,13,0,0
11.25,65.36755,13,0,0
11.4,75.693131,13,0,0
11.55,83.844874,13,0,0
11.7,98.198974,13,0,0
11.85,104.475802,13,1,0
12.0,146.852919,13,1,1
12.15,170.942574,13,0,1
12.3,166.887847,13,0,0
12.45,172.718862,13,1,0
12.6,213.785425,13,1,1
12.75,227.744039,13,0,1
12.9,199.019068,13,0,0
13.05,203.779455,13,0,0
13.2,200.180139,13,1,0
13.35,762.445045,13,3,0
13.5,219.939872,13,0,2
13.65,163.747175,13,0,0
13.8,160.885799,13,1,0
13.95,819.796968,13,1,0
14.1,111.278969,13,1,0
14.25,139.322076,13,0,1
14.4,103.812224,13,1,0
14.55,134.491651,13,0,1
14.7,109.863364,13,1,0
14.85,767.197284,13,0,0
15.0,117.082254,13,1,0
15.15,174.247788,13,0,2
15.3,137.719398,13,0,0
15.45,148.52272,13,0,0
15.6,160.104543,13,0,0
15.75,197.783222,13,0,1
15.9,179.853367,13,0,0
16.05,188.169779,13,1,0
16.2,225.906744,13,0,1
16.35,223.724832,13,0,0
16.5,241.472164,13,0,0
16.65,265.057098,13,0,0
16.8,278.788662,13,0,0
16.95,298.424791,13,0,0
17.1,313.367982,13,1,0
17.25,353.270251,13,0,1
17.4,334.426321,13,0,0
17.55,338.576964,13,0,0
17.7,341.038815,13,0,0
17.85,334.278764,13,0,0
18.0,317.24578,13,1,0
18.15,343.360036,13,0,1
18.3,297.789936,13,2,0
18.45,343.61854,13,0,2
18.6,283.310692,13,0,0
18.75,268.513385,13,0,0
18.9,232.109183,13,2,0
19.05,243.382816,13,1,1
19.2,217.622069,13,0,0
19.35,167.404269,13,3,0
19.5,852.366505,13,0,1
19.65,168.188405,13,1,0
19.8,163.032088,13,1,0
19.95,792.52329,13,0,0
20.1,161.373568,13,1,0
20.25,879.391973,13,0,0
20.4,164.982881,13,1,0
20.55,178.478119,13,2,1
20.7,184.681077,13,1,2
20.85,136.578491,13,1,0
21.0,144.784986,13,0,0
21.15,160.916764,13,0,0
21.3,258.910006,13,1,1
21.45,203.892302,13,1,1
21.6,739.804451,13,0,0
21.75,223.308497,13,0,1
21.9,204.215135,13,0,0
22.05,297.133492,13,0,1
22.2,219.574699,13,0,0
22.35,222.673448,13,0,0
22.5,227.520693,13,1,0
22.65,248.696328,13,1,1
22.8,243.264901,13,1,1
22.95,249.135374,13,0,1
23.1,232.066868,13,0,0
23.25,234.73875,13,0,0
23.4,263.486337,13,0,1
23.55,252.366719,13,0,0
23.7,259.86657,13,0,0
23.85,254.345557,13,1,0
24.0,266.907677,13,1,1
24.15,251.113169,13,1,1
24.3,234.005014,13,0,0
24.45,240.899667,13,0,0
24.6,242.837614,13,1,0
24.75,276.431313,13,0,1
24.9,246.107867,13,1,0
25.05,282.656226,13,0,1
25.2,242.904222,13,1,0
25.35,253.436043,13,0,0
25.5,263.431329,13,0,0
25.65,280.659736,13,0,0
25.8,293.732324,13,0,0
25.95,296.249561,13,1,0
26.1,336.008625,13,0,1
26.25,320.719614,13,0,0
26.4,330.500369,13,0,0
26.55,323.468101,13,1,0
26.7,340.335521,13,1,1
26.85,350.651802,13,1,1
27.0,340.593034,13,0,0
27.15,354.457286,13,0,0
27.3,314.745436,13,3,0
27.45,373.770121,13,0,2
27.6,322.56863,13,1,0
27.75,325.537073,13,0,0
27.9,332.062865,13,1,0
28.05,1009.088203,13,0,0
