order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
0,0,1,100,11,-1,99999,-1,-1,-3,-1,1,60
1,1,1,513,7,-1,99999,-1,-1,-3,-1,1,60
2,1,1,349,10,-1,99999,-1,-1,-3,-1,1,60
3,2,1,27,8,-1,99999,-1,-1,-3,-1,1,60
4,2,1,1403,3,-1,99999,-1,-1,-3,-1,1,60
5,2,1,979,4,-1,99999,-1,-1,-3,-1,1,60
6,2,1,539,6,-1,99999,-1,-1,-3,-1,1,60
7,2,1,213,6,-1,99999,-1,-1,-3,-1,1,60
8,2,1,1117,8,-1,99999,-1,-1,-3,-1,1,60
9,3,1,108,9,-1,99999,-1,-1,-3,-1,1,60
10,3,1,148,8,-1,99999,-1,-1,-3,-1,1,60
11,4,1,22,6,-1,99999,-1,-1,-3,-1,1,60
12,4,1,323,8,-1,99999,-1,-1,-3,-1,1,60
13,5,1,183,6,-1,99999,-1,-1,-3,-1,1,120
14,5,1,41,5,-1,99999,-1,-1,-3,-1,1,120
15,5,1,678,10,-1,99999,-1,-1,-3,-1,1,120
16,5,1,371,8,-1,99999,-1,-1,-3,-1,1,120
17,5,1,545,6,-1,99999,-1,-1,-3,-1,1,120
18,5,1,650,9,-1,99999,-1,-1,-3,-1,1,120
19,6,1,27,5,-1,99999,-1,-1,-3,-1,1,120
20,7,1,609,5,-1,99999,-1,-1,-3,-1,1,120
21,8,1,2038,1,-1,99999,-1,-1,-3,-1,1,120
22,8,1,2958,2,-1,99999,-1,-1,-3,-1,1,120
23,9,1,2003,4,-1,99999,-1,-1,-3,-1,1,180
24,9,1,846,9,-1,99999,-1,-1,-3,-1,1,180
25,9,1,714,8,-1,99999,-1,-1,-3,-1,1,180
26,9,1,182,10,-1,99999,-1,-1,-3,-1,1,180
27,9,1,1027,10,-1,99999,-1,-1,-3,-1,1,180
28,9,1,2,12,-1,99999,-1,-1,-3,-1,1,180
29,10,1,411,4,-1,99999,-1,-1,-3,-1,1,180
30,11,1,51,6,-1,99999,-1,-1,-3,-1,1,180
31,12,1,261,2,-1,99999,-1,-1,-3,-1,1,180
32,12,1,12,5,-1,99999,-1,-1,-3,-1,1,180
