sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1,-100,1,17,8,0
2,-100,1,84,5,0
3,-100,1,418,12,0
4,-100,1,22,5,0
5,-99,1,2620,2,0
6,-99,1,2428,2,0
7,-98,1,68,4,0
8,-97,1,1172,8,0
9,-96,1,2,8,0
10,-95,1,1,4,0
11,-94,1,303,1,0
12,-93,1,815,6,0
13,-93,1,823,4,0
14,-92,1,482,10,0
15,-91,1,20,5,0
16,-91,1,212,8,0
17,-90,1,129,6,0
18,-90,1,711,8,0
19,-89,1,2,4,0
20,-89,1,164,10,0
21,-89,1,812,6,0
22,-89,1,219,2,0
23,-89,1,147,8,0
24,-89,1,3110,3,0
25,-88,1,105,8,0
26,-88,1,2054,4,0
27,-88,1,111,3,0
28,-88,1,60,10,0
29,-87,1,222,4,0
30,-87,1,397,2,0
31,-87,1,494,4,0
32,-86,1,67,9,0
33,-85,1,1227,2,0
34,-85,1,1371,2,0
35,-85,1,47,2,0
36,-85,1,27,8,0
37,-84,1,2428,2,0
38,-84,1,206,10,0
39,-83,1,0,5,0
40,-83,1,5,4,0
41,-83,1,6,12,0
42,-82,1,1104,4,0
43,-81,1,670,10,0
44,-81,1,164,12,0
45,-81,1,58,4,0
46,-80,1,84,8,0
47,-79,1,103,8,0
48,-79,1,72,12,0
49,-78,1,92,8,0
50,-77,1,211,4,0
51,-77,1,571,3,0
52,-76,1,45,2,0
53,-76,1,1084,6,0
54,-75,1,179,5,0
55,-74,1,34,5,0
56,-74,1,919,4,0
57,-74,1,0,7,0
58,-74,1,163,6,0
59,-74,1,194,6,0
60,-74,1,820,8,0
61,-74,1,1,5,0
62,-73,1,1386,3,0
63,-73,1,321,6,0
64,-73,1,512,8,0
65,-73,1,2762,2,0
66,-73,1,1768,8,0
67,-73,1,60,8,0
68,-73,1,1420,8,0
69,-72,1,38,10,0
70,-71,1,939,6,0
71,-71,1,42,12,0
72,-70,1,2,3,0
73,-70,1,161,3,0
74,-70,1,454,5,0
75,-69,1,1500,3,0
76,-69,1,718,6,0
77,-68,1,223,4,0
78,-68,1,92,10,0
79,-68,1,1091,5,0
80,-68,1,252,4,0
81,-68,1,18,4,0
82,-68,1,23,5,0
83,-67,1,262,6,0
84,-66,1,2887,3,0
85,-66,1,1023,2,0
86,-65,1,1,2,0
87,-65,1,327,10,0
88,-65,1,964,2,0
89,-65,1,760,6,0
90,-65,1,600,8,0
91,-65,1,1686,2,0
92,-64,1,2978,4,0
93,-64,1,991,7,0
94,-64,1,408,4,0
95,-64,1,611,2,0
96,-63,1,21,7,0
97,-63,1,263,8,0
98,-63,1,53,8,0
99,-62,1,282,10,0
100,-62,1,101,12,0
101,-62,1,149,8,0
102,-62,1,12,5,0
103,-62,1,95,6,0
104,-61,1,999,8,0
105,-61,1,2909,2,0
106,-61,1,428,11,0
107,-61,1,446,5,0
108,-61,1,379,2,0
109,-61,1,14,6,0
110,-60,1,1692,2,0
111,-60,1,239,6,0
112,-59,1,149,5,0
113,-59,1,318,7,0
114,-58,1,20,12,0
115,-58,1,1254,4,0
116,-58,1,197,6,0
117,-58,1,309,5,0
118,-57,1,584,11,0
119,-56,1,168,4,0
120,-56,1,394,7,0
121,-55,1,875,5,0
122,-54,1,338,5,0
123,-54,1,310,9,0
124,-53,1,56,8,0
125,-52,1,271,1,0
126,-51,1,21,8,0
127,-51,1,169,8,0
128,-51,1,1121,7,0
129,-51,1,10,4,0
130,-51,1,132,4,0
131,-51,1,1305,7,0
132,-51,1,268,12,0
133,-51,1,1667,3,0
134,-51,1,90,6,0
135,-51,1,1290,8,0
136,-51,1,1756,2,0
137,-50,1,394,5,0
138,-50,1,8,6,0
139,-50,1,88,6,0
140,-49,1,61,5,0
141,-49,1,1428,4,0
142,-49,1,654,1,0
143,-48,1,46,4,0
144,-47,1,971,4,0
145,-47,1,483,9,0
146,-47,1,430,6,0
147,-47,1,448,6,0
148,-47,1,1222,8,0
149,-46,1,593,6,0
150,-46,1,390,5,0
151,-46,1,240,4,0
152,-45,1,380,3,0
153,-45,1,40,9,0
154,-45,1,1627,3,0
155,-45,1,235,8,0
156,-44,1,299,10,0
157,-43,1,1437,2,0
158,-43,1,612,3,0
159,-43,1,1753,8,0
160,-43,1,77,6,0
161,-42,1,365,6,0
162,-42,1,289,6,0
163,-41,1,51,10,0
164,-41,1,1,10,0
165,-41,1,84,8,0
166,-41,1,295,5,0
167,-40,1,1738,3,0
168,-40,1,238,6,0
169,-40,1,381,6,0
170,-40,1,1747,4,0
171,-40,1,216,11,0
172,-39,1,267,4,0
173,-39,1,229,3,0
174,-39,1,3049,4,0
175,-39,1,291,9,0
176,-39,1,427,7,0
177,-39,1,759,12,0
178,-39,1,872,7,0
179,-39,1,46,2,0
180,-39,1,1065,9,0
181,-39,1,1200,7,0
182,-39,1,254,10,0
183,-38,1,574,5,0
184,-38,1,1263,6,0
185,-38,1,18,11,0
186,-37,1,2,9,0
187,-37,1,2866,3,0
188,-36,1,852,3,0
189,-36,1,191,8,0
190,-35,1,415,6,0
191,-35,1,1018,7,0
192,-34,1,496,11,0
193,-34,1,639,10,0
194,-33,1,256,10,0
195,-32,1,11,6,0
196,-32,1,1108,8,0
197,-32,1,35,4,0
198,-32,1,220,9,0
199,-32,1,1269,4,0
200,-31,1,1994,3,0
201,-31,1,346,1,0
202,-30,1,87,7,0
203,-30,1,49,3,0
204,-29,1,516,5,0
205,-28,1,129,6,0
206,-28,1,452,7,0
207,-28,1,1694,2,0
208,-27,1,1623,4,0
209,-27,1,470,10,0
210,-27,1,3,8,0
211,-27,1,286,8,0
212,-26,1,567,4,0
213,-26,1,96,9,0
214,-25,1,42,10,0
215,-25,1,242,7,0
216,-25,1,550,7,0
217,-25,1,127,8,0
218,-25,1,14,8,0
219,-24,1,1039,7,0
220,-24,1,2178,2,0
221,-24,1,477,11,0
222,-24,1,145,4,0
223,-24,1,499,3,0
224,-23,1,22,4,0
225,-23,1,2743,3,0
226,-23,1,2,8,0
227,-23,1,89,8,0
228,-23,1,559,10,0
229,-23,1,87,3,0
230,-23,1,11,6,0
