order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time,oct
-87,0,1,53,picker-3,52,53
-57,0,1,73,picker-2,72,73
-31,0,1,73,picker-2,72,73
-75,0,1,85,picker-3,84,85
-77,0,1,146,picker-3,145,146
-1,0,2,148,picker-2,146,148
-54,0,1,170,picker-1,169,170
-94,0,1,170,picker-1,169,170
-69,0,1,180,picker-3,179,180
-81,0,1,212,picker-3,211,212
-71,0,1,247,picker-3,246,247
-97,0,1,260,picker-3,259,260
-8,0,74,286,picker-2,212,286
-91,0,74,314,picker-2,240,314
-49,0,86,322,picker-3,236,322
-93,0,1,337,picker-3,336,337
-88,0,54,341,picker-3,287,341
-10,0,1,344,picker-1,343,344
-61,0,2,351,picker-2,349,351
2,120,147,380,picker-3,233,260
-60,0,2,389,picker-2,387,389
-11,0,2,398,picker-2,396,398
-68,0,2,414,picker-2,412,414
-84,0,2,439,picker-2,437,439
-15,0,149,454,picker-2,305,454
-63,0,171,487,picker-1,316,487
-78,0,287,491,picker-2,204,491
-35,0,1,493,picker-1,492,493
4,180,315,536,picker-2,221,356
-43,0,345,547,picker-1,202,547
-14,0,1,556,picker-1,555,556
-85,0,1,566,picker-1,565,566
-79,0,1,578,picker-1,577,578
-80,0,390,591,picker-2,201,591
-66,0,1,604,picker-1,603,604
-6,0,171,625,picker-1,454,625
-52,0,415,628,picker-2,213,628
15,420,440,657,picker-2,217,237
-29,0,381,674,picker-3,293,674
-58,0,488,688,picker-1,200,688
6,240,338,696,picker-3,358,456
-89,0,213,754,picker-3,541,754
-99,0,248,797,picker-3,549,797
26,540,592,800,picker-2,208,260
0,60,181,804,picker-3,623,744
17,480,492,826,picker-2,334,346
-37,0,537,838,picker-2,301,838
10,300,323,875,picker-3,552,575
-96,0,629,883,picker-2,254,883
-76,0,352,895,picker-2,543,895
-22,0,675,912,picker-3,237,912
-21,0,261,929,picker-3,668,929
-83,0,455,939,picker-2,484,939
-33,0,658,951,picker-2,293,951
-74,0,579,970,picker-1,391,970
34,780,801,976,picker-2,175,196
-25,0,697,994,picker-3,297,994
5,180,399,999,picker-2,600,819
-19,0,827,1030,picker-2,203,1030
35,780,805,1033,picker-3,228,253
-55,0,548,1066,picker-1,518,1066
-28,0,930,1082,picker-3,152,1082
23,480,876,1087,picker-3,211,607
-18,0,839,1096,picker-2,257,1096
24,480,798,1100,picker-3,302,620
3,180,913,1114,picker-3,201,934
29,540,605,1124,picker-1,519,584
-30,0,755,1130,picker-3,375,1130
-27,0,689,1152,picker-1,463,1152
-45,0,971,1177,picker-1,206,1177
20,480,494,1191,picker-1,697,711
-72,0,626,1216,picker-1,590,1216
-82,0,342,1218,picker-3,876,1218
40,840,1034,1227,picker-3,193,387
-9,0,1031,1234,picker-2,203,1234
38,840,995,1239,picker-3,244,399
28,540,884,1246,picker-2,362,706
-2,0,940,1261,picker-2,321,1261
43,900,1083,1262,picker-3,179,362
41,900,1115,1329,picker-3,214,429
-86,0,1097,1333,picker-2,236,1333
-59,0,1125,1335,picker-1,210,1335
-92,0,1067,1339,picker-1,272,1339
11,300,567,1344,picker-1,777,1044
42,900,1153,1350,picker-1,197,450
-48,0,557,1359,picker-1,802,1359
32,720,952,1378,picker-2,426,658
39,840,1000,1399,picker-2,399,559
-23,0,1192,1412,picker-1,220,1412
54,1140,1217,1427,picker-1,210,287
46,960,1178,1468,picker-1,290,508
47,960,977,1503,picker-2,526,543
55,1200,1219,1526,picker-3,307,326
66,1380,1400,1598,picker-2,198,218
52,1080,1330,1600,picker-3,270,520
13,360,1240,1624,picker-3,384,1264
37,840,1413,1645,picker-1,232,805
-40,0,1131,1647,picker-3,516,1647
12,360,1101,1739,picker-3,638,1379
56,1200,1228,1746,picker-3,518,546
-39,0,1263,1751,picker-3,488,1751
30,660,1088,1788,picker-3,700,1128
60,1320,1340,1790,picker-1,450,470
7,240,1504,1807,picker-2,303,1567
27,540,1235,1839,picker-2,604,1299
80,1560,1599,1861,picker-2,262,301
73,1500,1601,1878,picker-3,277,378
-73,0,1247,1934,picker-2,687,1934
-41,0,1752,2007,picker-3,255,2007
70,1500,1789,2021,picker-3,232,521
50,1080,1334,2022,picker-2,688,942
86,1800,1808,2028,picker-2,220,228
18,480,1351,2046,picker-1,695,1566
-12,0,1935,2149,picker-2,214,2149
90,1860,1862,2159,picker-2,297,299
98,1980,2008,2175,picker-3,167,195
75,1560,1840,2190,picker-2,350,630
83,1620,1625,2193,picker-3,568,573
96,1920,2022,2225,picker-3,203,305
-56,0,2023,2241,picker-2,218,2241
72,1500,1646,2265,picker-1,619,765
48,960,1740,2275,picker-3,535,1315
-65,0,1469,2280,picker-1,811,2280
49,1020,1262,2287,picker-2,1025,1267
-42,0,1428,2287,picker-1,859,2287
-24,0,1527,2303,picker-3,776,2303
8,240,1379,2309,picker-2,930,2069
71,1500,1791,2328,picker-1,537,828
-3,0,1747,2331,picker-3,584,2331
84,1620,2029,2340,picker-2,311,720
78,1560,1648,2352,picker-3,704,792
101,2160,2160,2365,picker-2,205,205
-20,0,1345,2393,picker-1,1048,2393
-13,0,896,2399,picker-2,1503,2399
-44,0,2047,2425,picker-1,378,2425
93,1920,2191,2425,picker-2,234,505
-4,0,1360,2451,picker-1,1091,2451
-90,0,2266,2472,picker-1,206,2472
109,2340,2341,2680,picker-2,339,340
82,1560,2353,2714,picker-3,361,1154
-32,0,2288,2788,picker-1,500,2788
74,1560,2332,2802,picker-3,470,1242
-16,0,2242,2840,picker-2,598,2840
89,1860,2276,2849,picker-3,573,989
-7,0,2194,2856,picker-3,662,2856
44,900,2176,2868,picker-3,692,1968
107,2280,2329,2868,picker-1,539,588
9,300,2681,2878,picker-2,197,2578
58,1320,2226,2912,picker-3,686,1592
100,2100,2473,2913,picker-1,440,813
111,2400,2426,2925,picker-1,499,525
-67,0,1336,2940,picker-1,1604,2940
126,2640,2789,2958,picker-1,169,318
45,900,2304,2959,picker-3,655,2059
-17,0,1879,2990,picker-3,1111,2990
-53,0,2281,2993,picker-1,712,2993
104,2220,2452,2999,picker-1,547,779
120,2580,2803,3010,picker-3,207,430
103,2220,2394,3013,picker-1,619,793
135,2820,2841,3023,picker-2,182,203
129,2700,2879,3099,picker-2,220,399
108,2280,2926,3181,picker-1,255,901
76,1560,2366,3184,picker-2,818,1624
79,1560,2310,3217,picker-2,907,1657
141,2940,2960,3221,picker-3,261,281
16,420,2400,3258,picker-2,858,2838
-70,0,3024,3284,picker-2,260,3284
133,2820,2850,3290,picker-3,440,470
77,1560,2913,3300,picker-3,387,1740
145,3060,3100,3313,picker-2,213,253
130,2700,2959,3314,picker-1,355,614
-95,0,2941,3337,picker-1,396,3337
31,720,2427,3373,picker-2,946,2653
118,2460,3011,3374,picker-3,363,914
-64,0,2150,3390,picker-2,1240,3390
152,3180,3185,3397,picker-2,212,217
151,3180,3218,3409,picker-2,191,229
138,2880,3182,3427,picker-1,245,547
-38,0,2289,3432,picker-2,1143,3432
63,1320,2994,3436,picker-1,442,2116
128,2700,3222,3441,picker-3,219,741
87,1800,3259,3447,picker-2,188,1647
105,2280,2870,3457,picker-3,587,1177
91,1860,3014,3478,picker-1,464,1618
122,2580,3315,3500,picker-1,185,920
-98,0,2914,3511,picker-1,597,3511
125,2640,3285,3529,picker-2,244,889
132,2820,3314,3534,picker-2,220,714
155,3240,3338,3570,picker-1,232,330
143,3000,3000,3573,picker-1,573,573
88,1860,2869,3617,picker-1,748,1757
137,2880,3375,3627,picker-3,252,747
113,2400,3458,3684,picker-3,226,1284
148,3180,3442,3710,picker-3,268,530
97,1980,2857,3728,picker-3,871,1748
140,2940,3291,3743,picker-3,452,803
92,1860,3448,3744,picker-2,296,1884
121,2580,2715,3775,picker-3,1060,1195
81,1560,3479,3798,picker-1,319,2238
167,3600,3618,3845,picker-1,227,245
154,3240,3574,3856,picker-1,282,616
94,1920,2991,3872,picker-3,881,1952
173,3600,3711,3879,picker-3,168,279
95,1920,3571,3883,picker-1,312,1963
178,3660,3685,3892,picker-3,207,232
65,1380,3628,3898,picker-3,270,2518
147,3120,3301,3902,picker-3,601,782
131,2760,3428,3966,picker-1,538,1206
185,3780,3799,3989,picker-1,190,209
115,2400,3437,4018,picker-1,581,1618
