pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score
140,39,8,-69,49,1,,
140,185,7,-69,49,1,,
0,0,5,-16,56,1,,
0,0,7,-42,56,1,,
137,5,1,-81,78,1,,
137,5,6,-51,78,1,,
137,5,7,-66,78,1,,
137,5,10,-30,78,1,,
137,1131,2,-81,78,1,,
137,712,11,-51,78,1,,
137,128,7,-20,78,1,,
149,1781,8,-69,79,1,,
149,80,5,-50,79,1,,
149,80,10,-69,79,1,,
348,392,8,-93,85,1,,
348,20,6,-62,85,1,,
348,1223,9,-62,85,1,,
49,663,10,-69,103,1,,
49,239,8,-50,103,1,,
240,90,3,-30,109,1,,
240,90,5,-51,109,1,,
240,90,4,-20,109,1,,
240,1987,12,-20,109,1,,
313,386,6,-82,114,1,,
313,992,6,-62,114,1,,
313,150,6,-62,114,1,,
247,586,10,-7,120,1,,
70,1639,10,-69,136,1,,
115,4,7,-82,140,1,,
115,445,11,-62,140,1,,
327,18,9,-81,141,1,,
327,53,4,-51,141,1,,
327,212,10,-51,141,1,,
282,145,6,-36,150,1,,
282,378,2,-36,150,1,,
191,135,5,-81,166,1,,
191,463,12,-5,166,1,,
277,975,7,-8,167,1,,
277,13,12,-62,167,1,,
300,147,10,-69,170,1,,
300,2140,3,-17,170,1,,
315,283,8,-17,184,1,,
91,250,6,-51,188,1,,
91,250,8,-30,188,1,,
91,125,1,-51,188,1,,
1,0,1,-42,204,1,,
1,0,10,-93,204,1,,
1,29,8,-82,204,1,,
1,231,6,-8,204,1,,
1,65,2,-62,204,1,,
426,407,8,-69,208,1,,
14,322,7,-51,213,1,,
14,233,10,-51,213,1,,
372,103,8,-69,223,1,,
230,1962,9,-8,227,1,,
230,46,7,-62,227,1,,
433,27,5,-51,235,1,,
433,63,10,-20,235,1,,
445,111,7,-69,241,1,,
183,83,6,-62,249,1,,
183,42,8,-62,249,1,,
63,332,8,-51,256,1,,
63,439,6,-51,256,1,,
194,43,8,-8,270,1,,
194,732,6,-62,270,1,,
20,426,7,-69,271,1,,
225,9,10,-51,277,1,,
225,88,4,-51,277,1,,
6,421,6,-69,281,1,,
133,79,8,-8,288,1,,
133,128,4,-8,288,1,,
234,90,4,-20,296,1,,
234,90,8,-5,296,1,,
171,82,6,-8,305,1,,
171,7,4,-72,305,1,,
279,1187,4,-69,311,1,,
279,378,2,-36,311,1,,
411,61,6,-66,316,1,,
411,829,1,-51,316,1,,
411,25,6,-5,316,1,,
364,156,12,-8,323,1,,
287,146,6,-69,327,1,,
310,281,11,-51,333,1,,
156,6,3,-8,341,1,,
156,918,6,-62,341,1,,
42,118,6,-69,343,1,,
42,1,6,3,343,1,,
48,1297,10,-5,350,1,,
240,476,8,-62,357,1,,
59,668,10,-51,371,1,,
66,1633,8,-82,371,1,,
180,193,6,-50,380,1,,
260,12,8,-62,385,1,,
251,93,10,-51,387,1,,
422,62,6,3,397,1,,
231,581,6,-51,402,1,,
231,473,3,-51,402,1,,
95,76,3,-69,403,1,,
271,378,1,-36,414,1,,
271,13,7,0,414,1,,
282,1190,8,-82,414,1,,
134,560,2,-69,419,1,,
55,241,8,-20,425,1,,
362,1452,8,-62,426,1,,
210,741,6,-8,439,1,,
131,450,8,-5,440,1,,
77,884,2,-15,457,1,,
358,291,8,-51,461,1,,
67,2,6,-63,463,1,,
393,298,2,-69,474,1,,
288,50,6,-62,477,1,,
115,903,2,-69,487,1,,
365,156,8,-5,488,1,,
277,144,5,-51,508,1,,
133,184,5,-72,519,1,,
186,1868,5,-51,520,1,,
394,159,6,-82,528,1,,
96,36,4,-85,530,1,,
459,28,6,-51,535,1,,
409,25,5,-62,536,1,,
33,1075,5,-62,544,1,,
3,1060,2,-81,548,1,,
3,65,4,-51,548,1,,
460,1269,6,-8,554,1,,
80,73,4,-81,559,1,,
80,125,1,-51,559,1,,
165,131,6,-29,559,1,,
269,597,4,-8,560,1,,
287,146,4,-51,568,1,,
128,38,6,-13,571,1,,
314,387,4,-8,583,1,,
98,178,4,-70,585,1,,
375,1236,4,-51,588,1,,
166,190,12,-13,601,1,,
403,222,6,-70,611,1,,
337,392,4,-93,617,1,,
78,335,8,-70,622,1,,
2,0,4,11,631,1,,
134,681,5,-29,637,1,,
384,295,4,-8,638,1,,
109,37,4,-51,638,1,,
34,430,2,-5,647,1,,
430,837,2,-30,653,1,,
306,16,9,-84,677,1,,
23,68,1,-62,678,1,,
23,168,9,-6,678,1,,
331,54,2,-66,683,1,,
97,125,1,-51,686,1,,
274,95,9,-6,691,1,,
318,211,10,-38,691,1,,
0,231,2,-8,696,1,,
114,77,10,-38,705,1,,
22,325,8,-23,707,1,,
373,1017,4,-82,714,1,,
172,82,3,-8,720,1,,
99,178,12,-32,722,1,,
93,125,1,-51,727,1,,
81,125,1,-51,731,1,,
329,492,6,-71,744,1,,
239,475,2,-62,762,1,,
204,137,9,-32,763,1,,
82,125,1,-51,764,1,,
395,159,2,-82,766,1,,
301,988,2,-8,770,1,,
96,125,1,-51,774,1,,
360,1450,7,-84,775,1,,
73,245,6,-32,785,1,,
410,25,6,-38,794,1,,
83,546,6,-32,804,1,,
408,24,2,-62,815,1,,
293,51,8,-32,815,1,,
249,372,5,-34,826,1,,
249,200,7,-34,826,1,,
412,25,2,-38,843,1,,
412,160,10,-87,843,1,,
84,546,8,-97,848,1,,
84,2,7,-96,848,1,,
132,5,6,14,853,1,,
222,946,11,-34,863,1,,
164,41,5,-38,864,1,,
100,178,8,-27,869,1,,
294,96,5,-27,877,1,,
422,62,10,-97,878,1,,
98,125,1,-51,883,1,,
165,41,5,-38,886,1,,
372,103,10,-27,894,1,,
107,343,6,-60,895,1,,
170,566,4,-68,907,1,,
170,7,5,-68,907,1,,
339,55,5,-38,907,1,,
42,118,4,-34,911,1,,
42,118,6,-97,911,1,,
171,566,3,-68,912,1,,
91,36,10,-34,927,1,,
167,460,10,-43,945,1,,
387,218,4,-87,946,1,,
280,14,10,-18,947,1,,
118,556,6,-92,954,1,,
168,460,2,-92,966,1,,
168,7,6,-92,966,1,,
92,36,2,-34,966,1,,
92,250,10,-18,966,1,,
152,188,2,-32,970,1,,
133,184,6,-43,975,1,,
322,18,4,-92,982,1,,
151,456,4,-100,990,1,,
323,285,9,-34,991,1,,
348,20,4,-92,994,1,,
203,937,4,-44,997,1,,
407,403,6,-48,1007,1,,
320,17,1,-32,1010,1,,
380,812,5,-97,1016,1,,
380,500,4,-96,1016,1,,
409,403,3,-48,1016,1,,
6,66,1,-32,1020,1,,
209,1157,8,-34,1028,1,,
