tick,pod_id,sku,item_class,trigger
498,122,1730,B,v13_piggyback
1153,150,1863,B,v13_piggyback
1519,141,1820,B,v13_piggyback
1790,321,513,A,v13_piggyback
1872,141,1820,B,v13_piggyback
2225,30,1328,B,v13_piggyback
2648,30,1328,B,v13_piggyback
2736,4,1228,B,v13_piggyback
3667,349,2894,B,v13_piggyback
3997,251,2349,B,v13_piggyback
4094,141,1820,B,v13_piggyback
4210,349,2894,B,v13_piggyback
4285,52,1417,B,v13_piggyback
5592,363,644,A,v13_piggyback
5905,349,2894,B,v13_fetch
6438,409,3243,B,v13_piggyback
6518,447,974,A,v13_piggyback
6545,128,1761,B,v13_piggyback
6601,265,2420,B,v13_piggyback
6842,409,3243,B,v13_piggyback
7123,253,2362,B,v13_piggyback
7484,349,2894,B,v13_piggyback
7604,409,3243,B,v13_fetch
9443,177,1990,B,v13_piggyback
9790,61,1457,B,v13_piggyback
9993,55,1432,B,v13_piggyback
10019,103,1642,B,v13_piggyback
10163,428,880,A,v13_piggyback
10192,105,1648,B,v13_piggyback
10851,482,3696,B,v13_piggyback
10851,482,1171,A,v13_piggyback
11076,164,1933,B,v13_piggyback
11279,247,324,A,v13_piggyback
11302,145,1839,B,v13_piggyback
11790,297,457,A,v13_piggyback
11868,265,375,A,v13_piggyback
11900,11,1250,B,v13_piggyback
12329,251,2349,B,v13_piggyback
12356,247,324,A,v13_piggyback
12416,144,140,A,v13_piggyback
12600,179,2001,B,v13_piggyback
12733,421,3313,B,v13_piggyback
12758,147,140,A,v13_piggyback
13158,164,1933,B,v13_fetch
13215,178,1996,B,v13_piggyback
13767,53,1424,B,v13_piggyback
14690,58,1445,B,v13_piggyback
16012,120,1721,B,v13_piggyback
16237,58,1445,B,v13_piggyback
16938,237,299,A,v13_fetch
18318,70,55,A,v13_fetch
18329,249,331,A,v13_fetch
18626,346,586,A,v13_fetch
19080,178,186,A,v13_piggyback
19080,178,1996,B,v13_piggyback
19339,316,499,A,v13_fetch
19451,250,332,A,v13_piggyback
19490,138,135,A,v13_piggyback
20566,72,55,A,v13_fetch
20694,234,288,A,v13_piggyback
20812,265,2420,B,v13_piggyback
20812,265,375,A,v13_piggyback
21062,343,579,A,v13_piggyback
21182,303,466,A,v13_piggyback
21461,240,307,A,v13_piggyback
21754,369,3014,B,v13_fetch
21896,307,466,A,v13_fetch
21926,1,1221,B,v13_piggyback
22604,303,466,A,v13_fetch
23158,1,0,A,v13_piggyback
23261,0,0,A,v13_piggyback
23367,303,466,A,v13_piggyback
23433,182,190,A,v13_piggyback
23443,178,190,A,v13_piggyback
23443,178,1996,B,v13_piggyback
23445,235,2270,B,v13_piggyback
23813,0,0,A,v13_piggyback
23825,264,370,A,v13_fetch
24084,237,299,A,v13_fetch
24127,178,186,A,v13_fetch
24127,178,1996,B,v13_fetch
24148,83,66,A,v13_piggyback
24153,351,2906,B,v13_piggyback
24382,179,2001,B,v13_fetch
24388,251,2349,B,v13_fetch
24395,303,466,A,v13_fetch
24402,266,2420,B,v13_fetch
24433,178,1996,B,v13_fetch
24505,421,3313,B,v13_fetch
24538,60,1454,B,v13_fetch
24708,0,0,A,v13_piggyback
24754,1,0,A,v13_piggyback
24788,2,0,A,v13_fetch
24901,357,624,A,v13_piggyback
24927,78,1531,B,v13_fetch
24957,178,1996,B,v13_fetch
25111,0,0,A,v13_piggyback
25178,359,624,A,v13_fetch
25208,303,466,A,v13_piggyback
25222,224,272,A,v13_fetch
25341,178,1996,B,v13_fetch
25455,138,135,A,v13_piggyback
25521,315,499,A,v13_fetch
25666,0,0,A,v13_piggyback
25700,1,0,A,v13_piggyback
25922,16,0,A,v13_fetch
25931,1,0,A,v13_fetch
25980,19,0,A,v13_fetch
26049,303,466,A,v13_fetch
26069,178,1996,B,v13_fetch
26209,275,384,A,v13_fetch
26214,274,384,A,v13_piggyback
26229,164,1933,B,v13_fetch
26235,293,436,A,v13_fetch
26249,230,281,A,v13_fetch
26433,0,0,A,v13_fetch
26438,303,466,A,v13_fetch
26446,178,1996,B,v13_piggyback
26628,276,384,A,v13_piggyback
26680,272,385,A,v13_fetch
26770,137,135,A,v13_fetch
26871,197,216,A,v13_fetch
26889,178,1996,B,v13_piggyback
26912,200,216,A,v13_piggyback
26921,303,466,A,v13_fetch
26929,433,896,A,v13_fetch
26945,271,385,A,v13_fetch
26951,238,2287,B,v13_piggyback
26956,385,715,A,v13_fetch
26956,385,718,A,v13_fetch
26962,86,1564,B,v13_fetch
26968,344,2866,B,v13_piggyback
27200,178,1996,B,v13_piggyback
27286,0,0,A,v13_piggyback
27305,471,1105,A,v13_fetch
27398,248,332,A,v13_fetch
27435,303,466,A,v13_piggyback
27447,77,1531,B,v13_fetch
27498,270,385,A,v13_fetch
27677,111,96,A,v13_fetch
27686,110,96,A,v13_fetch
27700,265,2420,B,v13_fetch
27795,178,1996,B,v13_fetch
27930,150,1863,B,v13_fetch
28015,346,586,A,v13_fetch
28042,303,466,A,v13_piggyback
28102,304,466,A,v13_piggyback
28127,185,2021,B,v13_fetch
28169,243,311,A,v13_fetch
28303,0,0,A,v13_piggyback
28356,2,0,A,v13_fetch
28370,178,1996,B,v13_fetch
28381,351,604,A,v13_fetch
28405,421,3313,B,v13_fetch
28416,426,864,A,v13_fetch
28432,357,624,A,v13_fetch
28662,146,140,A,v13_fetch
28672,303,466,A,v13_piggyback
28787,227,272,A,v13_fetch
