order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-65,0,1,113,picker-3,112
-85,0,1,113,picker-3,112
-94,0,1,136,picker-1,135
-79,0,1,162,picker-1,161
-74,0,1,201,picker-1,200
-22,0,1,222,picker-2,221
-83,0,1,236,picker-3,235
-56,0,1,237,picker-1,236
-63,0,1,259,picker-3,258
-90,0,1,292,picker-3,291
-6,0,1,292,picker-3,291
-16,0,114,332,picker-3,218
-30,0,163,339,picker-1,176
-11,0,114,345,picker-3,231
-1,0,1,359,picker-3,358
-21,0,137,364,picker-1,227
-68,0,1,365,picker-3,364
-76,0,1,372,picker-1,371
8,180,202,372,picker-1,170
-29,0,1,382,picker-2,381
-95,0,1,417,picker-1,416
-48,0,238,417,picker-1,179
10,180,237,420,picker-3,183
4,120,333,443,picker-3,110
-20,0,293,455,picker-3,162
-84,0,1,459,picker-1,458
-25,0,1,463,picker-1,462
-54,0,260,467,picker-3,207
-49,0,1,467,picker-2,466
-27,0,340,477,picker-1,137
-91,0,1,486,picker-2,485
-4,0,293,494,picker-3,201
-2,0,1,517,picker-2,516
-37,0,223,548,picker-2,325
13,240,346,554,picker-3,208
-5,0,366,560,picker-3,194
20,360,360,570,picker-3,210
12,240,365,577,picker-1,212
-70,0,383,594,picker-2,211
-13,0,373,596,picker-1,223
22,360,373,596,picker-1,223
-73,0,1,614,picker-2,613
16,300,444,630,picker-3,186
-71,0,418,653,picker-1,235
5,120,460,653,picker-1,193
-80,0,464,696,picker-1,232
-43,0,487,708,picker-2,221
-93,0,518,744,picker-2,226
-58,0,595,773,picker-2,178
-3,0,495,776,picker-3,281
-38,0,549,782,picker-2,233
0,60,468,802,picker-2,334
-12,0,615,813,picker-2,198
-53,0,478,819,picker-1,341
-89,0,1,829,picker-2,828
-24,0,1,882,picker-2,881
29,600,709,891,picker-2,182
-86,0,597,915,picker-1,318
27,540,631,943,picker-3,312
15,300,571,956,picker-3,385
40,720,777,968,picker-3,191
36,720,745,970,picker-2,225
28,600,774,979,picker-2,205
25,540,803,998,picker-2,195
-33,0,820,1011,picker-1,191
-7,0,469,1024,picker-3,555
33,660,830,1028,picker-2,198
-88,0,456,1029,picker-3,573
-87,0,814,1035,picker-2,221
-47,0,578,1040,picker-1,462
-97,0,421,1067,picker-3,646
-39,0,697,1069,picker-1,372
3,120,561,1080,picker-3,519
-41,0,555,1112,picker-3,557
30,600,969,1117,picker-3,148
58,900,916,1121,picker-1,205
-78,0,654,1130,picker-1,476
-98,0,654,1130,picker-1,476
51,900,957,1139,picker-3,182
-64,0,597,1148,picker-1,551
63,960,1012,1156,picker-1,144
-26,0,418,1160,picker-1,742
43,780,1025,1171,picker-3,146
45,840,883,1177,picker-2,294
-32,0,783,1191,picker-2,408
61,960,971,1203,picker-2,232
41,780,1041,1255,picker-1,214
-66,0,1081,1258,picker-3,177
62,960,1068,1263,picker-3,195
46,840,1118,1283,picker-3,165
55,900,980,1331,picker-2,351
79,1140,1140,1331,picker-3,191
80,1140,1172,1366,picker-3,194
26,540,892,1398,picker-2,506
-60,0,944,1406,picker-3,462
-69,0,1030,1409,picker-3,379
81,1140,1192,1414,picker-2,222
49,840,1178,1429,picker-2,251
35,720,1113,1442,picker-3,329
-28,0,1161,1468,picker-1,307
38,720,1036,1480,picker-2,444
-55,0,1029,1491,picker-2,462
59,960,999,1496,picker-2,497
48,840,1332,1505,picker-2,173
89,1260,1264,1535,picker-3,271
-100,0,1122,1537,picker-1,415
70,1020,1157,1554,picker-1,397
-61,0,1131,1562,picker-1,431
-51,0,1131,1562,picker-1,431
87,1200,1256,1584,picker-1,328
-62,0,1399,1597,picker-2,198
88,1200,1333,1641,picker-3,308
-75,0,1149,1644,picker-1,495
84,1200,1469,1660,picker-1,191
-46,0,1070,1667,picker-1,597
-19,0,1204,1676,picker-2,472
102,1440,1481,1692,picker-2,211
94,1320,1410,1692,picker-3,282
85,1200,1407,1700,picker-3,293
104,1440,1492,1703,picker-2,211
-67,0,1538,1712,picker-1,174
105,1500,1536,1719,picker-3,183
108,1500,1563,1747,picker-1,184
116,1560,1585,1776,picker-1,191
65,1020,1367,1776,picker-3,409
-40,0,1506,1781,picker-2,275
24,420,1259,1782,picker-3,523
39,720,1555,1783,picker-1,228
92,1260,1563,1788,picker-1,225
114,1560,1598,1816,picker-2,218
97,1320,1642,1842,picker-3,200
1,60,1430,1846,picker-2,416
67,1020,1443,1880,picker-3,437
-15,0,1415,1913,picker-2,498
73,1080,1284,1923,picker-3,639
112,1560,1704,1933,picker-2,229
-77,0,1497,1943,picker-2,446
122,1680,1713,1956,picker-1,243
126,1740,1782,1961,picker-2,179
113,1560,1817,2004,picker-2,187
109,1500,1693,2026,picker-2,333
132,1800,1843,2051,picker-3,208
-35,0,1677,2060,picker-2,383
123,1680,1748,2088,picker-1,340
107,1500,1783,2130,picker-3,347
119,1680,1881,2161,picker-3,280
37,720,1847,2161,picker-2,314
124,1680,1789,2163,picker-1,374
-57,0,1701,2171,picker-3,470
141,1920,1934,2176,picker-2,242
139,1920,1924,2179,picker-3,255
91,1260,1694,2193,picker-3,499
150,2040,2052,2258,picker-3,206
127,1740,1778,2262,picker-3,484
47,840,1720,2268,picker-3,548
134,1860,2089,2286,picker-1,197
135,1860,2131,2302,picker-3,171
157,2160,2172,2340,picker-3,168
42,780,2163,2343,picker-3,180
161,2160,2164,2345,picker-1,181
133,1800,2005,2351,picker-2,346
-14,0,2027,2366,picker-2,339
129,1740,1957,2383,picker-1,426
153,2100,2177,2407,picker-2,230
-99,0,1944,2417,picker-2,473
137,1860,1914,2427,picker-2,513
66,1020,1645,2429,picker-1,784
-96,0,1777,2453,picker-1,676
-17,0,1962,2470,picker-2,508
148,2040,2061,2477,picker-2,416
170,2280,2287,2493,picker-1,206
23,360,1661,2497,picker-1,836
-18,0,1784,2506,picker-1,722
101,1440,2259,2509,picker-3,250
162,2160,2162,2513,picker-2,351
169,2280,2303,2529,picker-3,226
32,660,1668,2529,picker-1,861
-9,0,2346,2548,picker-1,202
165,2280,2367,2577,picker-2,210
142,1920,2352,2584,picker-2,232
86,1200,2384,2586,picker-1,202
