order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-70,0,1,78,picker-2,77
-46,0,1,78,picker-2,77
-63,0,2,188,picker-3,186
-90,0,1,365,picker-3,364
-37,0,1,499,picker-3,498
-93,0,2,537,picker-3,535
-77,0,1,567,picker-3,566
-41,0,1,615,picker-3,614
-100,0,1,627,picker-2,626
-55,0,79,627,picker-2,548
-58,0,366,642,picker-3,276
-18,0,1,654,picker-3,653
-43,0,189,660,picker-3,471
-84,0,1,707,picker-2,706
-89,0,1,715,picker-3,714
-20,0,538,751,picker-3,213
24,540,568,759,picker-3,191
28,600,616,802,picker-3,186
1,60,79,804,picker-2,725
-61,0,1,813,picker-2,812
-83,0,643,835,picker-3,192
-91,0,655,859,picker-3,204
-3,0,500,873,picker-3,373
-7,0,1,892,picker-2,891
-96,0,1,908,picker-2,907
-69,0,628,949,picker-2,321
12,240,628,1004,picker-2,376
-9,0,1,1079,picker-2,1078
-23,0,661,1090,picker-3,429
-36,0,760,1116,picker-3,356
-12,0,814,1124,picker-2,310
5,120,836,1135,picker-3,299
-8,0,716,1156,picker-3,440
34,720,893,1166,picker-2,273
-94,0,752,1215,picker-3,463
-79,0,803,1215,picker-3,412
-15,0,805,1284,picker-2,479
-48,0,860,1290,picker-3,430
-60,0,1136,1390,picker-3,254
-80,0,1080,1405,picker-2,325
38,780,874,1410,picker-3,536
46,1080,1117,1410,picker-3,293
48,1080,1216,1471,picker-3,255
-65,0,1216,1487,picker-3,271
-26,0,950,1489,picker-2,539
41,960,1167,1505,picker-2,338
-76,0,1091,1509,picker-3,418
-68,0,708,1514,picker-2,806
3,60,1291,1521,picker-3,230
57,1260,1285,1526,picker-2,241
-40,0,1005,1536,picker-2,531
-71,0,1157,1555,picker-3,398
36,720,1391,1588,picker-3,197
-28,0,1406,1597,picker-2,191
-81,0,1125,1602,picker-2,477
-4,0,909,1609,picker-2,700
9,180,1411,1621,picker-3,210
60,1320,1506,1677,picker-2,171
-17,0,1,1691,picker-1,1690
-38,0,1527,1722,picker-2,195
-86,0,1,1735,picker-1,1734
