order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-83,0,1,77,picker-2,76
-92,0,1,91,picker-2,90
-98,0,1,114,picker-2,113
-89,0,1,136,picker-2,135
-78,0,1,218,picker-2,217
-88,0,1,225,picker-2,224
-95,0,1,287,picker-2,286
3,60,78,308,picker-2,230
-80,0,1,312,picker-2,311
-34,0,1,327,picker-3,326
-4,0,115,341,picker-2,226
-44,0,92,350,picker-2,258
7,120,137,389,picker-2,252
-9,0,219,440,picker-2,221
-33,0,288,454,picker-2,166
-36,0,226,469,picker-2,243
-12,0,313,477,picker-2,164
12,300,309,489,picker-2,180
-46,0,1,550,picker-3,549
-79,0,342,556,picker-2,214
-7,0,351,569,picker-2,218
-86,0,390,572,picker-2,182
-38,0,328,574,picker-3,246
-58,0,1,693,picker-1,692
-96,0,470,697,picker-2,227
-60,0,1,712,picker-3,711
-68,0,1,734,picker-1,733
-20,0,1,748,picker-3,747
-99,0,441,753,picker-2,312
-93,0,455,767,picker-2,312
-100,0,551,786,picker-3,235
-52,0,575,802,picker-3,227
-18,0,1,807,picker-1,806
2,60,570,811,picker-2,241
-91,0,1,816,picker-1,815
-53,0,1,824,picker-1,823
-69,0,478,836,picker-2,358
-41,0,1,841,picker-3,840
-30,0,1,852,picker-1,851
-85,0,573,863,picker-2,290
27,600,694,868,picker-1,174
-2,0,1,873,picker-1,872
-8,0,713,878,picker-3,165
-26,0,1,884,picker-3,883
-49,0,1,886,picker-1,885
-57,0,1,910,picker-3,909
-59,0,735,921,picker-1,186
-48,0,698,928,picker-2,230
-84,0,1,938,picker-3,937
-63,0,749,942,picker-3,193
-11,0,754,945,picker-2,191
29,780,787,954,picker-3,167
5,120,817,986,picker-1,169
-22,0,825,990,picker-1,165
-27,0,808,995,picker-1,187
-23,0,490,1006,picker-2,516
30,780,864,1030,picker-2,166
-47,0,557,1037,picker-2,480
-43,0,874,1039,picker-1,165
26,540,853,1058,picker-1,205
-25,0,768,1067,picker-2,299
28,720,887,1067,picker-1,180
0,60,812,1081,picker-2,269
33,900,922,1085,picker-1,163
-61,0,869,1105,picker-1,236
-72,0,879,1112,picker-3,233
8,240,929,1132,picker-2,203
-54,0,946,1132,picker-2,186
-76,0,837,1143,picker-2,306
35,960,1007,1206,picker-2,199
-5,0,1038,1244,picker-2,206
13,300,955,1264,picker-3,309
32,900,911,1275,picker-3,364
-87,0,1031,1286,picker-2,255
-74,0,885,1302,picker-3,417
-67,0,842,1309,picker-3,467
-82,0,1113,1316,picker-3,203
-16,0,939,1339,picker-3,400
-15,0,803,1357,picker-3,554
-73,0,1040,1387,picker-1,347
-50,0,943,1411,picker-3,468
36,960,1207,1446,picker-2,239
-70,0,1068,1457,picker-1,389
17,360,991,1465,picker-1,474
41,1140,1265,1471,picker-3,206
40,1080,1082,1473,picker-2,391
10,240,1133,1511,picker-2,378
-77,0,1276,1527,picker-3,251
47,1260,1303,1539,picker-3,236
34,960,1245,1543,picker-2,298
-29,0,987,1552,picker-1,565
-55,0,1069,1563,picker-2,494
-90,0,1133,1574,picker-2,441
-56,0,1144,1581,picker-2,437
-62,0,1059,1598,picker-1,539
18,360,1287,1609,picker-2,322
50,1380,1412,1613,picker-3,201
-1,0,1388,1622,picker-1,234
39,1020,1086,1636,picker-1,550
-64,0,1466,1650,picker-1,184
25,540,1458,1660,picker-1,202
-97,0,1106,1665,picker-1,559
58,1500,1512,1687,picker-2,175
