order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-54,0,1,97,picker-2,96
-82,0,1,105,picker-1,104
-88,0,1,178,picker-1,177
-92,0,1,224,picker-1,223
-79,0,106,325,picker-1,219
-67,0,1,371,picker-2,370
3,60,98,397,picker-2,299
-98,0,1,398,picker-1,397
7,120,179,440,picker-1,261
-89,0,1,462,picker-1,461
-4,0,225,479,picker-1,254
-80,0,1,510,picker-1,509
-47,0,1,529,picker-2,528
12,300,326,535,picker-1,209
-14,0,1,541,picker-1,540
-34,0,1,572,picker-2,571
-43,0,398,589,picker-2,191
-9,0,399,592,picker-1,193
-65,0,1,631,picker-2,630
-42,0,1,645,picker-2,644
18,360,372,659,picker-2,287
-57,0,463,661,picker-1,198
-85,0,441,682,picker-1,241
-69,0,480,702,picker-1,222
-96,0,511,702,picker-1,191
-23,0,1,703,picker-2,702
-66,0,1,717,picker-2,716
-58,0,1,721,picker-3,720
-68,0,1,736,picker-3,735
-12,0,573,746,picker-2,173
-53,0,1,759,picker-3,758
-27,0,530,759,picker-2,229
24,480,593,770,picker-1,177
-33,0,590,770,picker-2,180
-91,0,1,772,picker-3,771
-18,0,1,784,picker-3,783
-36,0,632,791,picker-2,159
-59,0,646,817,picker-2,171
-30,0,1,841,picker-3,840
-95,0,660,854,picker-2,194
-52,0,542,857,picker-1,315
-8,0,683,857,picker-1,174
-2,0,1,865,picker-3,864
-7,0,704,875,picker-2,171
27,600,662,876,picker-1,214
-86,0,718,878,picker-2,160
5,120,737,882,picker-3,145
-49,0,1,887,picker-3,886
-22,0,761,933,picker-3,172
26,540,773,945,picker-3,172
4,120,536,972,picker-1,436
-87,0,703,972,picker-1,269
30,780,792,981,picker-2,189
28,720,771,982,picker-1,211
-19,0,1,989,picker-1,988
-5,0,858,1003,picker-1,145
2,60,772,1016,picker-2,244
29,780,842,1028,picker-3,186
-75,0,703,1029,picker-1,326
-70,0,818,1042,picker-2,224
-1,0,858,1045,picker-1,187
25,540,877,1091,picker-1,214
-38,0,855,1099,picker-2,244
33,900,934,1118,picker-3,184
-73,0,876,1119,picker-2,243
-48,0,879,1126,picker-2,247
-83,0,722,1135,picker-3,413
-99,0,747,1142,picker-2,395
