pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score,trip_start,trip_duration
416,161,3,-70,59,1,,
416,197,6,-58,59,1,,
0,22,5,-100,62,1,,
0,51,10,-41,62,1,,
447,482,10,-92,68,1,,
135,147,8,-89,70,1,,
182,67,9,-86,82,1,,
437,164,10,-89,85,1,,
108,1,2,-65,88,1,,
108,1,4,-95,88,1,,
108,1,5,-74,88,1,,
108,1,9,-41,88,1,,
282,38,10,-72,96,1,,
305,212,8,-91,96,1,,
319,1104,4,-82,103,1,,
423,418,12,-100,105,1,,
479,1084,6,-76,112,1,,
384,1172,8,-97,124,1,,
408,68,4,-98,131,1,,
409,84,5,-100,131,1,,
409,84,8,-80,131,1,,
409,84,7,-41,131,1,,
284,2,6,-37,136,1,,
284,27,8,-85,136,1,,
284,20,5,-91,136,1,,
284,20,12,-58,136,1,,
128,45,2,-76,151,1,,
410,84,1,-41,152,1,,
410,92,8,-78,152,1,,
410,87,7,-30,152,1,,
283,2,2,-21,162,1,,
283,2,3,-70,162,1,,
283,2,4,-89,162,1,,
283,2,8,-96,162,1,,
283,2,3,-37,162,1,,
420,303,1,-94,164,1,,
383,17,8,-100,169,1,,
383,34,5,-74,169,1,,
464,812,6,-89,171,1,,
99,47,2,-85,180,1,,
99,1254,4,-58,180,1,,
395,600,8,-65,181,1,,
391,309,5,-58,189,1,,
320,0,7,-74,192,1,,
261,327,10,-65,205,1,,
417,219,2,-89,207,1,,
251,163,6,-74,215,1,,
446,454,5,-70,219,1,,
401,2866,3,-37,225,1,,
461,760,6,-65,230,1,,
457,3110,3,-89,231,1,,
363,194,6,-74,242,1,,
407,40,6,-6,243,1,,
419,263,8,-63,262,1,,
385,21,7,-63,284,1,,
385,53,8,-63,284,1,,
95,1227,2,-85,286,1,,
175,1692,2,-60,288,1,,
164,1627,3,-45,294,1,,
118,1371,2,-85,298,1,,
470,919,4,-74,306,1,,
443,380,3,-45,318,1,,
411,98,8,-22,325,1,,
418,239,6,-60,327,1,,
360,49,3,-30,343,1,,
