order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-98,0,1,144,picker-1,143
-94,0,1,190,picker-2,189
-64,0,1,311,picker-3,310
-25,0,145,395,picker-1,250
-81,0,1,412,picker-2,411
-91,0,1,475,picker-2,474
2,120,312,535,picker-3,223
-18,0,1,548,picker-3,547
-69,0,1,567,picker-2,566
-87,0,1,577,picker-1,576
-22,0,1,594,picker-3,593
-17,0,1,597,picker-3,596
-41,0,413,609,picker-2,196
-51,0,396,621,picker-1,225
-38,0,1,627,picker-2,626
-56,0,1,643,picker-2,642
-54,0,1,661,picker-2,660
-34,0,2,665,picker-3,663
-77,0,1,682,picker-3,681
-33,0,1,688,picker-3,687
6,240,476,694,picker-2,218
-28,0,191,699,picker-2,508
-50,0,1,703,picker-2,702
-83,0,536,727,picker-3,191
-36,0,549,759,picker-3,210
-93,0,1,762,picker-3,761
0,60,578,767,picker-1,189
-39,0,598,769,picker-3,171
9,420,568,777,picker-2,209
5,240,622,836,picker-1,214
-47,0,1,850,picker-1,849
-68,0,689,852,picker-3,163
-67,0,628,852,picker-2,224
-90,0,666,865,picker-3,199
-96,0,595,899,picker-3,304
-12,0,1,909,picker-1,908
-14,0,1,928,picker-1,927
-44,0,763,932,picker-3,169
-65,0,1,933,picker-1,932
18,720,760,958,picker-3,198
-4,0,728,1013,picker-3,285
-15,0,610,1034,picker-2,424
-6,0,770,1046,picker-3,276
-78,0,851,1059,picker-1,208
-88,0,683,1098,picker-3,415
-82,0,837,1178,picker-1,341
-99,0,700,1189,picker-2,489
15,660,853,1230,picker-2,377
22,780,929,1243,picker-1,314
7,240,695,1261,picker-2,566
-92,0,910,1269,picker-1,359
-75,0,933,1296,picker-3,363
-20,0,1060,1304,picker-1,244
8,420,768,1315,picker-1,547
-60,0,900,1316,picker-3,416
-21,0,1047,1316,picker-3,269
-32,0,1035,1330,picker-2,295
-100,0,778,1352,picker-2,574
-8,0,934,1361,picker-1,427
1,120,704,1379,picker-2,675
12,660,1179,1384,picker-1,205
-73,0,1,1390,picker-1,1389
-89,0,959,1452,picker-3,493
-84,0,1190,1453,picker-2,263
-42,0,1297,1488,picker-3,191
33,1080,1331,1613,picker-2,282
42,1260,1317,1637,picker-3,320
-31,0,1305,1639,picker-1,334
23,840,1453,1656,picker-3,203
-13,0,866,1665,picker-3,799
16,660,1353,1675,picker-2,322
20,780,854,1680,picker-3,826
46,1380,1380,1720,picker-2,340
24,900,1244,1747,picker-1,503
17,720,1231,1770,picker-2,539
-49,0,1099,1772,picker-3,673
32,1080,1317,1792,picker-3,475
34,1080,1489,1817,picker-3,328
-23,0,1454,1831,picker-2,377
-1,0,1614,1851,picker-2,237
55,1620,1721,1898,picker-2,177
-48,0,1362,1908,picker-1,546
-79,0,1681,1916,picker-3,235
52,1500,1640,1926,picker-1,286
44,1320,1676,1930,picker-2,254
14,660,1385,2048,picker-1,663
35,1080,1748,2065,picker-1,317
-40,0,1909,2074,picker-1,165
60,1800,1917,2135,picker-3,218
61,1860,1931,2167,picker-2,236
31,1020,1391,2201,picker-1,810
40,1200,1638,2241,picker-3,603
66,2040,2066,2248,picker-1,182
-46,0,1852,2276,picker-2,424
-16,0,1927,2293,picker-1,366
67,2040,2049,2293,picker-1,244
43,1260,1316,2325,picker-1,1009
36,1140,2136,2325,picker-3,189
49,1500,2075,2329,picker-1,254
38,1140,1832,2333,picker-2,501
-37,0,1773,2356,picker-3,583
-27,0,1657,2363,picker-3,706
29,960,1666,2381,picker-3,715
28,960,1270,2412,picker-1,1142
-72,0,2168,2440,picker-2,272
-52,0,662,2452,picker-2,1790
47,1440,2277,2494,picker-2,217
39,1200,1818,2500,picker-3,682
-58,0,2202,2649,picker-1,447
73,2340,2441,2649,picker-2,208
-74,0,1262,2676,picker-2,1414
19,720,2326,2692,picker-1,366
71,2280,2453,2728,picker-2,275
-76,0,1899,2741,picker-2,842
74,2400,2495,2748,picker-2,253
-10,0,2334,2779,picker-2,445
51,1500,2294,2795,picker-1,501
-53,0,644,2826,picker-2,2182
57,1680,2242,2834,picker-3,592
69,2220,2327,2856,picker-3,529
56,1680,2413,2858,picker-1,445
79,2640,2650,2871,picker-1,221
53,1560,2357,2895,picker-3,538
75,2460,2729,2904,picker-2,175
-2,0,2364,2982,picker-3,618
-95,0,2501,2990,picker-3,489
-45,0,2796,3008,picker-1,212
11,600,2330,3035,picker-1,705
77,2520,2835,3055,picker-3,220
72,2280,2677,3066,picker-2,389
-63,0,2827,3110,picker-2,283
85,2880,2991,3216,picker-3,225
-30,0,2983,3266,picker-3,283
92,3000,3056,3287,picker-3,231
76,2460,2857,3295,picker-3,438
3,120,2905,3337,picker-2,432
82,2760,3009,3351,picker-1,342
62,1860,2382,3376,picker-3,994
10,540,2859,3409,picker-1,550
37,1140,2249,3417,picker-1,1168
-59,0,2693,3437,picker-1,744
84,2820,3036,3452,picker-1,416
99,3180,3267,3510,picker-3,243
25,900,2742,3560,picker-2,818
-66,0,2780,3606,picker-2,826
86,2880,3352,3608,picker-1,256
65,1920,2749,3646,picker-2,897
41,1200,3067,3691,picker-2,624
94,3000,3111,3700,picker-2,589
59,1800,2651,3704,picker-2,1053
90,2940,3338,3710,picker-2,372
81,2760,3410,3768,picker-1,358
50,1500,1771,3780,picker-2,2009
63,1920,3561,3793,picker-2,232
107,3600,3607,3859,picker-2,252
-19,0,3511,3889,picker-3,378
-97,0,3217,3901,picker-3,684
68,2100,3609,3918,picker-1,309
87,2880,3288,3922,picker-3,634
80,2700,3438,3924,picker-1,486
58,1800,2294,3931,picker-1,1637
27,960,3296,3946,picker-3,650
78,2580,3453,3990,picker-1,537
-55,0,3377,3997,picker-3,620
-43,0,2896,4028,picker-3,1132
-35,0,3769,4070,picker-1,301
110,3720,3890,4097,picker-3,207
91,3000,3647,4148,picker-2,501
115,3960,3991,4247,picker-1,256
102,3420,3701,4414,picker-2,713
103,3480,4248,4429,picker-1,181
104,3540,3932,4458,picker-1,526
26,900,3919,4482,picker-1,563
97,3120,3925,4515,picker-1,590
112,3840,4098,4526,picker-3,428
-11,0,4071,4531,picker-1,460
98,3120,3692,4541,picker-2,849
-61,0,3705,4551,picker-2,846
124,4200,4415,4571,picker-2,156
48,1500,3902,4579,picker-3,677
93,3000,4029,4629,picker-3,600
13,660,3794,4631,picker-2,837
96,3120,3781,4704,picker-2,923
121,4140,4516,4715,picker-1,199
132,4320,4527,4744,picker-3,217
109,3720,4532,4764,picker-1,232
21,780,3711,4791,picker-2,1080
88,2880,4459,4816,picker-1,357
64,1920,4430,4826,picker-1,396
-29,0,3860,4831,picker-2,971
142,4560,4572,4831,picker-2,259
138,4440,4542,4848,picker-2,306
128,4260,4632,4856,picker-2,224
95,3060,4716,4892,picker-1,176
135,4380,4483,4896,picker-1,413
147,4680,4745,4910,picker-3,165
123,4140,4630,4925,picker-3,295
125,4200,4765,4937,picker-1,172
119,4020,4580,4956,picker-3,376
-26,0,3923,4969,picker-3,1046
83,2760,3998,5014,picker-3,1016
100,3180,3947,5060,picker-3,1113
139,4500,4832,5078,picker-2,246
141,4500,4857,5132,picker-2,275
-80,0,4911,5163,picker-3,252
-57,0,4552,5190,picker-2,638
149,4740,4792,5218,picker-2,426
-7,0,4849,5225,picker-2,376
108,3660,4817,5253,picker-1,436
117,3960,4149,5285,picker-2,1136
-5,0,4893,5317,picker-1,424
146,4680,4832,5335,picker-2,503
-71,0,4705,5340,picker-2,635
113,3900,4938,5351,picker-1,413
133,4320,4827,5358,picker-1,531
155,4980,5079,5405,picker-2,326
140,4500,4970,5490,picker-3,520
130,4260,5164,5500,picker-3,336
127,4260,5286,5502,picker-2,216
151,4800,5219,5646,picker-2,427
156,4980,5226,5777,picker-2,551
159,5220,5352,5781,picker-1,429
162,5400,5503,5792,picker-2,289
129,4260,5491,5818,picker-3,327
54,1620,5359,5820,picker-1,461
116,3960,4926,5822,picker-3,896
144,4620,4957,5829,picker-3,872
122,4140,5318,5835,picker-1,517
153,4800,5254,5840,picker-1,586
157,5040,5341,5864,picker-2,523
163,5400,5501,5882,picker-3,381
161,5340,5406,5891,picker-2,485
126,4260,5061,5899,picker-3,838
111,3720,5015,5903,picker-3,888
172,5640,5647,5933,picker-2,286
152,4800,5133,5950,picker-2,817
171,5580,5819,5972,picker-3,153
178,5820,5823,5990,picker-3,167
136,4440,5793,6013,picker-2,220
176,5760,5865,6036,picker-2,171
160,5340,5830,6038,picker-3,208
167,5460,5778,6045,picker-2,267
177,5760,5782,6277,picker-1,495
165,5460,5841,6336,picker-1,495
106,3600,5836,6350,picker-1,514
-70,0,2872,6387,picker-1,3515
168,5520,5821,6392,picker-1,571
184,5940,5951,6425,picker-2,474
186,6060,6278,6459,picker-1,181
185,5940,6014,6485,picker-2,471
137,4440,5973,6495,picker-3,522
120,4080,4897,6497,picker-1,1600
70,2280,6037,6504,picker-2,467
180,5820,6337,6530,picker-1,193
148,4680,5934,6546,picker-2,612
179,5820,5892,6550,picker-2,658
114,3900,5191,6607,picker-2,1416
174,5700,6426,6625,picker-2,199
164,5460,5991,6631,picker-3,640
194,6360,6486,6675,picker-2,189
-86,0,6046,6699,picker-2,653
173,5700,6039,6709,picker-3,670
197,6480,6496,6731,picker-3,235
4,240,5883,6756,picker-3,873
181,5880,5900,6830,picker-3,930
198,6480,6710,7138,picker-3,428
201,6480,6757,7175,picker-3,418
199,6480,6547,7176,picker-2,629
175,5700,6732,7219,picker-3,487
158,5220,6531,7232,picker-1,701
145,4620,6632,7237,picker-3,605
101,3180,6388,7262,picker-1,874
203,6600,6831,7276,picker-3,445
195,6420,6460,7314,picker-1,854
150,4740,6393,7322,picker-1,929
189,6120,6351,7334,picker-1,983
196,6480,6498,7339,picker-1,841
221,6960,7139,7355,picker-3,216
211,6720,7177,7370,picker-2,193
231,7200,7220,7373,picker-3,153
143,4560,6626,7397,picker-2,771
229,7140,7233,7400,picker-1,167
208,6660,6676,7417,picker-2,741
214,6840,7238,7428,picker-3,190
205,6660,6700,7449,picker-2,749
188,6060,7315,7455,picker-1,140
228,7080,7263,7475,picker-1,212
230,7140,7176,7481,picker-3,305
-9,0,6551,7483,picker-2,932
131,4320,6608,7493,picker-2,885
227,7020,7356,7567,picker-3,211
223,6960,7277,7737,picker-3,460
190,6240,7568,7796,picker-3,228
200,6480,7418,7800,picker-2,382
232,7260,7371,7824,picker-2,453
236,7440,7450,7868,picker-2,418
215,6840,7494,7878,picker-2,384
191,6300,7340,7890,picker-1,550
222,6960,7374,7900,picker-3,526
238,7440,7482,7909,picker-3,427
204,6660,7456,7916,picker-1,460
213,6780,7484,7943,picker-2,459
207,6660,7398,7952,picker-2,554
206,6660,7429,7960,picker-3,531
248,7740,7801,7969,picker-2,168
239,7440,7738,7981,picker-3,243
235,7380,7401,7986,picker-1,585
245,7740,7797,7990,picker-3,193
233,7380,7476,8013,picker-1,537
187,6060,7825,8028,picker-2,203
202,6540,7323,8041,picker-1,718
134,4320,6505,8046,picker-2,1541
212,6780,7335,8062,picker-1,727
154,4860,7891,8160,picker-1,269
254,7860,8029,8291,picker-2,262
225,7020,7944,8356,picker-2,412
241,7500,7970,8376,picker-2,406
220,6960,7953,8389,picker-2,436
261,8100,8161,8429,picker-1,268
193,6360,8047,8433,picker-2,386
226,7020,7879,8438,picker-2,559
-62,0,5336,8441,picker-2,3105
258,7980,8292,8451,picker-2,159
242,7560,7991,8456,picker-3,465
246,7740,8014,8472,picker-1,458
247,7740,7901,8481,picker-3,580
224,7020,8042,8498,picker-1,456
237,7440,7917,8505,picker-1,588
244,7680,7987,8527,picker-1,540
250,7800,8063,8549,picker-1,486
216,6840,8357,8551,picker-2,194
217,6900,7910,8556,picker-3,646
209,6720,7961,8578,picker-3,617
259,7980,7982,8596,picker-3,614
269,8340,8377,8609,picker-2,232
273,8400,8434,8879,picker-2,445
264,8220,8499,9005,picker-1,506
256,7920,8597,9027,picker-3,430
182,5880,8430,9065,picker-1,635
265,8220,8452,9071,picker-2,619
249,7740,8557,9087,picker-3,530
260,8040,8473,9097,picker-1,624
277,8520,8528,9119,picker-1,591
263,8160,8506,9122,picker-1,616
240,7500,8482,9144,picker-3,662
276,8520,8579,9160,picker-3,581
255,7860,8550,9161,picker-1,611
-24,0,3418,9165,picker-1,5747
272,8400,8457,9176,picker-3,719
283,8700,9006,9220,picker-1,214
243,7560,8442,9233,picker-2,791
289,8940,9066,9264,picker-1,198
252,7800,8439,9314,picker-2,875
170,5580,9072,9403,picker-2,331
291,9060,9177,9422,picker-3,245
281,8580,8610,9427,picker-2,817
278,8520,9145,9430,picker-3,285
271,8400,9234,9443,picker-2,209
279,8520,8552,9455,picker-2,903
274,8460,9161,9467,picker-3,306
253,7800,9028,9493,picker-3,465
287,8940,9088,9529,picker-3,441
292,9120,9120,9560,picker-1,440
284,8700,9315,9569,picker-2,254
251,7800,9423,9600,picker-3,177
296,9240,9431,9607,picker-3,176
288,8940,9265,9814,picker-1,549
282,8640,9098,9905,picker-1,807
295,9180,9404,9940,picker-2,536
294,9180,9221,9967,picker-1,746
262,8160,9608,10023,picker-3,415
293,9120,9530,10177,picker-3,647
299,9300,9815,10305,picker-1,490
169,5520,8880,10321,picker-2,1441
257,7920,9570,10328,picker-2,758
310,9720,9906,10345,picker-1,439
317,9960,10024,10349,picker-3,325
309,9660,10178,10373,picker-3,195
210,6720,9468,10412,picker-3,944
270,8340,9561,10421,picker-1,860
290,9060,9123,10429,picker-1,1306
305,9480,9601,10448,picker-3,847
286,8820,9166,10454,picker-1,1288
298,9300,9494,10455,picker-3,961
311,9780,9941,10472,picker-2,531
320,10020,10306,10498,picker-1,192
219,6960,9456,10501,picker-2,1045
313,9840,10322,10524,picker-2,202
319,10020,10350,10526,picker-3,176
267,8280,8390,10576,picker-2,2186
321,10140,10329,10592,picker-2,263
266,8280,9428,10611,picker-2,1183
316,9960,10456,10689,picker-3,233
326,10380,10473,10696,picker-2,223
330,10440,10449,10708,picker-3,259
300,9300,10527,10733,picker-3,206
328,10380,10413,10768,picker-3,355
275,8460,10374,10780,picker-3,406
268,8340,10690,10884,picker-3,194
304,9480,10525,10945,picker-2,420
89,2940,10734,10973,picker-3,239
285,8700,10422,11080,picker-1,658
322,10260,10502,11154,picker-2,652
314,9840,10577,11154,picker-2,577
337,10620,10709,11157,picker-3,448
338,10740,10946,11236,picker-2,290
340,10740,10781,11250,picker-3,469
118,3960,9444,11274,picker-2,1830
333,10560,11081,11277,picker-1,196
329,10380,10697,11283,picker-2,586
341,10800,10885,11298,picker-3,413
335,10620,10769,11329,picker-3,560
234,7380,7869,11346,picker-2,3477
-3,0,10455,11354,picker-1,899
336,10620,10974,11368,picker-3,394
308,9660,9968,11425,picker-1,1457
315,9900,10346,11425,picker-1,1079
218,6960,10499,11448,picker-1,949
347,11040,11278,11477,picker-1,199
325,10320,11158,11539,picker-3,381
280,8520,9162,11595,picker-1,2433
332,10560,11355,11605,picker-1,250
342,10800,11299,11739,picker-3,440
357,11460,11540,11753,picker-3,213
351,11280,11284,11782,picker-2,498
192,6300,11426,11792,picker-1,366
183,5880,10612,11814,picker-2,1202
364,11580,11596,11831,picker-1,235
354,11340,11369,11836,picker-3,467
353,11280,11330,11863,picker-3,533
344,10800,11237,11881,picker-2,644
348,11040,11251,11914,picker-3,663
334,10560,11275,11915,picker-2,640
30,960,1014,11947,picker-3,10933
303,9420,10593,11959,picker-2,1366
359,11520,11754,11974,picker-3,220
306,9660,11155,12005,picker-2,850
339,10740,11740,12023,picker-3,283
360,11520,11793,12030,picker-1,237
352,11280,11815,12032,picker-2,217
343,10800,11155,12054,picker-2,899
327,10380,11882,12111,picker-2,229
362,11520,11864,12114,picker-3,250
374,11880,11960,12132,picker-2,172
318,10020,11606,12136,picker-1,530
358,11520,11916,12144,picker-2,228
355,11400,11426,12196,picker-1,770
368,11760,11832,12196,picker-1,364
363,11580,11783,12257,picker-2,474
297,9300,11478,12307,picker-1,829
349,11160,11449,12316,picker-1,867
307,9660,10430,12346,picker-1,1916
372,11760,12024,12400,picker-3,376
312,9780,11915,12421,picker-3,506
389,12120,12133,12424,picker-2,291
379,11940,12006,12434,picker-2,428
385,12000,12033,12454,picker-2,421
331,10500,12055,12462,picker-2,407
384,12000,12115,12534,picker-3,419
387,12060,12137,12551,picker-1,414
377,11940,11948,12551,picker-3,603
390,12180,12401,12574,picker-3,173
393,12240,12258,12622,picker-2,364
392,12180,12197,12679,picker-1,482
391,12180,12308,12688,picker-1,380
345,10860,12535,12739,picker-3,204
375,11880,12422,12745,picker-3,323
394,12240,12347,12756,picker-1,409
378,11940,12317,12778,picker-1,461
382,12000,12031,12829,picker-1,798
383,12000,12197,12840,picker-1,643
403,12480,12553,12845,picker-3,292
404,12480,12552,12877,picker-1,325
398,12360,12575,12880,picker-3,305
380,11940,11975,12885,picker-3,910
-85,0,1,12911,picker-1,12910
45,1320,1793,12916,picker-3,11123
413,12720,12740,12916,picker-3,176
365,11640,11837,12920,picker-3,1083
400,12360,12623,12977,picker-2,354
401,12420,12463,12992,picker-2,529
369,11760,12455,13064,picker-2,609
414,12720,12846,13071,picker-3,225
397,12300,12435,13079,picker-2,644
376,11940,12112,13110,picker-2,998
395,12300,12912,13117,picker-1,205
396,12300,12425,13122,picker-2,697
386,12060,12145,13135,picker-2,990
356,11400,12746,13143,picker-3,397
410,12660,12680,13190,picker-1,510
415,12780,12978,13214,picker-2,236
323,10320,12921,13251,picker-3,330
406,12600,12993,13263,picker-2,270
408,12600,12689,13268,picker-1,579
422,12900,12917,13297,picker-3,380
421,12840,12881,13316,picker-3,435
430,13080,13118,13371,picker-1,253
417,12780,13144,13386,picker-3,242
367,11700,12779,13396,picker-1,617
399,12360,13072,13420,picker-3,348
411,12720,12757,13533,picker-1,776
370,11760,13269,13668,picker-1,399
346,10920,13136,13696,picker-2,560
435,13320,13421,13745,picker-3,324
425,12960,13065,13753,picker-2,688
437,13380,13387,13756,picker-3,369
407,12600,13317,13779,picker-3,462
388,12120,13298,13816,picker-3,518
301,9360,13252,13894,picker-3,642
439,13440,13746,13974,picker-3,228
416,12780,13215,14003,picker-2,788
424,12900,13757,14004,picker-3,247
324,10320,13264,14057,picker-2,793
436,13380,13397,14057,picker-1,660
