order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-54,0,1,131,picker-3,130
-92,0,1,178,picker-1,177
-98,0,1,192,picker-1,191
-77,0,2,236,picker-3,234
-67,0,1,283,picker-3,282
-7,0,2,303,picker-3,301
-17,0,2,320,picker-3,318
-78,0,1,341,picker-1,340
-22,0,1,341,picker-1,340
-34,0,1,384,picker-2,383
-43,0,132,410,picker-3,278
-95,0,1,417,picker-1,416
-88,0,193,456,picker-1,263
-44,0,179,468,picker-1,289
-25,0,1,490,picker-2,489
7,120,284,523,picker-3,239
-38,0,304,536,picker-3,232
-33,0,237,552,picker-3,315
12,300,321,552,picker-3,231
-19,0,1,561,picker-1,560
-52,0,1,565,picker-2,564
-80,0,1,566,picker-1,565
-42,0,1,574,picker-3,573
-4,0,342,589,picker-1,247
-9,0,342,589,picker-1,247
-86,0,1,594,picker-1,593
-30,0,418,611,picker-1,193
-79,0,411,619,picker-3,208
-60,0,1,627,picker-2,626
-66,0,1,638,picker-2,637
-85,0,2,643,picker-3,641
-1,0,457,649,picker-1,192
-23,0,1,650,picker-3,649
-64,0,469,669,picker-1,200
-65,0,1,674,picker-2,673
-12,0,524,675,picker-3,151
-100,0,1,689,picker-2,688
-82,0,385,698,picker-2,313
-31,0,491,711,picker-2,220
-20,0,1,718,picker-2,717
-8,0,553,720,picker-3,167
0,60,537,731,picker-3,194
25,540,562,747,picker-1,185
-76,0,553,748,picker-3,195
3,60,566,757,picker-2,191
5,120,575,781,picker-3,206
27,600,628,822,picker-2,194
-69,0,639,831,picker-2,192
2,60,590,856,picker-1,266
-58,0,595,856,picker-1,261
-70,0,590,900,picker-1,310
17,360,651,903,picker-3,252
-36,0,670,952,picker-1,282
26,540,748,963,picker-1,215
-72,0,721,964,picker-3,243
-75,0,620,988,picker-3,368
-99,0,567,1010,picker-1,443
-48,0,650,1017,picker-1,367
-5,0,823,1092,picker-2,269
13,300,782,1096,picker-3,314
-11,0,857,1101,picker-1,244
33,900,901,1101,picker-1,200
-57,0,732,1115,picker-3,383
29,780,832,1117,picker-2,285
-16,0,857,1120,picker-1,263
28,720,758,1184,picker-2,426
-46,0,719,1199,picker-2,480
-27,0,953,1215,picker-1,262
-59,0,964,1215,picker-1,251
-96,0,965,1243,picker-3,278
36,960,1011,1247,picker-1,236
6,120,675,1269,picker-2,594
-81,0,749,1284,picker-3,535
24,480,1102,1302,picker-1,200
-26,0,644,1340,picker-3,696
35,960,1093,1352,picker-2,259
4,120,1018,1387,picker-1,369
41,1140,1185,1389,picker-2,204
-83,0,989,1399,picker-3,410
23,480,904,1414,picker-3,510
8,240,676,1426,picker-3,750
-73,0,1116,1426,picker-3,310
-15,0,1248,1447,picker-1,199
-24,0,1118,1466,picker-2,348
-93,0,1097,1470,picker-3,373
-62,0,1270,1486,picker-2,216
30,780,1200,1494,picker-2,294
34,960,1216,1494,picker-1,278
40,1080,1285,1505,picker-3,220
-3,0,690,1516,picker-2,826
-87,0,1244,1519,picker-3,275
-40,0,712,1526,picker-2,814
-90,0,699,1552,picker-2,853
-55,0,1341,1573,picker-3,232
-91,0,1121,1574,picker-1,453
-61,0,1102,1586,picker-1,484
-47,0,1216,1609,picker-1,393
43,1200,1388,1623,picker-1,235
48,1320,1487,1684,picker-2,197
49,1380,1390,1707,picker-2,317
51,1440,1467,1774,picker-2,307
-63,0,1495,1858,picker-1,363
32,900,1427,1921,picker-3,494
61,1560,1575,1940,picker-1,365
63,1620,1624,1976,picker-1,352
-50,0,1448,2039,picker-1,591
68,1800,1859,2051,picker-1,192
20,420,1610,2094,picker-1,484
-32,0,1587,2122,picker-1,535
69,1800,1922,2155,picker-3,233
52,1500,1574,2241,picker-3,667
74,2040,2040,2249,picker-1,209
-68,0,1471,2251,picker-3,780
71,1980,2052,2270,picker-1,218
-18,0,1427,2301,picker-3,874
-53,0,1400,2310,picker-3,910
47,1260,1527,2344,picker-2,817
56,1500,1520,2350,picker-3,830
57,1500,1775,2357,picker-2,582
58,1500,1506,2374,picker-3,868
39,1020,1415,2389,picker-3,974
55,1500,2156,2413,picker-3,257
78,2220,2242,2423,picker-3,181
