sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1,-100,1,313,3,0
2,-100,1,531,10,0
3,-100,1,431,5,0
4,-100,1,924,6,0
5,-99,1,357,8,0
6,-98,1,518,10,0
7,-97,1,627,2,0
8,-96,1,412,6,0
9,-96,1,21,4,0
10,-96,1,2524,4,0
11,-96,1,9,11,0
12,-96,1,2817,2,0
13,-96,1,1185,3,0
14,-96,1,458,4,0
15,-96,1,2007,2,0
16,-95,1,851,7,0
17,-95,1,1584,2,0
18,-94,1,355,9,0
19,-94,1,241,6,0
20,-94,1,909,2,0
21,-94,1,276,6,0
22,-94,1,97,2,0
23,-93,1,7,4,0
24,-93,1,153,11,0
25,-93,1,666,7,0
26,-92,1,153,6,0
27,-92,1,216,2,0
28,-92,1,86,4,0
29,-92,1,1977,2,0
30,-91,1,2173,2,0
31,-90,1,2554,3,0
32,-90,1,1766,4,0
33,-90,1,892,6,0
34,-90,1,980,4,0
35,-90,1,1889,10,0
36,-90,1,1346,3,0
37,-90,1,112,8,0
38,-90,1,235,12,0
39,-90,1,220,2,0
40,-90,1,503,10,0
41,-89,1,3064,2,0
42,-89,1,79,4,0
43,-89,1,297,10,0
44,-89,1,16,9,0
45,-89,1,875,10,0
46,-88,1,508,6,0
47,-88,1,1630,2,0
48,-87,1,415,2,0
49,-86,1,374,7,0
50,-85,1,130,8,0
51,-85,1,910,8,0
52,-84,1,18,12,0
53,-83,1,33,4,0
54,-82,1,97,3,0
55,-82,1,1289,12,0
56,-82,1,342,5,0
57,-82,1,474,2,0
58,-81,1,745,10,0
59,-81,1,363,11,0
60,-81,1,1732,3,0
61,-81,1,232,2,0
62,-81,1,6,7,0
63,-80,1,171,8,0
64,-80,1,0,4,0
65,-79,1,1164,4,0
66,-79,1,225,8,0
67,-79,1,2312,2,0
68,-79,1,206,4,0
69,-78,1,440,12,0
70,-78,1,641,6,0
71,-77,1,67,8,0
72,-77,1,350,12,0
73,-76,1,114,4,0
74,-76,1,1382,8,0
75,-76,1,481,10,0
76,-76,1,2858,1,0
77,-75,1,13,7,0
78,-74,1,175,5,0
79,-73,1,616,7,0
80,-73,1,982,4,0
81,-72,1,943,10,0
82,-72,1,144,6,0
83,-72,1,467,1,0
84,-71,1,300,3,0
85,-71,1,217,10,0
86,-71,1,71,6,0
87,-71,1,147,9,0
88,-71,1,891,3,0
89,-71,1,181,9,0
90,-71,1,2,2,0
91,-71,1,1302,7,0
92,-70,1,119,12,0
93,-69,1,1606,4,0
94,-68,1,202,8,0
95,-68,1,975,6,0
96,-67,1,53,4,0
97,-66,1,629,12,0
98,-65,1,509,1,0
99,-64,1,2110,3,0
100,-64,1,844,3,0
101,-63,1,94,6,0
102,-62,1,2925,4,0
103,-62,1,1650,8,0
104,-62,1,873,9,0
105,-61,1,404,2,0
106,-60,1,856,2,0
107,-59,1,2134,3,0
108,-59,1,11,12,0
109,-59,1,7,6,0
110,-58,1,175,2,0
111,-57,1,3052,4,0
112,-56,1,2357,1,0
113,-55,1,2059,2,0
114,-55,1,234,6,0
115,-54,1,138,2,0
116,-53,1,205,8,0
117,-52,1,2800,2,0
118,-52,1,1448,1,0
119,-52,1,704,2,0
120,-52,1,699,2,0
121,-52,1,453,5,0
122,-51,1,2,8,0
123,-51,1,86,8,0
124,-50,1,4,4,0
125,-49,1,1859,4,0
126,-49,1,385,11,0
127,-49,1,167,2,0
128,-49,1,267,10,0
129,-49,1,302,10,0
130,-49,1,30,1,0
131,-48,1,47,5,0
132,-48,1,896,4,0
133,-48,1,769,4,0
134,-47,1,238,8,0
135,-47,1,313,7,0
136,-47,1,825,8,0
137,-47,1,151,8,0
138,-46,1,735,9,0
139,-46,1,159,6,0
140,-46,1,20,6,0
141,-46,1,2,2,0
142,-46,1,180,6,0
143,-46,1,16,6,0
144,-45,1,6,1,0
145,-44,1,102,10,0
146,-44,1,239,7,0
147,-44,1,4,5,0
148,-44,1,407,1,0
149,-43,1,4,7,0
150,-43,1,2,8,0
151,-43,1,152,10,0
152,-43,1,1246,3,0
153,-43,1,347,4,0
154,-43,1,1882,2,0
155,-43,1,185,6,0
156,-43,1,2441,2,0
157,-43,1,38,6,0
158,-43,1,97,7,0
159,-43,1,20,8,0
160,-43,1,1877,2,0
161,-42,1,56,6,0
162,-42,1,944,8,0
163,-42,1,1277,9,0
164,-42,1,541,1,0
165,-41,1,3,8,0
166,-41,1,1244,2,0
167,-41,1,10,10,0
168,-40,1,101,10,0
169,-39,1,2545,1,0
170,-38,1,234,12,0
171,-37,1,1717,4,0
172,-36,1,83,6,0
173,-35,1,2069,3,0
174,-35,1,2004,2,0
175,-35,1,1107,10,0
176,-35,1,8,6,0
177,-35,1,198,2,0
178,-35,1,327,4,0
179,-34,1,1469,4,0
180,-34,1,101,6,0
181,-34,1,57,8,0
182,-34,1,806,4,0
183,-34,1,9,6,0
184,-33,1,3152,2,0
185,-32,1,564,3,0
186,-31,1,71,7,0
187,-30,1,236,8,0
188,-30,1,1217,7,0
189,-30,1,245,8,0
190,-29,1,287,8,0
191,-29,1,214,8,0
192,-28,1,12,4,0
193,-28,1,38,6,0
194,-27,1,578,5,0
195,-26,1,759,9,0
196,-26,1,623,12,0
197,-26,1,137,8,0
198,-26,1,21,9,0
199,-26,1,1150,4,0
200,-25,1,438,10,0
201,-25,1,99,9,0
202,-25,1,10,4,0
203,-24,1,295,4,0
204,-24,1,268,12,0
205,-24,1,336,6,0
206,-24,1,246,11,0
207,-23,1,205,5,0
208,-22,1,116,4,0
209,-22,1,142,3,0
210,-22,1,391,8,0
211,-22,1,10,8,0
212,-21,1,77,8,0
213,-20,1,315,6,0
214,-19,1,672,3,0
215,-19,1,3,5,0
216,-18,1,275,4,0
217,-17,1,832,2,0
218,-17,1,46,10,0
219,-17,1,69,2,0
220,-17,1,156,6,0
221,-16,1,4,4,0
222,-15,1,1130,6,0
223,-14,1,389,6,0
224,-13,1,20,6,0
225,-12,1,521,6,0
226,-12,1,408,2,0
227,-12,1,1128,8,0
228,-12,1,742,2,0
229,-11,1,806,3,0
230,-10,1,168,6,0
231,-10,1,380,4,0
232,-10,1,370,5,0
233,-10,1,488,9,0
234,-10,1,371,8,0
235,-10,1,548,9,0
236,-9,1,215,6,0
237,-9,1,175,2,0
238,-9,1,1401,7,0
239,-9,1,227,6,0
240,-9,1,242,8,0
241,-9,1,140,4,0
242,-9,1,1827,2,0
243,-9,1,1246,3,0
244,-9,1,67,4,0
245,-9,1,71,2,0
246,-8,1,1461,2,0
247,-8,1,18,8,0
248,-8,1,255,5,0
249,-7,1,125,6,0
250,-6,1,565,8,0
251,-6,1,88,6,0
252,-6,1,285,6,0
253,-5,1,425,1,0
254,-5,1,1090,12,0
255,-5,1,386,8,0
256,-5,1,351,6,0
257,-4,1,621,2,0
258,-4,1,316,11,0
259,-4,1,264,10,0
260,-4,1,38,4,0
261,-4,1,2186,2,0
262,-4,1,1262,7,0
263,-4,1,10,8,0
264,-4,1,25,8,0
265,-4,1,56,3,0
266,-4,1,639,9,0
267,-4,1,301,4,0
268,-3,1,636,8,0
269,-3,1,26,2,0
270,-3,1,864,6,0
271,-3,1,2905,4,0
272,-3,1,430,4,0
273,-3,1,289,6,0
274,-3,1,1050,1,0
275,-2,1,637,6,0
276,-2,1,1018,7,0
277,-2,1,117,10,0
278,-2,1,5,2,0
279,-1,1,911,12,0
280,-1,1,1054,3,0
281,0,1,141,3,60
282,1,1,153,12,60
283,2,1,1227,12,120
284,3,1,16,7,120
285,3,1,1579,8,120
286,4,1,116,4,120
287,4,1,228,3,120
288,4,1,430,12,120
289,4,1,148,5,120
290,4,1,1365,2,120
291,4,1,316,9,120
292,5,1,1056,6,120
293,6,1,1531,6,180
294,6,1,279,2,180
295,6,1,305,10,180
296,7,1,1384,2,180
297,7,1,486,5,180
298,7,1,320,10,180
299,7,1,7,12,180
300,7,1,90,4,180
301,7,1,2015,1,180
302,7,1,1492,1,180
303,7,1,192,2,180
304,7,1,235,4,180
305,8,1,183,10,180
306,8,1,1179,5,180
307,8,1,269,5,180
308,8,1,1132,2,180
309,9,1,311,4,180
310,10,1,80,7,180
311,10,1,7,6,180
312,10,1,592,8,180
313,10,1,1885,3,180
314,10,1,605,4,180
315,10,1,226,2,180
316,10,1,1427,3,180
317,10,1,46,5,180
318,10,1,125,4,180
319,11,1,1540,4,240
320,11,1,80,8,240
321,12,1,512,8,240
322,13,1,157,6,240
323,13,1,1454,3,240
324,13,1,192,4,240
325,13,1,39,7,240
326,13,1,1863,1,240
327,13,1,210,7,240
328,13,1,1789,3,240
329,13,1,1977,1,240
330,13,1,212,10,240
331,14,1,110,10,240
332,14,1,599,5,240
333,14,1,372,7,240
334,14,1,1972,2,240
335,14,1,1057,11,240
336,15,1,54,7,240
337,16,1,167,9,240
338,16,1,59,4,240
339,16,1,4,8,240
340,16,1,191,4,240
341,17,1,6,6,240
342,17,1,1629,3,240
343,18,1,1443,2,240
344,18,1,107,11,240
345,18,1,9,10,240
346,18,1,116,12,240
347,18,1,160,8,240
348,18,1,299,10,240
