order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
0,0,1,141,3,-1,99999,-1,-1,-3,-1,1,60
1,1,1,153,12,-1,99999,-1,-1,-3,-1,1,60
2,2,1,1227,12,-1,99999,-1,-1,-3,-1,1,120
3,3,1,16,7,-1,99999,-1,-1,-3,-1,1,120
4,3,1,1579,8,-1,99999,-1,-1,-3,-1,1,120
5,4,1,116,4,-1,99999,-1,-1,-3,-1,1,120
6,4,1,228,3,-1,99999,-1,-1,-3,-1,1,120
7,4,1,430,12,-1,99999,-1,-1,-3,-1,1,120
8,4,1,148,5,-1,99999,-1,-1,-3,-1,1,120
9,4,1,1365,2,-1,99999,-1,-1,-3,-1,1,120
10,4,1,316,9,-1,99999,-1,-1,-3,-1,1,120
11,5,1,1056,6,-1,99999,-1,-1,-3,-1,1,120
12,6,1,1531,6,-1,99999,-1,-1,-3,-1,1,180
13,6,1,279,2,-1,99999,-1,-1,-3,-1,1,180
14,6,1,305,10,-1,99999,-1,-1,-3,-1,1,180
15,7,1,1384,2,-1,99999,-1,-1,-3,-1,1,180
16,7,1,486,5,-1,99999,-1,-1,-3,-1,1,180
17,7,1,320,10,-1,99999,-1,-1,-3,-1,1,180
18,7,1,7,12,-1,99999,-1,-1,-3,-1,1,180
19,7,1,90,4,-1,99999,-1,-1,-3,-1,1,180
20,7,1,2015,1,-1,99999,-1,-1,-3,-1,1,180
21,7,1,1492,1,-1,99999,-1,-1,-3,-1,1,180
22,7,1,192,2,-1,99999,-1,-1,-3,-1,1,180
23,7,1,235,4,-1,99999,-1,-1,-3,-1,1,180
24,8,1,183,10,-1,99999,-1,-1,-3,-1,1,180
25,8,1,1179,5,-1,99999,-1,-1,-3,-1,1,180
26,8,1,269,5,-1,99999,-1,-1,-3,-1,1,180
27,8,1,1132,2,-1,99999,-1,-1,-3,-1,1,180
28,9,1,311,4,-1,99999,-1,-1,-3,-1,1,180
29,10,1,80,7,-1,99999,-1,-1,-3,-1,1,180
30,10,1,7,6,-1,99999,-1,-1,-3,-1,1,180
31,10,1,592,8,-1,99999,-1,-1,-3,-1,1,180
32,10,1,1885,3,-1,99999,-1,-1,-3,-1,1,180
33,10,1,605,4,-1,99999,-1,-1,-3,-1,1,180
34,10,1,226,2,-1,99999,-1,-1,-3,-1,1,180
35,10,1,1427,3,-1,99999,-1,-1,-3,-1,1,180
