sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1,-100,1,9,12,0
2,-100,1,127,9,0
3,-99,1,350,8,0
4,-99,1,103,2,0
5,-99,1,396,2,0
6,-99,1,204,5,0
7,-98,1,110,6,0
8,-98,1,4,7,0
9,-98,1,287,4,0
10,-97,1,1,4,0
11,-97,1,2426,2,0
12,-97,1,3239,2,0
13,-97,1,1517,9,0
14,-97,1,37,8,0
15,-97,1,279,4,0
16,-97,1,46,11,0
17,-96,1,86,7,0
18,-96,1,41,2,0
19,-95,1,1282,4,0
20,-95,1,525,6,0
21,-95,1,51,2,0
22,-94,1,243,1,0
23,-93,1,102,6,0
24,-92,1,152,8,0
25,-92,1,1002,9,0
26,-92,1,182,10,0
27,-92,1,91,6,0
28,-92,1,318,8,0
29,-91,1,49,11,0
30,-90,1,1324,8,0
31,-90,1,291,4,0
32,-90,1,1111,8,0
33,-90,1,575,7,0
34,-89,1,558,7,0
35,-88,1,274,12,0
36,-87,1,842,6,0
37,-87,1,1063,6,0
38,-87,1,715,6,0
39,-87,1,71,6,0
40,-86,1,931,10,0
41,-86,1,169,2,0
42,-86,1,39,4,0
43,-85,1,2436,2,0
44,-85,1,604,6,0
45,-84,1,2265,4,0
46,-83,1,1126,8,0
47,-82,1,119,12,0
48,-82,1,587,4,0
49,-82,1,923,2,0
50,-82,1,602,9,0
51,-81,1,1641,10,0
52,-81,1,122,10,0
53,-81,1,3120,2,0
54,-81,1,53,12,0
55,-81,1,82,10,0
56,-80,1,516,4,0
57,-80,1,10,9,0
58,-80,1,153,7,0
59,-79,1,2878,2,0
60,-79,1,385,8,0
61,-78,1,2149,4,0
62,-78,1,1123,2,0
63,-77,1,604,8,0
64,-76,1,1737,3,0
65,-76,1,316,8,0
66,-76,1,214,8,0
67,-75,1,22,7,0
68,-74,1,342,8,0
69,-73,1,236,8,0
70,-73,1,1017,8,0
71,-72,1,1813,3,0
72,-71,1,2509,2,0
73,-71,1,6,8,0
74,-70,1,127,6,0
75,-70,1,8,6,0
76,-69,1,91,4,0
77,-68,1,89,4,0
78,-67,1,1121,8,0
79,-67,1,1966,2,0
80,-67,1,375,4,0
81,-66,1,863,8,0
82,-65,1,614,2,0
83,-65,1,160,3,0
84,-65,1,55,4,0
85,-64,1,24,8,0
86,-64,1,166,4,0
87,-64,1,2298,4,0
88,-64,1,1104,2,0
89,-64,1,231,4,0
90,-64,1,398,6,0
91,-64,1,108,8,0
92,-64,1,191,7,0
93,-64,1,35,7,0
94,-63,1,863,6,0
95,-63,1,162,4,0
96,-63,1,110,4,0
97,-62,1,1948,2,0
98,-62,1,655,5,0
99,-62,1,176,4,0
100,-62,1,119,9,0
101,-62,1,129,11,0
102,-62,1,1811,2,0
103,-61,1,90,4,0
104,-61,1,93,8,0
105,-61,1,944,10,0
106,-61,1,5,12,0
107,-61,1,2312,3,0
108,-61,1,36,4,0
109,-60,1,251,8,0
110,-59,1,2374,1,0
111,-58,1,89,6,0
112,-58,1,1886,4,0
113,-57,1,1415,6,0
114,-56,1,160,4,0
115,-56,1,309,7,0
116,-56,1,272,2,0
117,-56,1,409,2,0
118,-56,1,137,2,0
119,-56,1,1056,7,0
120,-56,1,680,8,0
121,-56,1,545,5,0
122,-56,1,82,8,0
123,-56,1,0,9,0
124,-56,1,108,12,0
125,-56,1,1457,3,0
126,-55,1,18,7,0
127,-55,1,159,4,0
128,-55,1,9,8,0
129,-54,1,902,3,0
130,-54,1,250,6,0
131,-54,1,124,11,0
132,-54,1,324,7,0
133,-54,1,1995,3,0
134,-54,1,607,8,0
135,-53,1,398,8,0
136,-53,1,1697,2,0
137,-53,1,312,4,0
138,-53,1,757,10,0
139,-53,1,749,5,0
140,-53,1,437,9,0
141,-53,1,707,6,0
142,-53,1,403,10,0
143,-53,1,5,8,0
144,-53,1,1557,4,0
145,-53,1,1376,6,0
146,-53,1,415,9,0
147,-53,1,1435,10,0
148,-53,1,2851,1,0
149,-53,1,68,8,0
150,-52,1,1985,4,0
151,-52,1,148,7,0
152,-52,1,328,8,0
153,-52,1,277,3,0
154,-52,1,100,7,0
155,-52,1,2598,2,0
156,-52,1,1636,6,0
157,-52,1,1039,5,0
158,-51,1,26,5,0
159,-51,1,2208,3,0
160,-51,1,333,2,0
161,-51,1,299,8,0
162,-50,1,2263,2,0
163,-49,1,679,10,0
164,-49,1,952,3,0
165,-49,1,2253,2,0
166,-49,1,530,6,0
167,-49,1,507,8,0
168,-49,1,1089,10,0
