tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,3,0,0
0.3,975.303297,2,0,1
0.45,0.0,1,0,0
0.6,26.096857,0,0,1
0.75,26.096857,0,0,1
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,3,0,0
1.35,26.096857,2,0,1
1.5,26.096857,1,0,1
1.65,26.096857,0,0,1
1.8,26.096857,0,0,1
1.95,0.0,0,0,0
2.1,87.082612,0,0,1
2.25,1.94625,3,0,0
2.4,5.06025,2,0,0
2.55,34.660357,1,0,1
2.7,37.774357,0,0,1
2.85,40.888357,0,0,1
3.0,17.9055,0,0,0
3.15,22.18725,0,0,0
3.3,27.2475,3,0,0
3.45,58.404607,2,0,1
3.6,62.686357,1,0,1
3.75,67.357357,0,0,1
3.9,69.692857,0,0,1
4.05,43.596,0,0,0
4.2,44.3745,3,0,0
4.35,70.860607,2,0,1
4.5,45.153,1,1,0
4.65,805.937367,0,0,1
4.8,73.585357,0,1,1
4.95,70.860607,0,1,1
5.1,69.692857,0,1,1
5.25,71.639107,4,0,1
5.4,53.533035,4,0,0
5.55,60.027975,4,0,0
5.7,66.522915,4,0,0
5.85,64.843604,4,2,0
6.0,117.693507,4,2,2
6.15,119.639757,8,0,2
6.3,65.232854,8,0,0
6.45,92.497461,8,0,1
6.6,62.118854,8,2,0
6.75,95.789713,8,1,2
6.9,66.968107,8,2,1
7.05,774.770297,8,0,1
7.2,46.71,12,0,0
7.35,48.267,12,0,0
7.5,49.824,12,0,0
7.65,48.65625,12,1,0
7.8,969.69746,12,1,0
7.95,78.645607,12,1,1
8.1,80.981107,12,0,1
8.25,61.96069,16,0,0
8.4,66.029567,16,1,0
8.55,99.698551,16,0,1
8.7,86.439856,16,0,0
8.85,124.26828,16,0,1
9.0,102.330863,16,1,0
9.15,731.504196,20,1,0
9.3,136.570222,20,0,1
9.45,115.800555,20,0,0
9.6,127.941531,20,2,1
9.75,159.754827,20,0,2
9.9,109.774304,20,1,0
10.05,140.41985,20,0,1
10.2,112.376744,24,1,0
10.35,139.64135,24,0,1
10.5,111.987494,24,0,0
10.65,116.568254,24,0,0
10.8,121.698094,24,0,0
10.95,152.924791,24,0,1
11.1,130.790024,24,0,0
11.25,132.027364,24,0,0
11.4,131.664498,24,2,0
11.55,1629.883657,24,2,0
11.7,604.899379,24,1,1
11.85,1002.356349,24,0,0
12.0,145.120804,24,1,0
12.15,178.400537,24,0,1
12.3,151.554219,24,0,0
