order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-30,0,1,85,picker-2,84
-100,0,1,109,picker-2,108
-69,0,1,110,picker-4,109
-90,0,1,139,picker-2,138
-97,0,1,185,picker-2,184
-22,0,2,192,picker-4,190
-12,0,1,253,picker-4,252
-80,0,1,305,picker-3,304
-98,0,1,305,picker-3,304
-40,0,1,384,picker-1,383
-96,0,111,402,picker-4,291
-85,0,1,410,picker-1,409
-37,0,1,411,picker-4,410
-86,0,1,419,picker-4,418
-3,0,2,419,picker-4,417
-48,0,86,423,picker-2,337
-99,0,1,454,picker-2,453
-74,0,140,454,picker-2,314
-27,0,1,459,picker-3,458
-62,0,193,466,picker-4,273
-1,0,2,473,picker-4,471
-4,0,186,491,picker-2,305
-13,0,254,497,picker-4,243
-87,0,1,498,picker-1,497
-81,0,1,501,picker-2,500
-21,0,110,518,picker-2,408
-91,0,1,545,picker-4,544
-50,0,1,551,picker-3,550
-46,0,306,577,picker-3,271
-31,0,385,612,picker-1,227
-61,0,403,627,picker-4,224
-53,0,1,629,picker-1,628
-49,0,411,638,picker-1,227
-89,0,424,652,picker-2,228
-25,0,306,659,picker-3,353
-36,0,412,660,picker-4,248
-5,0,1,694,picker-1,693
-38,0,460,698,picker-3,238
-70,0,1,698,picker-1,697
-11,0,1,722,picker-1,721
-67,0,455,744,picker-2,289
-28,0,1,748,picker-1,747
-60,0,499,748,picker-1,249
-35,0,1,760,picker-3,759
-58,0,455,764,picker-2,309
-54,0,502,774,picker-2,272
-64,0,467,786,picker-4,319
-43,0,519,803,picker-2,284
-77,0,578,834,picker-3,256
-19,0,1,842,picker-3,841
12,480,552,842,picker-3,290
11,480,498,863,picker-4,365
-8,0,1,871,picker-3,870
-57,0,1,877,picker-3,876
-65,0,630,909,picker-1,279
-24,0,420,928,picker-4,508
-42,0,639,956,picker-1,317
6,300,660,968,picker-3,308
1,180,695,980,picker-1,285
-20,0,1,988,picker-2,987
-41,0,745,988,picker-2,243
8,360,661,994,picker-4,333
-29,0,699,1002,picker-1,303
-88,0,775,1024,picker-2,249
5,300,546,1043,picker-4,497
-92,0,765,1046,picker-2,281
-18,0,420,1055,picker-4,635
-94,0,804,1056,picker-2,252
-47,0,492,1060,picker-2,568
-34,0,653,1064,picker-2,411
-84,0,787,1067,picker-4,280
-63,0,1,1153,picker-2,1152
-45,0,957,1314,picker-1,357
14,600,749,1414,picker-1,665
-55,0,981,1437,picker-1,456
-52,0,843,1472,picker-3,629
-83,0,1003,1495,picker-1,492
-26,0,969,1526,picker-3,557
-75,0,995,1575,picker-4,580
31,1140,1315,1585,picker-1,270
24,1020,1025,1609,picker-2,584
29,1140,1154,1609,picker-2,455
-16,0,761,1630,picker-3,869
17,780,1044,1631,picker-4,587
-95,0,835,1640,picker-3,805
7,360,843,1667,picker-3,824
21,900,1056,1668,picker-4,612
28,1080,1415,1672,picker-1,257
-51,0,700,1681,picker-3,981
-9,0,864,1685,picker-4,821
-39,0,613,1730,picker-1,1117
-73,0,1065,1751,picker-2,686
-2,0,929,1770,picker-4,841
-17,0,749,1773,picker-1,1024
18,780,1068,1774,picker-4,706
16,720,723,1779,picker-1,1056
-15,0,474,1780,picker-4,1306
22,900,1438,1787,picker-1,349
37,1380,1496,1815,picker-1,319
-32,0,628,1826,picker-4,1198
-59,0,989,1838,picker-2,849
41,1560,1586,1853,picker-1,267
-72,0,1047,1901,picker-2,854
-44,0,872,1929,picker-3,1057
-56,0,910,1942,picker-1,1032
38,1440,1610,1946,picker-2,336
33,1320,1682,1950,picker-3,268
43,1680,1731,2071,picker-1,340
-33,0,1632,2132,picker-4,500
51,1920,1930,2181,picker-3,251
46,1800,1816,2318,picker-1,502
-66,0,878,2359,picker-3,1481
42,1620,1686,2372,picker-4,686
34,1380,1610,2404,picker-2,794
-10,0,1641,2451,picker-3,810
3,300,1902,2473,picker-2,571
15,660,1473,2488,picker-3,1015
36,1380,1631,2495,picker-3,864
35,1380,1951,2495,picker-3,544
-23,0,1774,2513,picker-1,739
-68,0,1752,2551,picker-2,799
-7,0,1947,2556,picker-2,609
9,420,1668,2564,picker-3,896
-76,0,1775,2566,picker-4,791
-82,0,1057,2583,picker-2,1526
-6,0,1061,2583,picker-2,1522
63,2280,2319,2584,picker-1,265
49,1920,2072,2635,picker-1,563
4,300,2182,2644,picker-3,462
61,2220,2360,2644,picker-3,284
57,2220,2405,2645,picker-2,240
20,900,1527,2648,picker-3,1121
50,1920,1943,2694,picker-1,751
64,2340,2452,2702,picker-3,250
45,1740,1854,2705,picker-1,851
-93,0,1669,2706,picker-4,1037
27,1080,1780,2712,picker-1,932
65,2340,2474,2752,picker-2,278
62,2280,2514,2760,picker-1,246
0,120,1839,2771,picker-2,932
25,1080,1788,2784,picker-1,996
-71,0,1673,2805,picker-1,1132
-78,0,2585,2865,picker-1,280
30,1140,2636,2885,picker-1,249
23,960,1781,2893,picker-4,1112
44,1740,2706,2948,picker-1,242
48,1860,2713,3002,picker-1,289
-14,0,2645,3010,picker-3,365
52,2040,2761,3035,picker-1,274
56,2160,2785,3047,picker-1,262
60,2220,2806,3065,picker-1,259
2,240,2649,3091,picker-3,442
-79,0,1827,3104,picker-4,1277
66,2340,2373,3144,picker-4,771
19,840,2567,3159,picker-4,592
54,2100,2133,3179,picker-4,1046
26,1080,1771,3193,picker-4,1422
77,2820,2949,3222,picker-1,273
75,2820,2894,3224,picker-4,330
74,2820,2886,3229,picker-1,343
40,1560,1576,3230,picker-4,1654
69,2460,2866,3237,picker-1,371
