order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-89,0,1,73,picker-1,72
-79,0,1,88,picker-2,87
-62,0,1,88,picker-2,87
-97,0,1,100,picker-1,99
-93,0,1,120,picker-1,119
-94,0,1,136,picker-1,135
-91,0,1,149,picker-1,148
-81,0,1,156,picker-1,155
-77,0,1,167,picker-1,166
-70,0,1,204,picker-2,203
-61,0,1,220,picker-4,219
-51,0,1,220,picker-4,219
-63,0,1,238,picker-1,237
-8,0,1,286,picker-4,285
-99,0,1,330,picker-3,329
-98,0,1,332,picker-4,331
-95,0,1,404,picker-2,403
-96,0,1,408,picker-4,407
-88,0,1,448,picker-2,447
-80,0,74,483,picker-1,409
-83,0,1,485,picker-3,484
-86,0,1,499,picker-2,498
-74,0,121,545,picker-1,424
-75,0,101,561,picker-1,460
-72,0,137,567,picker-1,430
-66,0,1,574,picker-3,573
-78,0,89,582,picker-2,493
-87,0,1,584,picker-4,583
-76,0,89,620,picker-2,531
-71,0,150,627,picker-1,477
-68,0,157,643,picker-1,486
-69,0,1,708,picker-3,707
-90,0,1,738,picker-3,737
-60,0,221,752,picker-4,531
-57,0,331,767,picker-3,436
-59,0,239,778,picker-1,539
-58,0,287,782,picker-4,495
-85,0,1,785,picker-2,784
-55,0,405,796,picker-2,391
-56,0,333,798,picker-4,465
-84,0,1,810,picker-4,809
-65,0,205,810,picker-2,605
-92,0,1,817,picker-2,816
-67,0,168,823,picker-1,655
-54,0,409,831,picker-4,422
-82,0,1,839,picker-4,838
-53,0,449,847,picker-2,398
-50,0,486,899,picker-3,413
-44,0,583,1053,picker-2,470
-46,0,568,1069,picker-1,501
-43,0,585,1088,picker-4,503
-47,0,562,1093,picker-1,531
-42,0,621,1096,picker-2,475
-52,0,484,1125,picker-1,641
-37,0,739,1163,picker-3,424
-41,0,628,1175,picker-1,547
-39,0,709,1180,picker-3,471
-36,0,753,1191,picker-4,438
-33,0,783,1235,picker-4,452
-34,0,779,1249,picker-1,470
-30,0,799,1288,picker-4,489
-28,0,811,1315,picker-4,504
-31,0,797,1352,picker-2,555
-25,0,832,1425,picker-4,593
-24,0,840,1473,picker-4,633
-40,0,644,1487,picker-1,843
-48,0,546,1513,picker-1,967
-22,0,900,1522,picker-3,622
-45,0,575,1530,picker-3,955
-23,0,848,1536,picker-2,688
-20,0,1070,1555,picker-1,485
-49,0,500,1568,picker-2,1068
-32,0,786,1585,picker-2,799
-21,0,1054,1599,picker-2,545
-35,0,768,1690,picker-3,922
-15,0,1164,1743,picker-3,579
-29,0,811,1770,picker-2,959
-12,0,1192,1781,picker-4,589
-11,0,1236,1794,picker-4,558
-27,0,818,1802,picker-2,984
-7,0,1316,1832,picker-4,516
-5,0,1426,1839,picker-4,413
-26,0,824,1840,picker-1,1016
-9,0,1289,1852,picker-4,563
-4,0,1474,1861,picker-4,387
-17,0,1097,1864,picker-2,767
-2,0,1514,1885,picker-1,371
-73,0,1,1890,picker-3,1889
0,60,1531,1990,picker-3,459
-38,0,1,1995,picker-3,1994
2,120,1556,2001,picker-1,445
-18,0,1094,2035,picker-1,941
-13,0,1181,2052,picker-3,871
-19,0,1089,2061,picker-4,972
-14,0,1176,2066,picker-1,890
-16,0,1126,2073,picker-1,947
5,180,1600,2111,picker-2,511
1,60,1537,2120,picker-2,583
-10,0,1250,2128,picker-1,878
7,240,1744,2133,picker-3,389
