order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
0,0,1,98,5,-1,99999,-1,-1,-3,-1,1,60
1,1,1,1705,2,-1,99999,-1,-1,-3,-1,1,60
2,1,1,7,7,-1,99999,-1,-1,-3,-1,1,60
3,2,1,54,2,-1,99999,-1,-1,-3,-1,1,60
4,2,1,171,2,-1,99999,-1,-1,-3,-1,1,60
5,3,1,788,8,-1,99999,-1,-1,-3,-1,1,60
6,3,1,400,8,-1,99999,-1,-1,-3,-1,1,60
7,3,1,43,10,-1,99999,-1,-1,-3,-1,1,60
8,4,1,213,7,-1,99999,-1,-1,-3,-1,1,60
9,4,1,1077,6,-1,99999,-1,-1,-3,-1,1,60
10,4,1,783,11,-1,99999,-1,-1,-3,-1,1,60
11,4,1,1606,2,-1,99999,-1,-1,-3,-1,1,60
12,4,1,399,7,-1,99999,-1,-1,-3,-1,1,60
13,4,1,37,10,-1,99999,-1,-1,-3,-1,1,60
14,4,1,1567,1,-1,99999,-1,-1,-3,-1,1,60
15,4,1,835,9,-1,99999,-1,-1,-3,-1,1,60
16,4,1,282,6,-1,99999,-1,-1,-3,-1,1,60
17,5,1,174,6,-1,99999,-1,-1,-3,-1,1,120
18,5,1,3224,4,-1,99999,-1,-1,-3,-1,1,120
19,5,1,138,10,-1,99999,-1,-1,-3,-1,1,120
20,5,1,9,3,-1,99999,-1,-1,-3,-1,1,120
21,5,1,413,6,-1,99999,-1,-1,-3,-1,1,120
22,6,1,36,9,-1,99999,-1,-1,-3,-1,1,120
23,6,1,2632,2,-1,99999,-1,-1,-3,-1,1,120
24,6,1,189,10,-1,99999,-1,-1,-3,-1,1,120
25,6,1,1768,4,-1,99999,-1,-1,-3,-1,1,120
26,6,1,73,8,-1,99999,-1,-1,-3,-1,1,120
27,6,1,61,5,-1,99999,-1,-1,-3,-1,1,120
28,7,1,1040,7,-1,99999,-1,-1,-3,-1,1,180
29,7,1,442,10,-1,99999,-1,-1,-3,-1,1,180
30,7,1,40,6,-1,99999,-1,-1,-3,-1,1,180
31,8,1,411,5,-1,99999,-1,-1,-3,-1,1,180
32,8,1,37,10,-1,99999,-1,-1,-3,-1,1,180
33,9,1,1381,10,-1,99999,-1,-1,-3,-1,1,180
34,9,1,79,5,-1,99999,-1,-1,-3,-1,1,180
35,9,1,144,2,-1,99999,-1,-1,-3,-1,1,180
36,10,1,1019,4,-1,99999,-1,-1,-3,-1,1,240
37,10,1,434,6,-1,99999,-1,-1,-3,-1,1,240
38,10,1,119,6,-1,99999,-1,-1,-3,-1,1,240
39,11,1,357,2,-1,99999,-1,-1,-3,-1,1,240
40,12,1,82,1,-1,99999,-1,-1,-3,-1,1,240
41,12,1,1678,4,-1,99999,-1,-1,-3,-1,1,240
42,12,1,568,12,-1,99999,-1,-1,-3,-1,1,240
43,12,1,3,5,-1,99999,-1,-1,-3,-1,1,240
44,12,1,460,9,-1,99999,-1,-1,-3,-1,1,240
45,12,1,36,10,-1,99999,-1,-1,-3,-1,1,240
46,12,1,81,7,-1,99999,-1,-1,-3,-1,1,240
47,12,1,95,6,-1,99999,-1,-1,-3,-1,1,240
48,12,1,2812,2,-1,99999,-1,-1,-3,-1,1,240
49,12,1,122,6,-1,99999,-1,-1,-3,-1,1,240
50,13,1,127,7,-1,99999,-1,-1,-3,-1,1,240
51,13,1,988,11,-1,99999,-1,-1,-3,-1,1,240
52,13,1,15,8,-1,99999,-1,-1,-3,-1,1,240
53,13,1,39,10,-1,99999,-1,-1,-3,-1,1,240
54,14,1,143,5,-1,99999,-1,-1,-3,-1,1,420
55,14,1,506,4,-1,99999,-1,-1,-3,-1,1,420
56,14,1,217,12,-1,99999,-1,-1,-3,-1,1,420
57,14,1,409,2,-1,99999,-1,-1,-3,-1,1,420
58,14,1,199,6,-1,99999,-1,-1,-3,-1,1,420
59,15,1,109,7,-1,99999,-1,-1,-3,-1,1,420
60,15,1,2477,2,-1,99999,-1,-1,-3,-1,1,420
61,16,1,74,4,-1,99999,-1,-1,-3,-1,1,480
62,16,1,0,8,-1,99999,-1,-1,-3,-1,1,480
63,17,1,391,12,-1,99999,-1,-1,-3,-1,1,480
64,18,1,72,7,-1,99999,-1,-1,-3,-1,1,480
65,18,1,26,3,-1,99999,-1,-1,-3,-1,1,480
66,18,1,1404,6,-1,99999,-1,-1,-3,-1,1,480
67,18,1,1521,4,-1,99999,-1,-1,-3,-1,1,480
68,18,1,295,7,-1,99999,-1,-1,-3,-1,1,480
69,18,1,181,4,-1,99999,-1,-1,-3,-1,1,480
70,18,1,45,8,-1,99999,-1,-1,-3,-1,1,480
71,18,1,530,8,-1,99999,-1,-1,-3,-1,1,480
72,18,1,2365,2,-1,99999,-1,-1,-3,-1,1,480
73,19,1,2613,4,-1,99999,-1,-1,-3,-1,1,540
74,19,1,0,12,-1,99999,-1,-1,-3,-1,1,540
75,19,1,147,4,-1,99999,-1,-1,-3,-1,1,540
76,20,1,93,6,-1,99999,-1,-1,-3,-1,1,600
77,20,1,71,8,-1,99999,-1,-1,-3,-1,1,600
78,20,1,173,5,-1,99999,-1,-1,-3,-1,1,600
79,20,1,58,10,-1,99999,-1,-1,-3,-1,1,600
80,20,1,61,8,-1,99999,-1,-1,-3,-1,1,600
81,21,1,154,12,-1,99999,-1,-1,-3,-1,1,600
82,21,1,1513,2,-1,99999,-1,-1,-3,-1,1,600
83,21,1,115,3,-1,99999,-1,-1,-3,-1,1,600
84,21,1,1361,4,-1,99999,-1,-1,-3,-1,1,600
85,21,1,559,6,-1,99999,-1,-1,-3,-1,1,600
