sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
0,-100,1,362,6,0
1,-100,1,1,6,0
2,-99,1,13,4,0
3,-99,1,1183,2,0
4,-99,1,177,10,0
5,-98,1,324,6,0
6,-98,1,83,6,0
7,-98,1,51,6,0
8,-98,1,311,7,0
9,-98,1,2061,1,0
10,-98,1,43,12,0
11,-97,1,2677,3,0
12,-97,1,2122,3,0
13,-96,1,104,5,0
14,-96,1,647,4,0
15,-95,1,585,7,0
16,-95,1,181,8,0
17,-95,1,425,7,0
18,-95,1,1767,6,0
19,-95,1,750,4,0
20,-95,1,205,2,0
21,-95,1,263,2,0
22,-95,1,398,4,0
23,-95,1,2954,2,0
24,-95,1,257,4,0
25,-95,1,813,4,0
26,-95,1,39,10,0
27,-95,1,2,1,0
28,-94,1,337,7,0
29,-94,1,1349,3,0
30,-94,1,114,6,0
31,-94,1,89,4,0
32,-94,1,1583,8,0
33,-94,1,13,7,0
34,-94,1,736,6,0
35,-94,1,326,8,0
36,-94,1,5,6,0
37,-93,1,616,8,0
38,-93,1,41,5,0
39,-93,1,169,6,0
40,-92,1,1303,4,0
41,-91,1,387,9,0
42,-91,1,630,1,0
43,-91,1,1108,9,0
44,-91,1,3,10,0
45,-91,1,1218,4,0
46,-91,1,122,6,0
47,-91,1,337,6,0
48,-91,1,75,7,0
49,-90,1,124,2,0
50,-90,1,608,12,0
51,-90,1,46,2,0
52,-90,1,2148,3,0
53,-89,1,107,10,0
54,-89,1,1,10,0
55,-89,1,198,1,0
56,-89,1,94,4,0
57,-89,1,77,4,0
58,-88,1,159,4,0
59,-88,1,446,7,0
60,-88,1,46,5,0
61,-87,1,222,8,0
62,-87,1,55,10,0
63,-87,1,1012,6,0
64,-87,1,245,8,0
65,-87,1,557,10,0
66,-87,1,755,9,0
67,-87,1,143,7,0
68,-87,1,645,10,0
69,-87,1,2619,2,0
70,-87,1,1772,2,0
71,-87,1,623,9,0
72,-86,1,244,6,0
73,-86,1,2139,2,0
74,-86,1,1545,8,0
75,-86,1,405,4,0
76,-86,1,927,2,0
77,-85,1,93,3,0
78,-84,1,615,1,0
79,-84,1,124,9,0
80,-83,1,602,9,0
81,-83,1,1058,8,0
82,-83,1,1175,12,0
83,-82,1,4,8,0
84,-81,1,1552,12,0
85,-81,1,139,2,0
86,-80,1,304,9,0
87,-79,1,46,5,0
88,-79,1,156,6,0
89,-79,1,775,11,0
90,-79,1,109,6,0
91,-79,1,647,6,0
92,-79,1,2,6,0
93,-79,1,529,2,0
94,-79,1,154,4,0
95,-79,1,66,8,0
96,-79,1,39,10,0
97,-79,1,185,2,0
98,-79,1,41,4,0
99,-79,1,1507,8,0
100,-78,1,570,7,0
101,-78,1,482,8,0
102,-77,1,1844,4,0
103,-76,1,683,8,0
104,-76,1,37,6,0
105,-75,1,357,4,0
106,-75,1,719,5,0
107,-75,1,60,4,0
108,-75,1,51,11,0
109,-75,1,231,12,0
110,-75,1,167,12,0
111,-74,1,260,11,0
112,-74,1,611,3,0
113,-74,1,240,6,0
114,-74,1,2721,3,0
115,-74,1,2117,4,0
116,-74,1,1653,2,0
117,-74,1,268,5,0
118,-74,1,1351,8,0
119,-73,1,20,12,0
120,-72,1,0,8,0
121,-72,1,10,10,0
122,-72,1,1954,7,0
123,-72,1,29,2,0
124,-72,1,104,5,0
125,-71,1,84,8,0
126,-71,1,7,10,0
127,-71,1,72,5,0
128,-71,1,171,10,0
129,-71,1,317,6,0
130,-71,1,300,5,0
131,-71,1,819,12,0
132,-71,1,907,10,0
133,-70,1,87,10,0
134,-70,1,241,8,0
135,-70,1,19,3,0
136,-70,1,39,9,0
137,-69,1,1912,2,0
138,-69,1,14,11,0
139,-68,1,1228,4,0
140,-67,1,535,8,0
141,-66,1,270,4,0
142,-66,1,251,10,0
143,-66,1,668,12,0
144,-66,1,2790,2,0
145,-66,1,893,2,0
146,-66,1,313,6,0
147,-65,1,2367,2,0
148,-65,1,4,4,0
149,-65,1,42,8,0
150,-65,1,204,7,0
151,-65,1,395,6,0
152,-65,1,587,6,0
153,-64,1,2186,3,0
154,-64,1,236,12,0
155,-64,1,24,8,0
156,-64,1,207,3,0
157,-63,1,34,6,0
158,-63,1,101,8,0
159,-63,1,1240,10,0
160,-63,1,4,8,0
161,-63,1,543,6,0
162,-62,1,24,9,0
163,-62,1,907,4,0
164,-62,1,785,2,0
165,-62,1,184,2,0
166,-61,1,63,9,0
167,-61,1,1283,1,0
168,-61,1,267,5,0
169,-61,1,130,11,0
170,-61,1,1763,2,0
171,-61,1,100,5,0
172,-60,1,222,9,0
173,-60,1,0,8,0
174,-60,1,1869,2,0
175,-59,1,2449,2,0
176,-59,1,174,8,0
177,-59,1,2516,1,0
178,-59,1,519,6,0
179,-59,1,137,7,0
180,-58,1,1038,10,0
181,-58,1,18,2,0
182,-58,1,1274,4,0
183,-58,1,1016,6,0
184,-58,1,28,1,0
185,-58,1,1688,4,0
186,-58,1,289,5,0
187,-58,1,418,4,0
188,-57,1,158,1,0
189,-57,1,711,6,0
190,-57,1,29,4,0
191,-57,1,15,8,0
192,-56,1,55,2,0
193,-56,1,18,6,0
194,-56,1,757,8,0
195,-55,1,3,4,0
196,-55,1,1428,2,0
197,-55,1,733,6,0
198,-55,1,17,4,0
199,-54,1,1129,9,0
200,-54,1,815,8,0
201,-54,1,554,2,0
202,-53,1,198,2,0
203,-52,1,605,10,0
204,-52,1,1386,2,0
205,-52,1,109,5,0
206,-51,1,650,8,0
207,-50,1,980,10,0
208,-50,1,52,2,0
209,-49,1,389,6,0
210,-49,1,86,4,0
211,-48,1,41,2,0
212,-48,1,445,8,0
213,-47,1,219,2,0
