order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-98,0,1,126,picker-3,125
-89,0,1,174,picker-3,173
-78,0,1,188,picker-3,187
-88,0,1,203,picker-3,202
-14,0,1,270,picker-3,269
-82,0,1,284,picker-3,283
-16,0,1,289,picker-3,288
-76,0,1,356,picker-3,355
-44,0,127,369,picker-3,242
-9,0,175,385,picker-3,210
-93,0,1,390,picker-1,389
-4,0,204,406,picker-3,202
7,120,189,424,picker-3,235
-11,0,1,427,picker-1,426
-22,0,285,483,picker-3,198
-79,0,271,512,picker-3,241
-62,0,290,532,picker-3,242
-27,0,370,536,picker-3,166
-59,0,357,571,picker-3,214
-58,0,1,577,picker-2,576
-37,0,1,607,picker-2,606
-33,0,428,608,picker-1,180
12,300,386,612,picker-3,226
-35,0,1,620,picker-1,619
-69,0,407,631,picker-3,224
-38,0,391,638,picker-1,247
-91,0,1,652,picker-2,651
-18,0,1,657,picker-2,656
-52,0,484,664,picker-3,180
-8,0,533,698,picker-3,165
-53,0,1,699,picker-2,698
0,60,513,705,picker-3,192
-2,0,1,715,picker-2,714
-30,0,1,727,picker-2,726
26,540,578,738,picker-2,160
-43,0,572,773,picker-3,201
-70,0,1,786,picker-1,785
-61,0,537,799,picker-3,262
-48,0,613,799,picker-3,186
3,60,658,809,picker-2,151
5,120,653,816,picker-2,163
-49,0,1,820,picker-2,819
27,600,608,833,picker-2,225
17,360,632,835,picker-3,203
-54,0,665,840,picker-3,175
8,240,699,840,picker-3,141
-96,0,639,846,picker-1,207
-81,0,1,902,picker-1,901
-19,0,1,915,picker-1,914
-77,0,425,921,picker-3,496
-31,0,609,930,picker-1,321
2,60,706,938,picker-3,232
-83,0,700,940,picker-2,240
-73,0,621,946,picker-1,325
-95,0,728,946,picker-2,218
-40,0,1,950,picker-1,949
30,780,787,981,picker-1,194
-68,0,1,985,picker-1,984
-36,0,817,1006,picker-2,189
29,780,810,1019,picker-2,209
-5,0,847,1025,picker-1,178
-86,0,821,1049,picker-2,228
-7,0,834,1056,picker-2,222
28,720,916,1060,picker-1,144
33,900,903,1082,picker-1,179
-87,0,800,1109,picker-3,309
-72,0,841,1109,picker-3,268
32,900,931,1111,picker-1,180
-50,0,739,1119,picker-2,380
-13,0,716,1122,picker-2,406
-47,0,800,1126,picker-3,326
-55,0,922,1142,picker-3,220
-23,0,774,1156,picker-3,382
-57,0,841,1183,picker-3,342
24,480,1007,1191,picker-2,184
-75,0,836,1204,picker-3,368
36,960,982,1220,picker-1,238
-100,0,939,1221,picker-3,282
-25,0,948,1263,picker-2,315
-34,0,1110,1290,picker-3,180
34,960,1050,1315,picker-2,265
40,1080,1110,1317,picker-3,207
-46,0,1083,1386,picker-1,303
41,1140,1192,1397,picker-2,205
6,120,951,1421,picker-1,470
-15,0,1057,1423,picker-2,366
43,1200,1221,1439,picker-1,218
-85,0,1112,1444,picker-1,332
-3,0,1061,1470,picker-1,409
-12,0,1026,1474,picker-1,448
23,480,1127,1483,picker-3,356
-90,0,947,1525,picker-1,578
35,960,986,1546,picker-1,560
18,360,1120,1558,picker-2,438
48,1320,1398,1603,picker-2,205
-1,0,1424,1684,picker-2,260
4,120,941,1706,picker-2,765
-67,0,1143,1709,picker-3,566
-45,0,1316,1718,picker-2,402
-17,0,1205,1735,picker-3,530
25,540,1559,1758,picker-2,199
13,300,1222,1789,picker-3,567
15,360,1264,1808,picker-2,544
47,1260,1604,1808,picker-2,204
31,840,1291,1828,picker-3,537
51,1440,1484,1835,picker-3,351
-26,0,1020,1852,picker-2,832
39,1020,1440,1890,picker-1,450
37,960,1318,1892,picker-3,574
-65,0,1157,1898,picker-3,741
-56,0,1184,1898,picker-3,714
60,1560,1736,1914,picker-3,178
9,240,1710,1945,picker-3,235
49,1380,1685,1951,picker-2,266
61,1560,1719,2000,picker-2,281
10,240,1475,2005,picker-1,530
-41,0,1123,2023,picker-2,900
68,1800,1829,2029,picker-3,200
-64,0,1759,2043,picker-2,284
-63,0,1790,2071,picker-3,281
58,1500,1836,2075,picker-3,239
63,1620,1809,2114,picker-2,305
64,1680,1707,2156,picker-2,449
16,360,1891,2166,picker-1,275
-99,0,1445,2202,picker-1,757
55,1500,1809,2202,picker-2,393
71,1980,2006,2226,picker-1,220
-24,0,1853,2285,picker-2,432
56,1500,1526,2292,picker-1,766
-29,0,1422,2358,picker-1,936
62,1620,2044,2424,picker-2,380
59,1560,2001,2492,picker-2,491
74,2040,2227,2504,picker-1,277
52,1500,1893,2571,picker-3,678
76,2160,2203,2652,picker-1,449
80,2340,2359,2734,picker-1,375
87,2460,2505,2742,picker-1,237
70,1920,1946,2747,picker-3,801
42,1200,1387,2786,picker-1,1399
67,1740,2286,2827,picker-2,541
14,300,1471,2891,picker-1,1420
90,2520,2653,2891,picker-1,238
65,1740,2115,2902,picker-2,787
-32,0,2030,2910,picker-3,880
50,1380,2735,2925,picker-1,190
-21,0,2293,2928,picker-1,635
89,2520,2748,2938,picker-3,190
75,2100,2572,2950,picker-3,378
20,420,1899,2962,picker-3,1063
85,2460,2493,2992,picker-2,499
57,1500,2024,3007,picker-2,983
73,2040,2425,3063,picker-2,638
46,1260,1915,3077,picker-3,1162
-97,0,1952,3103,picker-2,1151
-39,0,2911,3106,picker-3,195
78,2220,2903,3113,picker-2,210
-42,0,2076,3113,picker-3,1037
79,2280,2828,3139,picker-2,311
38,1020,2157,3159,picker-2,1002
88,2520,2993,3167,picker-2,174
69,1800,2892,3174,picker-1,282
103,2820,3008,3179,picker-2,171
98,2760,2892,3187,picker-1,295
119,3060,3064,3231,picker-2,167
118,3060,3078,3263,picker-3,185
100,2760,2787,3265,picker-1,478
83,2400,2926,3281,picker-1,355
96,2700,2951,3291,picker-3,340
125,3120,3140,3301,picker-2,161
95,2640,3114,3308,picker-2,194
-10,0,2939,3315,picker-3,376
92,2580,3168,3334,picker-2,166
117,3060,3175,3344,picker-1,169
86,2460,3160,3354,picker-2,194
110,3000,3180,3363,picker-2,183
106,2880,3188,3383,picker-1,195
53,1500,2167,3391,picker-1,1224
-94,0,2743,3403,picker-1,660
54,1500,1547,3408,picker-1,1861
113,3000,3107,3410,picker-3,303
93,2640,2963,3416,picker-3,453
94,2640,2929,3416,picker-1,487
44,1200,1899,3439,picker-3,1540
-80,0,3104,3463,picker-2,359
105,2880,3115,3471,picker-3,356
120,3120,3292,3507,picker-3,215
