tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,0.078291,1,0,1
0.45,0.257745,0,0,1
0.6,0.078291,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,0.078291,1,0,1
1.5,0.003503,0,0,0
1.65,0.084129,0,0,1
1.8,0.008174,0,0,0
1.95,0.01051,0,0,0
2.1,0.016348,0,0,0
2.25,0.018684,2,0,0
2.4,0.100478,1,0,1
2.55,0.105149,0,0,1
2.7,0.10982,0,0,1
2.85,0.02569,0,1,0
3.0,0.108652,0,0,1
3.15,0.033865,0,0,0
3.3,0.033865,2,0,0
3.45,0.117994,1,0,1
3.6,0.12033,0,0,1
3.75,0.295113,0,1,1
3.9,0.12033,0,0,1
4.05,0.049046,0,0,0
4.2,0.05722,2,0,0
4.35,0.13551,1,1,1
4.5,0.224311,0,0,2
4.65,0.075904,0,0,0
4.8,0.088749,0,0,0
4.95,0.095756,0,0,0
5.1,0.092252,0,1,0
5.25,0.181053,2,0,1
5.4,0.174046,1,1,1
5.55,0.861278,0,1,0
5.7,0.25584,0,0,2
5.85,0.09342,0,1,0
6.0,0.165872,0,1,1
6.15,0.161201,2,1,1
6.3,0.428287,1,0,2
6.45,0.100427,1,0,0
6.6,0.094588,1,1,0
6.75,0.16704,1,1,1
6.9,0.161201,1,1,1
7.05,0.15653,1,2,1
7.2,0.907185,4,0,1
7.35,0.285937,4,0,1
7.5,0.113272,4,1,0
7.65,0.205575,4,0,1
7.8,0.137794,4,0,0
7.95,0.143633,4,0,0
8.1,0.154143,4,0,0
8.25,0.16582,7,0,0
8.4,0.149472,7,2,0
8.55,0.290872,7,2,2
8.7,0.944167,7,0,1
8.85,0.14013,7,1,0
9.0,0.806728,7,0,2
9.15,0.152893,10,1,0
9.3,0.24592,10,0,1
9.45,0.181199,10,0,0
9.6,0.187761,10,0,0
9.75,0.182646,10,1,0
9.9,0.88225,10,0,0
10.05,0.145722,10,3,0
10.2,0.984732,13,1,2
10.35,0.212335,13,1,1
10.5,1.315115,13,1,1
10.65,0.297615,13,1,1
10.8,0.207911,13,0,1
10.95,0.130788,13,1,0
11.1,0.685853,13,0,0
11.25,0.143633,13,0,0
11.4,0.15064,13,0,0
11.55,0.149472,13,1,0
11.7,0.788381,13,1,2
11.85,0.224259,13,0,1
