order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-86,0,1,69,picker-1,68
-92,0,1,83,picker-1,82
-95,0,1,112,picker-1,111
-54,0,1,119,picker-2,118
-98,0,1,126,picker-1,125
-89,0,1,140,picker-1,139
-93,0,1,207,picker-1,206
-88,0,1,249,picker-1,248
-80,0,1,280,picker-1,279
3,60,70,292,picker-1,222
-4,0,84,305,picker-1,221
-79,0,113,334,picker-1,221
-34,0,1,365,picker-3,364
-9,0,141,383,picker-1,242
-30,0,127,397,picker-1,270
-67,0,1,417,picker-2,416
-69,0,208,427,picker-1,219
-48,0,1,452,picker-2,451
-52,0,250,456,picker-1,206
7,120,120,478,picker-2,358
12,300,306,511,picker-1,205
-46,0,1,557,picker-3,556
-53,0,1,573,picker-2,572
-24,0,1,599,picker-2,598
-60,0,1,624,picker-3,623
-58,0,293,634,picker-1,341
-43,0,428,634,picker-1,206
-76,0,366,665,picker-3,299
-42,0,1,692,picker-2,691
-77,0,335,708,picker-1,373
-38,0,457,728,picker-1,271
-11,0,418,728,picker-2,310
-20,0,1,740,picker-3,739
-23,0,1,750,picker-2,749
-64,0,479,756,picker-2,277
-70,0,512,760,picker-1,248
-8,0,600,779,picker-2,179
-84,0,1,788,picker-3,787
0,60,574,790,picker-2,216
26,540,635,791,picker-1,156
-22,0,453,796,picker-2,343
-7,0,625,805,picker-3,180
-100,0,558,812,picker-3,254
-33,0,635,826,picker-1,191
-26,0,1,827,picker-3,826
-81,0,398,844,picker-1,446
-96,0,666,848,picker-3,182
-49,0,1,854,picker-2,853
-12,0,709,862,picker-1,153
-57,0,1,866,picker-3,865
27,600,693,867,picker-2,174
-41,0,1,872,picker-3,871
-25,0,730,894,picker-2,164
28,720,729,897,picker-1,168
-63,0,281,900,picker-1,619
-36,0,741,943,picker-3,202
2,60,789,967,picker-3,178
-5,0,757,976,picker-2,219
29,780,792,988,picker-1,196
-16,0,761,1024,picker-1,263
-72,0,827,1037,picker-1,210
-65,0,384,1040,picker-1,656
17,360,780,1042,picker-2,262
-55,0,855,1093,picker-2,238
8,240,791,1106,picker-2,315
33,900,901,1147,picker-1,246
-87,0,751,1162,picker-2,411
-1,0,977,1177,picker-2,200
-44,0,895,1186,picker-2,291
13,300,845,1203,picker-1,358
24,480,1043,1225,picker-2,182
-85,0,867,1231,picker-3,364
-27,0,989,1258,picker-1,269
-59,0,1038,1258,picker-1,220
-62,0,868,1259,picker-2,391
36,960,1041,1267,picker-1,226
4,120,863,1287,picker-1,424
25,540,1094,1294,picker-2,200
-78,0,1107,1310,picker-2,203
-73,0,806,1316,picker-3,510
-91,0,797,1317,picker-2,520
35,960,968,1328,picker-3,360
-13,0,898,1360,picker-1,462
5,120,1204,1371,picker-1,167
34,960,1148,1382,picker-1,234
-50,0,1025,1407,picker-1,382
30,780,1232,1409,picker-3,177
-61,0,813,1421,picker-3,608
-56,0,944,1432,picker-3,488
-15,0,1268,1441,picker-1,173
-47,0,849,1449,picker-3,600
41,1140,1288,1465,picker-1,177
15,360,828,1480,picker-3,652
-82,0,1311,1492,picker-2,181
48,1320,1329,1533,picker-3,204
-83,0,1259,1813,picker-1,554
49,1380,1383,1851,picker-1,468
32,900,1187,1855,picker-2,668
52,1500,1534,1884,picker-3,350
-35,0,1178,1934,picker-2,756
-2,0,1466,1980,picker-1,514
69,1800,1814,2005,picker-1,191
-66,0,1493,2022,picker-2,529
-97,0,1226,2031,picker-2,805
18,360,1259,2035,picker-1,776
-71,0,1163,2044,picker-2,881
63,1620,1856,2044,picker-2,188
-3,0,1260,2052,picker-2,792
-19,0,1295,2072,picker-2,777
51,1440,1885,2089,picker-3,204
-32,0,1408,2091,picker-1,683
58,1500,1935,2098,picker-2,163
6,120,1422,2102,picker-3,680
68,1800,1852,2118,picker-1,266
-29,0,873,2125,picker-3,1252
20,420,1317,2132,picker-3,815
39,1020,1318,2135,picker-2,817
-37,0,1410,2138,picker-3,728
71,1980,1981,2160,picker-1,179
44,1200,1433,2208,picker-3,775
74,2040,2045,2246,picker-2,201
