tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,26.096857,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,26.096857,1,0,1
1.5,26.096857,0,0,1
1.65,26.096857,0,0,1
1.8,0.0,0,0,0
1.95,0.0,0,0,0
2.1,1.16775,0,0,0
2.25,3.114,2,0,0
2.4,31.935607,1,0,1
2.55,34.271107,0,0,1
2.7,36.606607,0,0,1
2.85,12.84525,0,0,0
3.0,15.18075,0,0,0
3.15,18.684,0,0,0
3.3,22.18725,2,0,0
3.45,52.565857,1,0,1
3.6,55.679857,0,0,1
3.75,58.015357,0,0,1
3.9,33.4755,0,0,0
4.05,34.254,0,0,0
4.2,37.75725,2,0,0
4.35,68.135857,1,0,1
4.5,68.135857,0,1,1
4.65,95.789713,0,0,2
4.8,44.3745,0,0,0
4.95,45.9315,0,0,0
5.1,46.71,0,0,0
5.25,46.32075,2,0,0
5.4,74.363857,1,0,1
5.55,52.938,0,0,0
5.7,72.417607,0,3,1
5.85,126.94682,0,0,3
6.0,50.21325,0,0,0
6.15,50.21325,2,1,0
6.3,105.131713,1,0,2
6.45,81.370357,1,0,1
6.6,59.166,1,0,0
6.75,61.5015,1,0,0
6.9,58.77675,1,1,0
7.05,84.873607,1,0,1
7.2,59.166,4,0,0
7.35,53.7165,4,2,0
7.5,105.131713,4,1,2
7.65,661.47833,4,0,0
7.8,56.052,4,1,0
7.95,82.148857,4,0,1
8.1,57.21975,4,1,0
8.25,83.316607,7,1,1
8.4,84.873607,7,0,1
8.55,57.609,7,1,0
8.7,85.262857,7,0,1
8.85,59.166,7,1,0
9.0,86.041357,7,0,1
9.15,51.381,10,2,0
9.3,102.406963,10,1,2
9.45,799.445057,10,1,1
9.6,73.196107,10,1,1
9.75,73.585357,10,0,1
9.9,47.4885,10,0,0
10.05,50.21325,10,0,0
10.2,52.938,13,0,0
10.35,47.4885,13,2,0
10.5,739.802347,13,2,1
10.65,953.348677,13,1,1
10.8,71.639107,13,0,1
10.95,48.65625,13,0,0
11.1,50.6025,13,1,0
11.25,89.276526,13,0,1
11.4,73.510699,13,0,0
11.55,85.398729,13,0,0
11.7,94.562009,13,0,0
11.85,96.718789,13,2,0
12.0,820.650885,13,0,1
12.15,94.562009,13,0,0
12.3,122.605115,13,0,1
12.45,181.64462,13,1,1
12.6,739.18788,13,2,0
12.75,117.976963,13,1,2
12.9,783.84648,13,1,0
13.05,702.81221,13,0,0
13.2,71.23275,13,0,0
13.35,75.12525,13,0,0
13.5,77.46075,13,0,0
13.65,77.46075,13,0,0
13.8,105.503857,13,0,1
13.95,79.407,13,0,0
14.1,83.007882,13,0,0
14.25,84.889469,13,0,0
14.4,171.518169,13,1,1
14.55,125.380421,13,0,1
14.7,111.87488,13,0,0
14.85,120.655931,13,1,0
15.0,153.950316,13,0,1
15.15,135.375576,13,2,0
15.3,174.444049,13,0,1
15.45,134.434198,13,3,0
15.6,220.464195,13,0,3
15.75,155.686236,13,0,0
15.9,169.571009,13,0,0
16.05,159.532661,13,1,0
16.2,175.517339,13,1,1
16.35,179.419508,13,0,1
16.5,150.557077,13,0,0
16.65,142.762408,13,1,0
16.8,884.832568,13,1,0
16.95,151.743179,13,1,1
17.1,135.935044,13,1,1
17.25,138.270544,13,0,1
17.4,121.224069,13,0,0
17.55,127.776657,13,0,0
17.7,140.28062,13,0,0
17.85,148.335542,13,1,0
18.0,187.147767,13,1,1
18.15,202.280873,13,0,1
18.3,184.673349,13,0,0
18.45,193.152685,13,0,0
18.6,203.012427,13,0,0
18.75,197.810194,13,1,0
18.9,238.326824,13,0,1
19.05,217.353206,13,1,0
19.2,258.649847,13,0,1
19.35,236.106734,13,1,0
19.5,260.339293,13,0,1
19.65,237.224559,13,0,0
19.8,242.152931,13,0,0
19.95,223.129622,13,2,0
20.1,823.934437,13,1,1
20.25,828.542004,13,1,0
20.4,1048.356621,13,2,0
20.55,1009.027133,13,0,1
20.7,183.356991,13,1,0
20.85,181.182539,13,0,0
21.0,173.590206,13,1,0
21.15,203.700441,13,0,1
21.3,182.114431,13,0,0
21.45,181.944609,13,0,0
21.6,177.343993,13,0,0
21.75,172.784202,13,1,0
21.9,234.598782,13,0,2
22.05,221.125077,13,0,1
22.2,223.651979,13,0,1
22.35,225.914144,13,0,1
22.5,188.900997,13,1,0
22.65,210.18807,13,1,1
22.8,201.627431,13,1,1
22.95,210.713978,13,0,1
23.1,192.163784,13,0,0
23.25,196.36137,13,1,0
23.4,222.072768,13,0,1
23.55,194.268529,13,1,0
23.7,998.429719,13,0,0
23.85,197.523025,13,0,0
24.0,200.556637,13,1,0
24.15,1211.286937,13,0,0
24.3,223.849185,13,1,0
24.45,937.216993,13,1,0
24.6,225.736044,13,1,0
24.75,207.289475,13,2,0
24.9,239.162793,13,0,1
25.05,203.603869,13,1,0
25.2,226.852108,13,1,1
25.35,223.805355,13,1,1
25.5,223.799341,13,1,1
25.65,237.449552,13,0,1
25.8,215.487515,13,1,0
25.95,280.043964,13,1,2
26.1,268.960262,13,0,1
26.25,273.187346,13,0,1
26.4,235.350375,13,1,0
26.55,259.565643,13,0,1
26.7,241.360745,13,0,0
26.85,227.407647,13,1,0
27.0,254.275701,13,1,1
27.15,238.026114,13,1,0
27.3,257.78358,13,0,0
27.45,277.954585,13,0,0
27.6,285.256448,13,0,0
27.75,279.178165,13,1,0
27.9,298.458971,13,0,0
28.05,305.581164,13,1,0
28.2,351.75285,13,0,1
