order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-88,0,1,69,picker-1,68
-55,0,1,69,picker-1,68
-54,0,1,89,picker-3,88
-45,0,1,107,picker-1,106
-59,0,1,126,picker-1,125
-89,0,1,140,picker-1,139
-80,0,1,216,picker-1,215
-51,0,1,244,picker-1,243
-75,0,1,275,picker-1,274
-4,0,70,287,picker-1,217
3,60,70,299,picker-1,229
-8,0,108,346,picker-1,238
-52,0,141,362,picker-1,221
7,120,127,374,picker-1,247
-67,0,1,417,picker-3,416
-25,0,1,418,picker-2,417
-48,0,1,433,picker-3,432
-79,0,217,448,picker-1,231
-9,0,245,463,picker-1,218
-69,0,276,476,picker-1,200
12,300,300,529,picker-1,229
-5,0,347,563,picker-1,216
-53,0,1,594,picker-3,593
-87,0,288,601,picker-1,313
-24,0,1,612,picker-3,611
-43,0,464,636,picker-1,172
-35,0,1,641,picker-2,640
-58,0,1,649,picker-2,648
-95,0,434,659,picker-3,225
-61,0,363,665,picker-1,302
-72,0,375,665,picker-1,290
-42,0,1,666,picker-3,665
-11,0,418,673,picker-3,255
-77,0,90,687,picker-3,597
-57,0,449,694,picker-1,245
-23,0,1,697,picker-3,696
-96,0,477,716,picker-1,239
-68,0,1,727,picker-2,726
-38,0,530,730,picker-1,200
-91,0,1,733,picker-2,732
-49,0,1,776,picker-3,775
8,240,419,779,picker-2,360
-30,0,1,794,picker-2,793
-40,0,1,804,picker-2,803
-7,0,595,816,picker-3,221
27,600,613,830,picker-3,217
26,540,642,831,picker-2,189
-2,0,1,835,picker-2,834
-33,0,650,841,picker-2,191
-36,0,660,847,picker-3,187
-86,0,667,852,picker-3,185
-93,0,602,862,picker-1,260
-98,0,674,891,picker-3,217
-22,0,688,894,picker-3,206
5,120,734,911,picker-2,177
-73,0,637,985,picker-1,348
2,60,666,985,picker-1,319
30,780,805,996,picker-2,191
-17,0,795,1008,picker-2,213
-12,0,777,1008,picker-3,231
-16,0,780,1013,picker-2,233
28,720,731,1020,picker-1,289
-100,0,836,1027,picker-2,191
-21,0,564,1112,picker-1,548
13,300,831,1185,picker-3,354
-27,0,863,1191,picker-1,328
33,900,986,1191,picker-1,205
-83,0,728,1201,picker-2,473
-46,0,892,1231,picker-3,339
-56,0,666,1270,picker-1,604
36,960,1010,1276,picker-3,266
29,780,895,1276,picker-3,381
-3,0,1021,1284,picker-1,263
31,840,848,1309,picker-3,461
14,300,695,1311,picker-1,616
-70,0,817,1337,picker-3,520
-99,0,698,1370,picker-3,672
24,480,1186,1390,picker-3,204
9,240,832,1399,picker-2,567
18,360,986,1401,picker-1,415
-47,0,1028,1405,picker-2,377
43,1200,1202,1432,picker-2,230
-85,0,1014,1438,picker-2,424
-50,0,1009,1450,picker-2,441
-1,0,1277,1456,picker-3,179
41,1140,1192,1498,picker-1,306
25,540,1277,1501,picker-3,224
48,1320,1338,1513,picker-3,175
-64,0,1310,1529,picker-3,219
35,960,997,1536,picker-2,539
-81,0,853,1547,picker-3,694
-65,0,912,1547,picker-2,635
32,900,1192,1560,picker-1,368
-76,0,1232,1562,picker-3,330
50,1380,1400,1567,picker-2,167
-13,0,842,1571,picker-2,729
-82,0,1402,1589,picker-1,187
49,1380,1406,1636,picker-2,230
6,120,1113,1675,picker-1,562
-44,0,1502,1677,picker-3,175
-32,0,1271,1742,picker-1,471
17,360,1549,1845,picker-3,296
-78,0,1457,1855,picker-3,398
61,1560,1563,1866,picker-3,303
-90,0,1499,1902,picker-1,403
0,60,717,1935,picker-1,1218
63,1620,1743,1959,picker-1,216
-26,0,1530,2026,picker-3,496
-62,0,1371,2033,picker-3,662
52,1500,1537,2042,picker-2,505
40,1080,1903,2082,picker-1,179
-41,0,1391,2091,picker-3,700
-34,0,1856,2128,picker-3,272
64,1680,1846,2174,picker-3,328
47,1260,1439,2208,picker-2,769
46,1260,1451,2208,picker-2,757
-97,0,1678,2216,picker-3,538
-63,0,1867,2231,picker-3,364
58,1500,2027,2260,picker-3,233
70,1920,2092,2322,picker-3,230
56,1500,1514,2326,picker-3,812
75,2100,2129,2337,picker-3,208
55,1500,2034,2346,picker-3,312
51,1440,2043,2361,picker-2,318
42,1200,1433,2369,picker-2,936
74,2040,2209,2421,picker-2,212
71,1980,2209,2435,picker-2,226
4,120,1568,2444,picker-2,876
37,960,1936,2447,picker-1,511
53,1500,1572,2458,picker-2,886
-15,0,1285,2470,picker-1,1185
54,1500,1590,2470,picker-1,880
15,360,1548,2496,picker-2,948
-19,0,1676,2521,picker-1,845
73,2040,2083,2537,picker-1,454
-37,0,1960,2547,picker-1,587
44,1200,1561,2593,picker-1,1032
67,1740,2448,2673,picker-1,225
86,2460,2471,2713,picker-1,242
69,1800,2548,2775,picker-1,227
-18,0,2217,2865,picker-3,648
90,2520,2522,2947,picker-1,425
83,2400,2538,2962,picker-1,424
34,960,1312,3085,picker-1,1773
87,2460,2471,3085,picker-1,614
62,1620,2866,3099,picker-3,233
16,360,2175,3115,picker-3,940
78,2220,2948,3160,picker-1,212
92,2580,2674,3166,picker-1,492
88,2520,2963,3208,picker-1,245
39,1020,2445,3214,picker-2,769
85,2460,2497,3246,picker-2,749
93,2640,2714,3252,picker-1,538
89,2520,3086,3273,picker-1,187
118,3060,3086,3282,picker-1,196
-20,0,2594,3287,picker-1,693
96,2700,2776,3327,picker-1,551
119,3060,3100,3328,picker-3,228
20,420,2436,3343,picker-2,907
125,3120,3161,3352,picker-1,191
76,2160,2362,3372,picker-2,1010
113,3000,3116,3374,picker-3,258
65,1740,2232,3385,picker-3,1153
-92,0,3215,3407,picker-2,192
-66,0,2459,3424,picker-2,965
122,3120,3209,3427,picker-1,218
-74,0,2261,3448,picker-3,1187
121,3120,3247,3455,picker-2,208
-29,0,2370,3459,picker-2,1089
57,1500,2422,3463,picker-2,1041
-94,0,1637,3473,picker-2,1836
80,2340,2347,3489,picker-3,1142
106,2880,3274,3492,picker-1,218
101,2760,3344,3499,picker-2,155
23,480,3167,3504,picker-1,337
117,3060,3375,3569,picker-3,194
-28,0,2327,3592,picker-3,1265
95,2640,3408,3631,picker-2,223
127,3240,3373,3638,picker-2,265
-39,0,3493,3680,picker-1,187
132,3420,3428,3726,picker-1,298
111,3000,3253,3759,picker-1,506
82,2340,3329,3761,picker-3,432
110,3000,3681,3860,picker-1,179
105,2880,3386,3927,picker-3,541
100,2760,3449,3982,picker-3,533
103,2820,3632,4048,picker-2,416
77,2160,3593,4059,picker-3,466
158,3840,3861,4095,picker-1,234
-10,0,3505,4107,picker-1,602
68,1800,3928,4138,picker-3,210
45,1260,3490,4192,picker-3,702
159,3840,3983,4207,picker-3,224
11,300,2338,4268,picker-3,1930
161,3960,4060,4294,picker-3,234
128,3300,3328,4322,picker-1,994
153,3780,4096,4322,picker-1,226
98,2760,3288,4357,picker-1,1069
131,3360,3456,4399,picker-2,943
21,420,3353,4437,picker-1,1084
177,4200,4208,4437,picker-3,229
10,240,3474,4443,picker-2,969
102,2820,3760,4450,picker-1,690
79,2280,4193,4502,picker-3,309
130,3360,3460,4507,picker-2,1047
171,4080,4108,4519,picker-1,411
