tick,energy,job_queue_len,stop_and_go,turning
0.15,0.0,2,0,0
0.3,26.096857,1,0,1
0.45,85.914862,0,0,1
0.6,26.096857,0,0,1
0.75,0.0,0,0,0
0.9,0.0,0,0,0
1.05,0.0,0,0,0
1.2,0.0,2,0,0
1.35,26.096857,1,0,1
1.5,26.096857,0,0,1
1.65,26.096857,0,0,1
1.8,0.0,0,0,0
1.95,0.0,0,0,0
2.1,1.16775,0,0,0
2.25,1.94625,2,0,0
2.4,29.989357,1,0,1
2.55,91.364362,0,0,1
2.7,33.103357,0,0,1
2.85,8.5635,0,0,0
3.0,10.1205,0,0,0
3.15,12.06675,0,0,0
3.3,14.7915,2,0,0
3.45,43.613107,1,0,1
3.6,45.170107,0,0,1
3.75,47.894857,0,0,1
3.9,23.355,0,0,0
4.05,25.6905,0,0,0
4.2,28.41525,2,0,0
4.35,53.344357,1,1,1
4.5,57.236857,0,0,1
4.65,115.108612,0,1,1
4.8,54.122857,0,1,1
4.95,56.458357,0,0,1
5.1,28.41525,0,1,0
5.25,666.59318,2,0,0
5.4,59.183107,1,0,1
5.55,37.75725,0,0,0
5.7,66.189607,0,0,1
5.85,39.31425,0,1,0
6.0,65.021857,0,1,1
6.15,69.303607,2,0,1
6.3,47.87775,1,0,0
6.45,136.906612,1,0,1
6.6,55.2735,1,0,0
6.75,57.609,1,0,0
6.9,56.8305,1,1,0
7.05,166.117468,1,1,2
7.2,77.088607,4,1,1
7.35,75.142357,4,1,1
7.5,77.867107,4,0,1
7.65,45.54225,4,2,0
7.8,759.467847,4,1,1
7.95,68.135857,4,1,1
8.1,72.028357,4,0,1
8.25,44.76375,7,1,0
8.4,69.692857,7,1,1
8.55,73.585357,7,0,1
8.7,50.6025,7,0,0
8.85,52.54875,7,0,0
9.0,54.495,7,0,0
9.15,54.495,10,1,0
9.3,942.87056,10,1,0
9.45,50.6025,10,0,0
9.6,75.920857,10,1,1
9.75,79.034857,10,0,1
9.9,55.66275,10,0,0
10.05,55.2735,10,1,0
10.2,81.370357,13,1,1
10.35,87.107217,13,1,1
10.5,795.469593,13,0,0
10.65,70.735506,13,0,0
10.8,70.53783,13,1,0
10.95,96.43701,13,1,1
11.1,177.680871,13,2,2
11.25,115.725043,13,0,2
11.4,65.317041,13,1,0
11.55,745.696896,13,1,0
11.7,82.812267,13,1,1
11.85,85.559741,13,0,1
12.0,60.653359,13,1,0
12.15,90.253466,13,0,1
12.3,89.062991,13,0,1
12.45,61.019885,13,1,0
12.6,841.494225,13,0,0
12.75,44.3745,13,2,0
12.9,766.863627,13,0,1
13.05,50.21325,13,0,0
13.2,49.0455,13,1,0
13.35,82.687516,13,0,1
13.5,60.842266,13,1,0
13.65,98.484589,13,0,1
13.8,79.944912,13,0,0
13.95,89.448342,13,0,0
14.1,97.096147,13,1,0
14.25,123.584792,13,2,1
14.4,1649.146605,13,0,1
14.55,125.373789,13,0,0
14.7,149.129576,13,1,1
14.85,156.981176,13,0,1
15.0,134.284099,13,0,0
15.15,132.947501,13,0,0
15.3,123.782025,13,1,0
15.45,865.732592,13,1,0
15.6,137.484563,13,0,1
15.75,95.448362,13,1,0
15.9,105.914364,13,2,1
16.05,1105.715768,13,0,1
16.2,143.685801,13,0,2
16.35,91.864242,13,1,0
16.5,570.333563,13,0,0
16.65,115.994472,13,0,0
16.8,123.373438,13,1,0
16.95,755.345849,13,0,0
17.1,131.565406,13,1,0
17.25,167.601582,13,0,1
17.4,152.302918,13,0,0
17.55,145.801836,13,1,0
17.7,186.989868,13,0,1
17.85,188.974919,13,1,1
18.0,211.575163,13,1,1
18.15,226.638453,13,0,1
18.3,304.533056,13,0,1
18.45,232.242972,13,0,0
18.6,226.110004,13,1,0
18.75,280.83079,13,0,2
18.9,219.940251,13,0,0
19.05,212.985397,13,1,0
19.2,226.8317,13,0,1
19.35,152.149686,13,3,0
19.5,232.706235,13,0,3
19.65,149.636135,13,1,0
19.8,182.08278,13,0,1
19.95,138.745317,13,1,0
20.1,173.509183,13,0,1
20.25,148.95357,13,1,0
20.4,177.184988,13,0,1
20.55,154.010386,13,1,0
20.7,896.816602,13,0,0
20.85,162.197318,13,1,0
21.0,176.033983,13,2,1
21.15,816.880328,13,0,1
21.3,167.032192,13,1,0
21.45,802.294914,13,0,0
21.6,195.242794,13,0,0
21.75,194.014629,13,1,0
21.9,226.564931,13,1,1
22.05,233.40839,13,0,1
22.2,211.035574,13,0,0
22.35,217.158819,13,0,0
22.5,250.534409,13,0,1
22.65,196.871755,13,3,0
22.8,272.972599,13,1,3
22.95,230.624606,13,1,1
23.1,241.92381,13,1,1
23.25,843.025304,13,1,1
23.4,802.469583,13,0,0
23.55,267.717816,13,0,0
23.7,276.717732,13,0,0
23.85,284.77463,13,0,0
24.0,289.762877,13,0,0
24.15,299.85525,13,0,0
24.3,297.377097,13,1,0
24.45,324.127287,13,0,1
24.6,311.17738,13,0,0
24.75,326.626004,13,0,0
24.9,338.050145,13,1,0
25.05,411.009365,13,0,2
25.2,377.160844,13,1,1
25.35,387.833978,13,0,1
25.5,373.769578,13,1,0
25.65,1105.19058,13,1,0
25.8,412.768099,13,0,1
25.95,401.428449,13,0,0
26.1,375.714154,13,1,0
26.25,373.600671,13,0,0
26.4,376.938186,13,0,0
26.55,381.865289,13,0,0
26.7,381.324115,13,0,0
26.85,394.871891,13,0,0
27.0,409.582373,13,0,0
27.15,430.127571,13,0,0
27.3,445.206498,13,0,0
27.45,466.817069,13,1,1
27.6,469.730562,13,1,1
27.75,482.041489,13,0,1
27.9,448.958373,13,1,0
28.05,481.208237,13,0,1
