order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-59,0,1,72,picker-3,71
-33,0,1,85,picker-1,84
-83,0,1,131,picker-3,130
-50,0,1,218,picker-3,217
-47,0,1,227,picker-1,226
-34,0,1,227,picker-1,226
3,60,73,299,picker-3,226
-45,0,1,311,picker-3,310
-80,0,1,319,picker-3,318
-14,0,1,348,picker-3,347
-5,0,132,370,picker-3,238
-75,0,1,373,picker-3,372
-51,0,1,378,picker-3,377
-54,0,1,383,picker-1,382
-67,0,1,383,picker-1,382
-9,0,219,392,picker-3,173
-52,0,228,435,picker-1,207
-99,0,1,446,picker-1,445
-100,0,228,446,picker-1,218
-82,0,86,454,picker-1,368
-8,0,300,455,picker-3,155
-91,0,1,474,picker-2,473
-81,0,1,481,picker-1,480
-79,0,320,515,picker-3,195
7,120,312,527,picker-3,215
-20,0,1,529,picker-1,528
-15,0,374,547,picker-3,173
-4,0,349,559,picker-3,210
12,300,371,570,picker-3,199
-95,0,379,577,picker-3,198
-36,0,393,602,picker-3,209
-58,0,1,603,picker-2,602
-37,0,1,624,picker-2,623
-1,0,384,641,picker-1,257
-7,0,456,651,picker-3,195
-18,0,1,656,picker-2,655
-17,0,384,679,picker-1,295
-53,0,1,682,picker-2,681
-86,0,516,688,picker-3,172
2,60,455,715,picker-1,260
-96,0,475,718,picker-2,243
-2,0,1,722,picker-2,721
-30,0,1,733,picker-2,732
-73,0,447,739,picker-1,292
-93,0,528,778,picker-3,250
-38,0,578,791,picker-3,213
-49,0,1,796,picker-2,795
-57,0,548,802,picker-3,254
-43,0,603,819,picker-3,216
-98,0,604,822,picker-2,218
-11,0,642,830,picker-1,188
27,600,625,835,picker-2,210
-48,0,482,837,picker-1,355
5,120,657,847,picker-2,190
-85,0,530,857,picker-1,327
-22,0,683,866,picker-2,183
-61,0,571,904,picker-3,333
9,240,447,908,picker-1,461
26,540,719,917,picker-2,198
17,360,689,929,picker-3,240
28,720,779,941,picker-3,162
0,60,680,941,picker-1,261
-69,0,560,948,picker-3,388
-56,0,652,960,picker-3,308
-87,0,740,965,picker-1,225
29,780,797,993,picker-2,196
-72,0,820,1043,picker-3,223
-55,0,838,1044,picker-1,206
-25,0,803,1055,picker-3,252
-64,0,436,1059,picker-1,623
33,900,905,1066,picker-3,161
-88,0,858,1068,picker-1,210
-46,0,723,1106,picker-2,383
8,240,792,1109,picker-3,317
30,780,930,1135,picker-3,205
-76,0,716,1170,picker-1,454
24,480,994,1182,picker-2,188
-70,0,943,1202,picker-3,259
35,960,961,1206,picker-3,245
-62,0,949,1213,picker-3,264
-44,0,1056,1247,picker-3,191
-27,0,848,1283,picker-2,435
25,540,823,1288,picker-2,465
-77,0,918,1296,picker-2,378
-13,0,734,1301,picker-2,567
34,960,1107,1317,picker-2,210
4,120,867,1349,picker-2,482
-24,0,836,1366,picker-2,530
-78,0,1044,1406,picker-3,362
41,1140,1171,1431,picker-1,260
13,300,1067,1437,picker-3,370
18,360,1183,1454,picker-2,271
47,1260,1284,1494,picker-2,210
36,960,1248,1503,picker-3,255
-12,0,1203,1530,picker-3,327
39,1020,1045,1558,picker-1,513
-26,0,942,1576,picker-1,634
6,120,1214,1589,picker-3,375
-23,0,1069,1596,picker-1,527
32,900,1207,1615,picker-3,408
-71,0,909,1642,picker-1,733
49,1380,1438,1695,picker-3,257
37,960,1060,1702,picker-1,642
-16,0,1432,1736,picker-1,304
48,1320,1350,1738,picker-2,388
-41,0,966,1764,picker-1,798
58,1500,1559,1764,picker-1,205
-68,0,1110,1794,picker-3,684
43,1200,1590,1808,picker-3,218
55,1500,1597,1843,picker-1,246
-63,0,1577,1858,picker-1,281
63,1620,1643,1869,picker-1,226
52,1500,1531,1885,picker-3,354
50,1380,1455,1922,picker-2,467
61,1560,1696,1950,picker-3,254
-90,0,1297,2020,picker-2,723
68,1800,1923,2112,picker-2,189
46,1260,1302,2155,picker-2,853
54,1500,1504,2219,picker-3,715
71,1980,2021,2219,picker-2,198
-65,0,1289,2233,picker-2,944
-21,0,831,2309,picker-1,1478
64,1680,1739,2315,picker-2,576
31,840,1809,2375,picker-3,566
-40,0,1495,2395,picker-2,900
78,2220,2221,2404,picker-3,183
51,1440,2220,2413,picker-2,193
-74,0,1795,2414,picker-3,619
70,1920,1951,2470,picker-3,519
44,1200,1367,2479,picker-2,1112
-97,0,1136,2482,picker-3,1346
-3,0,1407,2487,picker-3,1080
56,1500,1616,2495,picker-3,879
57,1500,1886,2517,picker-3,631
74,2040,2316,2518,picker-2,202
42,1200,1859,2547,picker-1,688
-32,0,1737,2573,picker-1,836
62,1620,2405,2655,picker-3,250
40,1080,2396,2658,picker-2,262
20,420,1703,2669,picker-1,966
60,1560,2376,2694,picker-3,318
-35,0,2156,2754,picker-2,598
87,2460,2471,2763,picker-3,292
77,2160,2519,2775,picker-2,256
-31,0,2480,2845,picker-2,365
65,1740,2415,2857,picker-3,442
82,2340,2414,2859,picker-2,445
15,360,1318,2877,picker-2,1559
-19,0,2113,2891,picker-2,778
-39,0,2695,2956,picker-3,261
73,2040,2234,2993,picker-2,759
1,60,1765,2999,picker-1,1234
95,2640,2656,3001,picker-3,345
101,2760,2776,3014,picker-2,238
92,2580,2670,3037,picker-1,367
75,2100,2858,3042,picker-3,184
67,1740,2755,3051,picker-2,296
23,480,2659,3084,picker-2,425
-42,0,1870,3087,picker-1,1217
10,240,2310,3123,picker-1,813
38,1020,2548,3130,picker-1,582
11,300,1844,3136,picker-1,1292
-29,0,1765,3147,picker-1,1382
86,2460,2860,3158,picker-2,298
69,1800,2994,3179,picker-2,185
110,3000,3000,3187,picker-1,187
-94,0,2574,3194,picker-1,620
88,2520,2764,3205,picker-3,441
76,2160,2483,3225,picker-3,742
93,2640,2846,3227,picker-2,381
-6,0,2878,3243,picker-2,365
118,3060,3085,3243,picker-2,158
98,2760,2892,3255,picker-2,363
89,2520,3124,3289,picker-1,165
119,3060,3088,3306,picker-1,218
100,2760,3015,3351,picker-2,336
125,3120,3206,3417,picker-3,211
83,2400,3052,3420,picker-2,368
117,3060,3159,3420,picker-2,261
122,3120,3228,3439,picker-2,211
106,2880,3148,3443,picker-1,295
113,3000,3002,3515,picker-3,513
90,2520,3137,3574,picker-1,437
104,2880,3226,3576,picker-3,350
-92,0,3418,3601,picker-3,183
112,3000,3038,3652,picker-1,614
21,420,2518,3663,picker-3,1145
85,2460,2496,3699,picker-3,1203
103,2820,3444,3709,picker-1,265
128,3300,3307,3887,picker-1,580
127,3240,3575,3950,picker-1,375
121,3120,3700,3961,picker-3,261
131,3360,3710,4039,picker-1,329
