order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
0,0,1,259,2,-1,99999,-1,-1,-3,-1,1,60
1,0,1,583,6,-1,99999,-1,-1,-3,-1,1,60
2,0,1,154,9,-1,99999,-1,-1,-3,-1,1,60
3,0,1,62,6,-1,99999,-1,-1,-3,-1,1,60
4,0,1,1475,2,-1,99999,-1,-1,-3,-1,1,60
5,1,1,1241,7,-1,99999,-1,-1,-3,-1,1,60
6,2,1,392,8,-1,99999,-1,-1,-3,-1,1,60
7,2,1,92,8,-1,99999,-1,-1,-3,-1,1,60
8,3,1,236,6,-1,99999,-1,-1,-3,-1,1,120
9,4,1,3,8,-1,99999,-1,-1,-3,-1,1,120
10,4,1,623,7,-1,99999,-1,-1,-3,-1,1,120
11,4,1,15,1,-1,99999,-1,-1,-3,-1,1,120
12,4,1,8,7,-1,99999,-1,-1,-3,-1,1,120
13,4,1,238,9,-1,99999,-1,-1,-3,-1,1,120
14,4,1,895,3,-1,99999,-1,-1,-3,-1,1,120
15,4,1,1467,2,-1,99999,-1,-1,-3,-1,1,120
16,4,1,848,2,-1,99999,-1,-1,-3,-1,1,120
17,4,1,1052,7,-1,99999,-1,-1,-3,-1,1,120
18,4,1,74,4,-1,99999,-1,-1,-3,-1,1,120
19,4,1,115,7,-1,99999,-1,-1,-3,-1,1,120
20,4,1,1056,8,-1,99999,-1,-1,-3,-1,1,120
21,4,1,335,2,-1,99999,-1,-1,-3,-1,1,120
22,4,1,808,3,-1,99999,-1,-1,-3,-1,1,120
23,4,1,851,6,-1,99999,-1,-1,-3,-1,1,120
24,4,1,75,6,-1,99999,-1,-1,-3,-1,1,120
25,4,1,134,5,-1,99999,-1,-1,-3,-1,1,120
26,5,1,296,11,-1,99999,-1,-1,-3,-1,1,120
27,5,1,116,2,-1,99999,-1,-1,-3,-1,1,120
28,5,1,134,10,-1,99999,-1,-1,-3,-1,1,120
29,5,1,762,3,-1,99999,-1,-1,-3,-1,1,120
30,6,1,321,6,-1,99999,-1,-1,-3,-1,1,120
31,7,1,320,2,-1,99999,-1,-1,-3,-1,1,120
32,8,1,274,6,-1,99999,-1,-1,-3,-1,1,180
33,8,1,447,4,-1,99999,-1,-1,-3,-1,1,180
34,8,1,636,2,-1,99999,-1,-1,-3,-1,1,180
35,8,1,1493,3,-1,99999,-1,-1,-3,-1,1,180
36,9,1,61,12,-1,99999,-1,-1,-3,-1,1,180
37,9,1,1906,2,-1,99999,-1,-1,-3,-1,1,180
38,9,1,645,5,-1,99999,-1,-1,-3,-1,1,180
39,9,1,109,6,-1,99999,-1,-1,-3,-1,1,180
40,9,1,1372,2,-1,99999,-1,-1,-3,-1,1,180
41,9,1,539,6,-1,99999,-1,-1,-3,-1,1,180
42,9,1,402,9,-1,99999,-1,-1,-3,-1,1,180
43,10,1,1178,10,-1,99999,-1,-1,-3,-1,1,240
44,10,1,52,11,-1,99999,-1,-1,-3,-1,1,240
45,10,1,324,6,-1,99999,-1,-1,-3,-1,1,240
46,11,1,936,4,-1,99999,-1,-1,-3,-1,1,240
47,11,1,2499,4,-1,99999,-1,-1,-3,-1,1,240
48,12,1,35,3,-1,99999,-1,-1,-3,-1,1,300
49,13,1,11,7,-1,99999,-1,-1,-3,-1,1,300
50,13,1,66,12,-1,99999,-1,-1,-3,-1,1,300
51,13,1,2207,3,-1,99999,-1,-1,-3,-1,1,300
52,13,1,153,6,-1,99999,-1,-1,-3,-1,1,300
53,13,1,69,5,-1,99999,-1,-1,-3,-1,1,300
54,13,1,701,6,-1,99999,-1,-1,-3,-1,1,300
55,14,1,543,8,-1,99999,-1,-1,-3,-1,1,360
56,14,1,268,3,-1,99999,-1,-1,-3,-1,1,360
57,14,1,1,12,-1,99999,-1,-1,-3,-1,1,360
58,14,1,122,6,-1,99999,-1,-1,-3,-1,1,360
59,14,1,415,2,-1,99999,-1,-1,-3,-1,1,360
60,14,1,641,7,-1,99999,-1,-1,-3,-1,1,360
61,14,1,1364,5,-1,99999,-1,-1,-3,-1,1,360
62,15,1,821,12,-1,99999,-1,-1,-3,-1,1,360
63,15,1,860,2,-1,99999,-1,-1,-3,-1,1,360
64,15,1,61,8,-1,99999,-1,-1,-3,-1,1,360
65,15,1,3,4,-1,99999,-1,-1,-3,-1,1,360
66,16,1,5,8,-1,99999,-1,-1,-3,-1,1,360
67,16,1,1544,2,-1,99999,-1,-1,-3,-1,1,360
68,16,1,1909,2,-1,99999,-1,-1,-3,-1,1,360
69,17,1,1836,3,-1,99999,-1,-1,-3,-1,1,420
70,17,1,1613,8,-1,99999,-1,-1,-3,-1,1,420
71,18,1,1,11,-1,99999,-1,-1,-3,-1,1,420
72,18,1,702,7,-1,99999,-1,-1,-3,-1,1,420
73,19,1,607,7,-1,99999,-1,-1,-3,-1,1,420
74,20,1,1996,4,-1,99999,-1,-1,-3,-1,1,420
75,20,1,99,7,-1,99999,-1,-1,-3,-1,1,420
76,20,1,720,10,-1,99999,-1,-1,-3,-1,1,420
77,20,1,357,6,-1,99999,-1,-1,-3,-1,1,420
78,20,1,222,7,-1,99999,-1,-1,-3,-1,1,420
79,20,1,199,7,-1,99999,-1,-1,-3,-1,1,420
80,20,1,182,6,-1,99999,-1,-1,-3,-1,1,420
81,21,1,228,6,-1,99999,-1,-1,-3,-1,1,420
82,22,1,69,6,-1,99999,-1,-1,-3,-1,1,480
83,23,1,15,9,-1,99999,-1,-1,-3,-1,1,480
84,24,1,1277,8,-1,99999,-1,-1,-3,-1,1,480
85,24,1,1521,5,-1,99999,-1,-1,-3,-1,1,480
86,24,1,2302,3,-1,99999,-1,-1,-3,-1,1,480
87,24,1,2775,3,-1,99999,-1,-1,-3,-1,1,480
88,24,1,1,6,-1,99999,-1,-1,-3,-1,1,480
89,24,1,840,8,-1,99999,-1,-1,-3,-1,1,480
90,24,1,828,10,-1,99999,-1,-1,-3,-1,1,480
91,25,1,248,2,-1,99999,-1,-1,-3,-1,1,480
92,25,1,129,6,-1,99999,-1,-1,-3,-1,1,480
93,26,1,79,8,-1,99999,-1,-1,-3,-1,1,480
94,26,1,84,7,-1,99999,-1,-1,-3,-1,1,480
95,26,1,3032,2,-1,99999,-1,-1,-3,-1,1,480
96,27,1,1165,1,-1,99999,-1,-1,-3,-1,1,540
97,28,1,106,6,-1,99999,-1,-1,-3,-1,1,540
