sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
0,-100,1,34,9,0
1,-99,1,17,9,0
2,-99,1,730,9,0
3,-99,1,349,9,0
4,-99,1,11,8,0
5,-99,1,1705,1,0
6,-98,1,284,6,0
7,-98,1,2832,2,0
8,-98,1,903,6,0
9,-98,1,1133,2,0
10,-98,1,67,7,0
11,-98,1,74,2,0
12,-98,1,8,6,0
13,-98,1,470,10,0
14,-97,1,175,1,0
15,-97,1,0,2,0
16,-97,1,2,8,0
17,-97,1,299,4,0
18,-96,1,137,7,0
19,-96,1,236,7,0
20,-95,1,202,4,0
21,-95,1,172,4,0
22,-94,1,754,3,0
23,-94,1,1864,4,0
24,-93,1,90,10,0
25,-93,1,3,8,0
26,-93,1,751,6,0
27,-93,1,1593,2,0
28,-93,1,275,8,0
29,-93,1,1352,10,0
30,-92,1,122,4,0
31,-92,1,865,4,0
32,-91,1,205,6,0
33,-91,1,136,7,0
34,-90,1,3065,2,0
35,-90,1,229,2,0
36,-89,1,892,6,0
37,-89,1,323,8,0
38,-88,1,4,8,0
39,-88,1,2,6,0
40,-88,1,246,8,0
41,-87,1,264,2,0
42,-87,1,2,8,0
43,-87,1,260,4,0
44,-86,1,912,8,0
45,-86,1,355,7,0
46,-85,1,302,2,0
47,-85,1,1581,4,0
48,-85,1,1130,6,0
49,-85,1,100,8,0
50,-85,1,1070,6,0
51,-85,1,204,10,0
52,-85,1,122,9,0
53,-85,1,28,8,0
54,-85,1,78,1,0
55,-85,1,525,2,0
56,-85,1,11,9,0
57,-85,1,51,7,0
58,-85,1,856,4,0
59,-85,1,200,5,0
60,-85,1,474,4,0
61,-84,1,111,8,0
62,-84,1,242,6,0
63,-83,1,852,11,0
64,-82,1,320,6,0
65,-82,1,387,6,0
66,-82,1,10,8,0
67,-82,1,219,4,0
68,-82,1,237,6,0
69,-82,1,415,7,0
70,-82,1,1483,3,0
71,-82,1,1636,8,0
72,-82,1,35,10,0
73,-81,1,70,6,0
74,-81,1,20,6,0
75,-81,1,1304,8,0
76,-81,1,151,4,0
77,-81,1,346,10,0
78,-81,1,179,9,0
79,-81,1,222,1,0
80,-81,1,1445,2,0
81,-81,1,1193,8,0
82,-80,1,71,4,0
83,-80,1,211,6,0
84,-80,1,1098,6,0
85,-80,1,775,4,0
86,-80,1,2197,4,0
87,-80,1,65,10,0
88,-79,1,33,6,0
89,-79,1,77,8,0
90,-79,1,690,10,0
91,-78,1,547,6,0
92,-77,1,925,7,0
93,-77,1,2581,2,0
94,-77,1,1353,2,0
95,-77,1,862,3,0
96,-77,1,2335,4,0
97,-77,1,48,4,0
98,-77,1,2005,4,0
99,-77,1,1033,3,0
100,-77,1,878,3,0
101,-77,1,1112,8,0
102,-77,1,22,10,0
103,-77,1,443,2,0
104,-77,1,0,10,0
105,-77,1,789,10,0
106,-76,1,33,12,0
107,-76,1,792,8,0
108,-76,1,114,11,0
109,-76,1,548,4,0
110,-76,1,524,1,0
111,-75,1,304,6,0
112,-75,1,297,8,0
113,-75,1,1592,2,0
114,-75,1,500,6,0
115,-75,1,6,6,0
116,-75,1,1314,6,0
117,-75,1,860,3,0
118,-75,1,774,8,0
119,-75,1,290,6,0
120,-75,1,35,5,0
121,-75,1,300,5,0
122,-75,1,4,6,0
123,-75,1,439,10,0
124,-74,1,1344,4,0
125,-73,1,275,10,0
126,-72,1,1476,6,0
127,-71,1,17,8,0
128,-70,1,21,11,0
129,-69,1,1056,6,0
130,-69,1,187,4,0
131,-68,1,2276,3,0
132,-68,1,1568,6,0
133,-68,1,129,7,0
134,-68,1,58,4,0
135,-68,1,188,6,0
136,-68,1,241,9,0
137,-68,1,65,2,0
138,-68,1,9,10,0
139,-68,1,525,10,0
140,-67,1,1,10,0
141,-67,1,3,6,0
142,-66,1,0,5,0
143,-66,1,103,6,0
144,-65,1,419,5,0
145,-65,1,684,4,0
146,-65,1,574,10,0
