order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-55,0,1,81,picker-2,80
-33,0,1,97,picker-1,96
-39,0,1,100,picker-2,99
-92,0,1,114,picker-2,113
-98,0,1,142,picker-2,141
-86,0,1,158,picker-1,157
-11,0,1,196,picker-3,195
-7,0,2,238,picker-3,236
-78,0,1,247,picker-2,246
-95,0,1,254,picker-2,253
-76,0,1,272,picker-2,271
-9,0,101,308,picker-2,207
-71,0,1,311,picker-2,310
-44,0,82,328,picker-2,246
3,60,98,349,picker-1,251
-4,0,115,352,picker-2,237
7,120,143,364,picker-2,221
-16,0,2,396,picker-3,394
-88,0,273,412,picker-2,139
5,120,255,419,picker-2,164
-43,0,197,423,picker-3,226
-36,0,248,433,picker-2,185
-60,0,1,433,picker-1,432
-82,0,159,446,picker-1,287
-35,0,1,451,picker-3,450
-79,0,1,478,picker-1,477
-22,0,312,496,picker-2,184
-58,0,2,514,picker-3,512
12,300,309,523,picker-2,214
-69,0,329,529,picker-2,200
-99,0,1,542,picker-1,541
-68,0,1,546,picker-3,545
-100,0,350,549,picker-1,199
-12,0,239,551,picker-3,312
-90,0,1,592,picker-1,591
-93,0,1,627,picker-1,626
-31,0,424,627,picker-3,203
-27,0,397,632,picker-3,235
-30,0,2,636,picker-3,634
2,60,434,639,picker-1,205
-52,0,365,643,picker-2,278
-5,0,452,658,picker-3,206
-40,0,1,662,picker-3,661
-61,0,420,688,picker-2,268
-38,0,435,688,picker-2,253
-48,0,497,697,picker-2,200
-59,0,515,722,picker-3,207
-72,0,552,774,picker-3,222
-57,0,547,803,picker-3,256
-53,0,413,807,picker-2,394
-96,0,629,831,picker-3,202
26,540,644,852,picker-2,208
-77,0,353,857,picker-2,504
27,600,659,892,picker-3,233
29,780,804,1001,picker-3,197
-73,0,689,1010,picker-2,321
-1,0,775,1015,picker-3,240
30,780,808,1018,picker-2,210
-46,0,663,1051,picker-3,388
-45,0,593,1061,picker-1,468
-85,0,543,1089,picker-1,546
-64,0,832,1124,picker-3,292
-70,0,858,1127,picker-2,269
-15,0,637,1141,picker-3,504
6,120,698,1147,picker-2,449
25,540,893,1150,picker-3,257
-25,0,524,1153,picker-2,629
-62,0,689,1165,picker-2,476
-3,0,853,1170,picker-2,317
-23,0,447,1181,picker-1,734
-47,0,479,1193,picker-1,714
-41,0,550,1193,picker-1,643
33,900,1011,1199,picker-2,188
28,720,1019,1212,picker-2,193
0,60,530,1221,picker-2,691
36,960,1002,1226,picker-3,224
-26,0,628,1237,picker-1,609
-32,0,633,1246,picker-3,613
34,960,1052,1254,picker-3,202
-54,0,1090,1257,picker-1,167
-50,0,1016,1266,picker-3,250
40,1080,1128,1272,picker-2,144
-13,0,723,1274,picker-3,551
15,360,640,1277,picker-1,637
-8,0,1148,1300,picker-2,152
35,960,1062,1312,picker-1,250
41,1140,1142,1325,picker-3,183
-49,0,1,1345,picker-1,1344
8,240,1182,1368,picker-1,186
-87,0,1166,1375,picker-2,209
24,480,1227,1401,picker-3,174
17,360,1200,1600,picker-2,400
48,1320,1326,1610,picker-3,284
49,1380,1402,1715,picker-3,313
18,360,1125,1750,picker-3,625
-24,0,1194,1763,picker-1,569
32,900,1222,1773,picker-2,551
31,840,1255,1795,picker-3,540
13,300,1313,1798,picker-1,485
-17,0,1247,1809,picker-3,562
39,1020,1171,1810,picker-2,639
-91,0,1151,1822,picker-3,671
