order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-89,0,1,70,picker-1,69
-11,0,1,115,picker-3,114
-21,0,1,133,picker-1,132
-70,0,1,168,picker-2,167
-69,0,1,245,picker-3,244
-32,0,1,311,picker-1,310
-33,0,1,357,picker-1,356
-38,0,71,370,picker-1,299
-41,0,1,391,picker-1,390
-68,0,1,425,picker-1,424
-50,0,134,425,picker-1,291
-6,0,1,430,picker-3,429
-45,0,1,447,picker-1,446
-13,0,1,484,picker-1,483
-54,0,312,514,picker-1,202
-63,0,246,528,picker-3,282
-28,0,358,532,picker-1,174
-40,0,371,556,picker-1,185
-46,0,392,577,picker-1,185
-56,0,1,586,picker-3,585
-73,0,448,592,picker-1,144
-48,0,426,617,picker-1,191
6,60,169,624,picker-2,455
-10,0,1,640,picker-3,639
20,240,426,648,picker-1,222
25,420,431,657,picker-3,226
-65,0,485,666,picker-1,181
-17,0,1,671,picker-3,670
-80,0,1,701,picker-3,700
4,60,529,701,picker-3,172
-97,0,515,732,picker-1,217
-83,0,1,737,picker-3,736
-44,0,557,739,picker-1,182
-59,0,116,743,picker-3,627
-39,0,533,774,picker-1,241
-64,0,593,784,picker-1,191
30,480,587,786,picker-3,199
-8,0,578,798,picker-1,220
-34,0,649,819,picker-1,170
-71,0,618,822,picker-1,204
-91,0,641,877,picker-3,236
-96,0,1,897,picker-2,896
-61,0,733,904,picker-1,171
31,540,740,922,picker-1,182
16,240,667,929,picker-1,262
-95,0,775,940,picker-1,165
-87,0,658,942,picker-3,284
24,360,625,945,picker-2,320
-85,0,1,965,picker-2,964
-26,0,1,965,picker-2,964
-84,0,1,982,picker-2,981
-88,0,672,1018,picker-3,346
-72,0,1,1019,picker-2,1018
-92,0,1,1025,picker-2,1024
-25,0,799,1040,picker-1,241
35,600,702,1051,picker-3,349
11,180,744,1051,picker-3,307
14,240,738,1067,picker-3,329
-19,0,898,1078,picker-2,180
15,240,702,1080,picker-3,378
-47,0,1,1081,picker-2,1080
43,840,878,1114,picker-3,236
52,960,966,1114,picker-2,148
42,780,787,1123,picker-3,336
33,540,823,1128,picker-1,305
-24,0,966,1138,picker-2,172
-81,0,943,1142,picker-3,199
-14,0,946,1155,picker-2,209
28,480,1020,1195,picker-2,175
-74,0,983,1228,picker-2,245
-67,0,1019,1243,picker-3,224
-7,0,1026,1250,picker-2,224
-99,0,1041,1253,picker-1,212
-53,0,1082,1256,picker-2,174
1,60,941,1284,picker-1,343
48,840,1115,1322,picker-2,207
-27,0,1129,1335,picker-1,206
-3,0,820,1358,picker-1,538
-98,0,1052,1368,picker-3,316
-55,0,1116,1368,picker-3,252
-4,0,785,1372,picker-1,587
-76,0,905,1382,picker-1,477
55,1020,1068,1384,picker-3,316
36,600,1196,1418,picker-2,222
-66,0,1143,1423,picker-3,280
-9,0,930,1428,picker-1,498
60,1200,1229,1430,picker-2,201
5,60,1285,1435,picker-1,150
26,420,1254,1444,picker-1,190
9,60,923,1448,picker-1,525
-100,0,1124,1471,picker-3,347
62,1200,1244,1476,picker-3,232
-75,0,1336,1494,picker-1,158
29,480,1052,1496,picker-3,444
57,1080,1081,1510,picker-3,429
-60,0,1139,1514,picker-2,375
61,1200,1359,1522,picker-1,163
68,1320,1369,1522,picker-3,153
59,1140,1257,1542,picker-2,285
32,540,1079,1578,picker-2,499
23,360,1156,1592,picker-2,436
-29,0,1251,1620,picker-2,369
-18,0,1419,1635,picker-2,216
67,1320,1323,1661,picker-2,338
65,1320,1431,1707,picker-2,276
34,600,1445,1726,picker-1,281
66,1320,1373,1744,picker-1,371
-51,0,1515,1764,picker-2,249
51,900,1523,1775,picker-1,252
79,1500,1543,1791,picker-2,248
40,780,1383,1826,picker-1,443
8,60,1429,1826,picker-1,397
-15,0,1495,1840,picker-1,345
70,1380,1449,1896,picker-1,447
73,1440,1727,1899,picker-1,172
72,1380,1436,1915,picker-1,479
76,1440,1524,1955,picker-3,431
85,1680,1708,1971,picker-2,263
-20,0,1745,1980,picker-1,235
88,1740,1765,1982,picker-2,217
-36,0,1593,1999,picker-2,406
-37,0,1511,2014,picker-3,503
2,60,1497,2065,picker-3,568
96,1860,1897,2081,picker-1,184
-22,0,1792,2107,picker-2,315
