sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1,-100,1,13,12,0
2,-100,1,758,10,0
3,-100,1,2823,4,0
4,-100,1,21,2,0
5,-100,1,1992,2,0
6,-100,1,53,7,0
7,-99,1,70,6,0
8,-99,1,2367,3,0
9,-98,1,985,6,0
10,-98,1,167,4,0
11,-97,1,22,7,0
12,-96,1,517,11,0
13,-96,1,79,3,0
14,-96,1,17,2,0
15,-96,1,346,11,0
16,-95,1,300,4,0
17,-95,1,174,9,0
18,-95,1,31,4,0
19,-95,1,1609,2,0
20,-95,1,374,4,0
21,-95,1,597,5,0
22,-94,1,1180,8,0
23,-93,1,146,6,0
24,-93,1,2360,3,0
25,-93,1,3103,4,0
26,-93,1,17,6,0
27,-93,1,245,6,0
28,-93,1,12,2,0
29,-93,1,930,9,0
30,-93,1,179,4,0
31,-93,1,402,6,0
32,-93,1,2081,1,0
33,-93,1,219,4,0
34,-93,1,79,11,0
35,-93,1,43,3,0
36,-92,1,76,6,0
37,-92,1,1223,7,0
38,-92,1,161,11,0
39,-92,1,689,10,0
40,-92,1,456,2,0
41,-92,1,681,5,0
42,-91,1,63,9,0
43,-91,1,325,10,0
44,-91,1,409,3,0
45,-90,1,18,2,0
46,-90,1,26,4,0
47,-90,1,70,8,0
48,-90,1,298,6,0
49,-89,1,1118,7,0
50,-89,1,115,8,0
51,-89,1,12,2,0
52,-89,1,21,4,0
53,-89,1,191,4,0
54,-89,1,1551,6,0
55,-89,1,215,2,0
56,-89,1,1088,2,0
57,-89,1,68,10,0
58,-89,1,906,8,0
59,-88,1,2597,2,0
60,-87,1,101,7,0
61,-87,1,82,7,0
62,-86,1,1221,8,0
63,-85,1,2682,4,0
64,-85,1,1156,9,0
65,-84,1,235,4,0
66,-84,1,2,6,0
67,-83,1,669,11,0
68,-83,1,84,9,0
69,-82,1,2111,3,0
70,-82,1,1907,2,0
71,-81,1,501,5,0
72,-81,1,838,2,0
73,-80,1,745,6,0
74,-80,1,1361,1,0
75,-80,1,80,10,0
76,-80,1,81,6,0
77,-79,1,1370,11,0
78,-79,1,831,6,0
79,-79,1,98,12,0
80,-79,1,30,7,0
81,-79,1,99,12,0
82,-79,1,2128,4,0
83,-79,1,1349,2,0
84,-78,1,121,6,0
85,-78,1,2791,2,0
86,-78,1,1454,2,0
87,-77,1,98,4,0
88,-77,1,640,1,0
89,-77,1,55,1,0
90,-77,1,186,6,0
91,-77,1,44,8,0
92,-76,1,920,10,0
93,-76,1,198,2,0
94,-75,1,197,2,0
95,-74,1,210,9,0
96,-73,1,20,6,0
97,-73,1,13,6,0
98,-73,1,139,3,0
99,-73,1,451,2,0
100,-73,1,303,3,0
101,-72,1,111,8,0
102,-72,1,422,4,0
103,-72,1,214,12,0
104,-72,1,133,9,0
105,-72,1,698,8,0
106,-72,1,138,6,0
107,-72,1,221,7,0
108,-72,1,1713,6,0
109,-71,1,1828,4,0
110,-71,1,94,7,0
111,-71,1,1459,3,0
112,-71,1,653,8,0
113,-71,1,74,11,0
114,-71,1,298,8,0
115,-70,1,35,8,0
116,-70,1,636,6,0
117,-70,1,253,8,0
118,-70,1,37,4,0
119,-70,1,734,8,0
120,-70,1,208,4,0
121,-69,1,10,8,0
122,-69,1,738,5,0
123,-68,1,2172,4,0
124,-68,1,163,6,0
125,-68,1,1685,2,0
126,-68,1,41,6,0
127,-68,1,170,6,0
128,-68,1,59,9,0
129,-67,1,893,2,0
130,-66,1,458,3,0
131,-65,1,1863,2,0
132,-64,1,198,2,0
133,-64,1,1609,2,0
134,-64,1,294,6,0
135,-64,1,1,2,0
136,-64,1,191,7,0
137,-64,1,815,7,0
138,-64,1,112,8,0
139,-64,1,238,4,0
140,-64,1,855,2,0
141,-63,1,82,9,0
142,-63,1,131,7,0
143,-63,1,2255,4,0
144,-63,1,1121,4,0
