order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time,oct
-16,0,1,64,picker-3,63,64
-68,0,1,105,picker-2,104,105
-13,0,1,114,picker-2,113,114
-72,0,1,132,picker-2,131,132
-43,0,1,132,picker-2,131,132
-9,0,1,184,picker-2,183,184
-42,0,1,213,picker-3,212,213
-92,0,1,222,picker-2,221,222
-49,0,106,292,picker-2,186,292
-24,0,133,296,picker-2,163,296
-53,0,115,302,picker-2,187,302
0,60,133,313,picker-2,180,253
-63,0,65,339,picker-3,274,339
-1,0,185,354,picker-2,169,354
-93,0,1,393,picker-3,392,393
3,120,223,412,picker-2,189,292
-6,0,214,428,picker-3,214,428
-82,0,2,440,picker-3,438,440
-87,0,293,451,picker-2,158,451
-78,0,2,489,picker-3,487,489
-41,0,2,493,picker-3,491,493
-71,0,314,499,picker-2,185,499
8,300,303,510,picker-2,207,210
-23,0,340,515,picker-3,175,515
-14,0,355,555,picker-2,200,555
11,420,429,579,picker-3,150,159
-89,0,394,587,picker-3,193,587
-88,0,441,601,picker-3,160,601
-74,0,297,624,picker-2,327,624
1,60,452,624,picker-2,172,564
-86,0,413,697,picker-2,284,697
-64,0,500,758,picker-2,258,758
-85,0,494,764,picker-3,270,764
-48,0,588,793,picker-3,205,793
-73,0,1,807,picker-1,806,807
14,540,556,813,picker-2,257,273
2,120,490,821,picker-3,331,701
-66,0,516,826,picker-3,310,826
-95,0,511,831,picker-2,320,831
-30,0,602,840,picker-3,238,840
-29,0,580,907,picker-3,327,907
-58,0,808,978,picker-1,170,978
-56,0,814,1013,picker-2,199,1013
-97,0,698,1080,picker-2,382,1080
-94,0,908,1090,picker-3,182,1090
-69,0,1,1115,picker-1,1114,1115
-8,0,1,1122,picker-1,1121,1122
-91,0,794,1142,picker-3,348,1142
-54,0,1,1148,picker-1,1147,1148
-62,0,1,1153,picker-1,1152,1153
19,780,822,1160,picker-3,338,380
-84,0,827,1170,picker-3,343,1170
-52,0,841,1192,picker-3,351,1192
-96,0,759,1223,picker-2,464,1223
22,960,1091,1234,picker-3,143,274
-51,0,1,1237,picker-1,1236,1237
-17,0,1116,1284,picker-1,168,1284
9,360,1014,1296,picker-2,282,936
-38,0,832,1318,picker-2,486,1318
-36,0,1123,1340,picker-1,217,1340
-39,0,979,1384,picker-1,405,1384
15,540,1171,1398,picker-3,227,858
25,1080,1081,1428,picker-2,347,348
-75,0,1224,1439,picker-2,215,1439
-44,0,1297,1460,picker-2,163,1460
-20,0,625,1476,picker-2,851,1476
-50,0,1161,1478,picker-3,317,1478
-81,0,625,1485,picker-2,860,1485
-28,0,1235,1502,picker-3,267,1502
-55,0,1193,1506,picker-3,313,1506
-12,0,1341,1665,picker-1,324,1665
-35,0,1429,1672,picker-2,243,1672
-40,0,1238,1681,picker-1,443,1681
27,1140,1440,1682,picker-2,242,542
-80,0,1285,1686,picker-1,401,1686
12,480,1154,1723,picker-1,569,1243
-45,0,1143,1743,picker-3,600,1743
6,240,1319,1751,picker-2,432,1511
-22,0,1385,1762,picker-1,377,1762
-33,0,1486,1782,picker-2,296,1782
-10,0,1149,1785,picker-1,636,1785
-25,0,1461,1802,picker-2,341,1802
-47,0,1479,1827,picker-3,348,1827
34,1500,1507,1834,picker-3,327,334
31,1380,1683,1866,picker-2,183,486
21,900,1673,1881,picker-2,208,981
33,1500,1503,1884,picker-3,381,384
-83,0,1744,1884,picker-3,140,1884
-65,0,1399,1904,picker-3,505,1904
30,1200,1666,1971,picker-1,305,771
44,1800,1828,2020,picker-3,192,220
-70,0,1763,2127,picker-1,364,2127
29,1200,1682,2158,picker-1,476,958
45,1860,1867,2165,picker-2,298,305
-27,0,1972,2188,picker-1,216,2188
20,840,1783,2192,picker-2,409,1352
-15,0,1786,2193,picker-1,407,2193
-34,0,1803,2227,picker-2,424,2227
16,600,1885,2243,picker-3,358,1643
-67,0,1882,2256,picker-2,374,2256
-11,0,1724,2260,picker-1,536,2260
-4,0,1752,2260,picker-2,508,2260
-32,0,1477,2274,picker-2,797,2274
-90,0,1687,2287,picker-1,600,2287
-18,0,2128,2322,picker-1,194,2322
-60,0,2021,2339,picker-3,318,2339
41,1800,1885,2387,picker-3,502,587
47,1980,2244,2399,picker-3,155,419
-26,0,1905,2436,picker-3,531,2436
-59,0,1835,2443,picker-3,608,2443
60,2280,2340,2508,picker-3,168,228
59,2280,2288,2551,picker-1,263,271
28,1200,2166,2552,picker-2,386,1352
61,2340,2388,2553,picker-3,165,213
-21,0,2193,2586,picker-2,393,2586
7,300,2323,2592,picker-1,269,2292
56,2220,2261,2602,picker-1,341,382
-79,0,2194,2622,picker-1,428,2622
46,1920,2159,2626,picker-1,467,706
50,2040,2189,2672,picker-1,483,632
51,2100,2552,2720,picker-1,168,620
35,1620,2262,2738,picker-2,476,1118
-76,0,2257,2824,picker-2,567,2824
74,2580,2587,2859,picker-2,272,279
43,1800,2627,2940,picker-1,313,1140
-5,0,2603,2993,picker-1,390,2993
71,2520,2553,2995,picker-2,442,475
5,240,2228,3000,picker-2,772,2760
17,720,2825,3026,picker-2,201,2306
37,1620,2623,3080,picker-1,457,1460
78,2640,2860,3100,picker-2,240,460
65,2460,2509,3107,picker-3,598,647
49,2040,2673,3119,picker-1,446,1079
64,2400,2437,3137,picker-3,700,737
-2,0,2721,3142,picker-1,421,3142
82,2760,2941,3142,picker-1,201,382
68,2520,2554,3144,picker-3,590,624
10,420,2400,3150,picker-3,750,2730
26,1140,2275,3156,picker-2,881,2016
79,2640,2739,3177,picker-2,438,537
-98,0,2994,3190,picker-1,196,3190
62,2340,2593,3220,picker-1,627,880
81,2700,3081,3256,picker-1,175,556
80,2700,3027,3269,picker-2,242,569
87,2940,3101,3281,picker-2,180,341
-100,0,3108,3310,picker-3,202,3310
85,2820,3138,3316,picker-3,178,496
53,2100,2444,3322,picker-3,878,1222
75,2640,3157,3421,picker-2,264,781
96,3120,3422,3583,picker-2,161,463
39,1740,3120,3654,picker-1,534,1914
86,2880,3151,3668,picker-3,517,788
89,3000,3143,3695,picker-1,552,695
36,1620,3145,3753,picker-3,608,2133
58,2220,3178,3755,picker-2,577,1535
94,3120,3584,3788,picker-2,204,668
42,1800,3270,3792,picker-2,522,1992
92,3060,3282,3797,picker-2,515,737
70,2520,3191,3799,picker-1,608,1279
77,2640,2996,3801,picker-2,805,1161
73,2580,3001,3844,picker-2,843,1264
-99,0,3257,3845,picker-1,588,3845
107,3540,3655,3863,picker-1,208,323
88,3000,3754,3874,picker-3,120,874
-77,0,3323,3878,picker-3,555,3878
38,1740,3317,3900,picker-3,583,2160
103,3420,3696,3909,picker-1,213,489
90,3060,3789,3920,picker-2,131,860
57,2220,3311,3921,picker-3,610,1701
91,3060,3756,3931,picker-2,175,871
55,2220,3669,3951,picker-3,282,1731
119,3660,3793,3967,picker-2,174,307
115,3600,3952,4212,picker-3,260,612
102,3420,3845,4228,picker-2,383,808
125,3900,3901,4270,picker-3,369,370
109,3540,3802,4304,picker-2,502,764
126,3900,3921,4304,picker-2,383,404
-37,0,3968,4323,picker-2,355,4323
116,3600,3922,4332,picker-3,410,732
54,2160,3910,4351,picker-1,441,2191
101,3360,3879,4352,picker-3,473,992
67,2460,3798,4354,picker-2,556,1894
129,4020,4213,4369,picker-3,156,349
32,1500,3800,4373,picker-1,573,2873
4,180,3221,4385,picker-1,1164,4205
108,3540,3846,4397,picker-1,551,857
84,2820,3864,4408,picker-1,544,1588
18,780,3875,4411,picker-3,536,3631
131,4080,4229,4424,picker-2,195,344
93,3120,4271,4430,picker-3,159,1310
104,3480,3932,4431,picker-2,499,951
139,4320,4333,4468,picker-3,135,148
-7,0,4324,4481,picker-2,157,4481
98,3240,4352,4496,picker-1,144,1256
141,4320,4355,4543,picker-2,188,223
124,3900,4305,4580,picker-2,275,680
133,4200,4425,4670,picker-2,245,470
143,4380,4386,4693,picker-1,307,313
142,4320,4374,4712,picker-1,338,392
130,4020,4370,4720,picker-3,350,700
66,2460,4398,4738,picker-1,340,2278
69,2520,4409,4746,picker-1,337,2226
147,4440,4497,4777,picker-1,280,337
138,4260,4432,4881,picker-2,449,621
137,4260,4482,4892,picker-2,410,632
72,2580,4305,4913,picker-2,608,2333
113,3600,4671,4960,picker-2,289,1360
105,3480,4544,4976,picker-2,432,1496
150,4560,4581,4981,picker-2,400,421
