order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-83,0,1,81,picker-1,80
-54,0,1,88,picker-3,87
-89,0,1,229,picker-1,228
-80,0,1,239,picker-1,238
-88,0,1,266,picker-1,265
-86,0,1,317,picker-1,316
-36,0,82,317,picker-1,235
-95,0,1,324,picker-1,323
-14,0,1,330,picker-1,329
-76,0,1,335,picker-1,334
-37,0,1,338,picker-2,337
-5,0,1,357,picker-2,356
-9,0,230,392,picker-1,162
3,60,89,404,picker-3,315
-64,0,1,411,picker-2,410
7,120,267,433,picker-1,166
-67,0,1,452,picker-3,451
-4,0,318,454,picker-1,136
12,300,318,454,picker-1,136
-33,0,240,459,picker-1,219
-48,0,1,467,picker-3,466
-18,0,1,472,picker-2,471
-79,0,325,502,picker-1,177
-7,0,336,531,picker-1,195
-43,0,339,535,picker-2,196
-38,0,358,546,picker-2,188
-58,0,331,554,picker-1,223
-30,0,1,563,picker-2,562
-53,0,1,565,picker-3,564
-69,0,393,580,picker-1,187
-40,0,1,585,picker-2,584
-42,0,1,601,picker-3,600
-72,0,412,611,picker-2,199
-24,0,1,614,picker-3,613
-11,0,405,682,picker-3,277
2,60,455,683,picker-1,228
-21,0,1,685,picker-2,684
-16,0,468,690,picker-3,222
-52,0,455,714,picker-1,259
0,60,503,714,picker-1,211
-8,0,532,714,picker-1,182
-73,0,434,731,picker-1,297
-57,0,536,733,picker-2,197
-96,0,555,741,picker-1,186
-23,0,1,744,picker-3,743
-77,0,460,748,picker-1,288
-49,0,1,749,picker-3,748
-98,0,566,779,picker-3,213
13,300,586,795,picker-2,209
-70,0,612,803,picker-2,191
27,600,602,809,picker-3,207
-22,0,453,820,picker-3,367
26,540,683,832,picker-3,149
-34,0,547,834,picker-2,287
-17,0,581,849,picker-1,268
-100,0,686,849,picker-2,163
-63,0,615,854,picker-3,239
-81,0,1,892,picker-2,891
-61,0,473,897,picker-2,424
28,720,732,901,picker-1,169
-12,0,734,924,picker-2,190
23,480,564,937,picker-2,373
29,780,780,956,picker-3,176
30,780,796,974,picker-2,178
-85,0,715,1039,picker-1,324
-1,0,833,1048,picker-3,215
17,360,835,1059,picker-2,224
-99,0,804,1108,picker-2,304
33,900,957,1139,picker-3,182
