order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-42,0,1,62,picker-3,61
-75,0,1,62,picker-3,61
-88,0,1,77,picker-4,76
-33,0,2,91,picker-2,89
-91,0,1,112,picker-4,111
-30,0,1,132,picker-3,131
-79,0,1,142,picker-2,141
-62,0,1,142,picker-2,141
-68,0,3,147,picker-3,144
-80,0,1,172,picker-1,171
-14,0,1,172,picker-1,171
-94,0,1,185,picker-4,184
-72,0,1,205,picker-4,204
-70,0,1,207,picker-2,206
-89,0,1,213,picker-4,212
-19,0,2,217,picker-2,215
-81,0,1,223,picker-4,222
-93,0,1,230,picker-4,229
-59,0,2,238,picker-2,236
-23,0,3,273,picker-3,270
-16,0,1,279,picker-1,278
-51,0,78,307,picker-4,229
-50,0,63,317,picker-3,254
-8,0,2,329,picker-2,327
-97,0,1,330,picker-4,329
-92,0,3,336,picker-3,333
-57,0,92,341,picker-2,249
-55,0,133,352,picker-3,219
-41,0,1,354,picker-1,353
-47,0,113,369,picker-4,256
-98,0,3,381,picker-3,378
-74,0,63,387,picker-3,324
-5,0,148,399,picker-3,251
-99,0,1,401,picker-1,400
-85,0,1,401,picker-1,400
-87,0,173,418,picker-1,245
-43,0,206,446,picker-4,240
5,180,208,448,picker-2,240
-3,0,1,483,picker-1,482
-56,0,224,485,picker-4,261
-32,0,1,489,picker-1,488
-21,0,143,489,picker-2,346
2,120,218,496,picker-2,278
-65,0,3,507,picker-3,504
-61,0,214,510,picker-4,296
-40,0,186,519,picker-4,333
-28,0,280,523,picker-1,243
-37,0,173,527,picker-1,354
-58,0,274,531,picker-3,257
11,300,318,544,picker-3,226
1,60,402,653,picker-1,251
-44,0,419,667,picker-1,248
9,240,331,694,picker-4,363
-1,0,239,722,picker-2,483
-4,0,484,730,picker-1,246
-35,0,449,734,picker-2,285
-86,0,143,753,picker-2,610
-36,0,486,755,picker-4,269
6,180,520,779,picker-4,259
-10,0,353,841,picker-3,488
3,120,231,841,picker-4,610
-90,0,447,862,picker-4,415
12,360,382,863,picker-3,481
-9,0,528,868,picker-1,340
-25,0,532,872,picker-3,340
7,240,388,905,picker-3,517
24,660,668,906,picker-1,238
-71,0,524,916,picker-1,392
-13,0,355,939,picker-1,584
-7,0,491,940,picker-2,449
-54,0,731,974,picker-1,243
25,660,723,978,picker-2,255
-77,0,754,1004,picker-2,250
-20,0,400,1016,picker-3,616
-84,0,756,1027,picker-4,271
20,480,508,1039,picker-3,531
-38,0,402,1043,picker-1,641
29,780,780,1047,picker-4,267
-26,0,695,1072,picker-4,377
16,420,545,1078,picker-3,533
-53,0,370,1131,picker-4,761
-82,0,342,1131,picker-2,789
-48,0,497,1138,picker-2,641
-22,0,843,1155,picker-4,312
10,300,330,1167,picker-2,837
35,960,979,1202,picker-2,223
-95,0,863,1237,picker-4,374
8,240,308,1251,picker-4,943
36,1020,1028,1258,picker-4,230
-27,0,873,1362,picker-3,489
-11,0,864,1391,picker-3,527
38,1020,1044,1432,picker-1,388
28,720,906,1454,picker-3,548
-29,0,1005,1460,picker-2,455
17,420,941,1472,picker-2,531
-76,0,1139,1472,picker-2,333
