order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-83,0,1,82,picker-2,81
-59,0,1,98,picker-2,97
-45,0,1,167,picker-2,166
-10,0,1,218,picker-2,217
-89,0,1,229,picker-2,228
-14,0,1,274,picker-2,273
3,60,83,321,picker-2,238
-51,0,1,326,picker-2,325
-75,0,1,345,picker-2,344
-8,0,168,383,picker-2,215
-76,0,99,386,picker-2,287
-93,0,1,391,picker-1,390
-9,0,219,409,picker-2,190
-11,0,1,437,picker-1,436
7,120,230,464,picker-2,234
-4,0,275,483,picker-2,208
-52,0,322,488,picker-2,166
-91,0,1,522,picker-3,521
-58,0,1,535,picker-3,534
-79,0,327,540,picker-2,213
12,300,346,552,picker-2,206
5,120,384,583,picker-2,199
-69,0,387,590,picker-2,203
-48,0,1,604,picker-3,603
-53,0,1,610,picker-3,609
-33,0,438,620,picker-1,182
-35,0,1,632,picker-1,631
-18,0,1,636,picker-3,635
-43,0,484,665,picker-2,181
-38,0,392,671,picker-1,279
-30,0,1,678,picker-3,677
-2,0,1,688,picker-3,687
-27,0,523,710,picker-3,187
-61,0,465,716,picker-2,251
17,360,489,724,picker-2,235
-77,0,410,730,picker-2,320
-49,0,1,747,picker-3,746
-98,0,536,758,picker-3,222
-54,0,541,780,picker-2,239
8,240,553,780,picker-2,227
2,60,591,791,picker-2,200
-70,0,1,793,picker-1,792
26,540,637,805,picker-3,168
-36,0,621,807,picker-1,186
-22,0,611,820,picker-3,209
0,60,584,831,picker-2,247
27,600,605,833,picker-3,228
-7,0,633,853,picker-1,220
-19,0,1,858,picker-1,857
-81,0,1,874,picker-1,873
-40,0,1,910,picker-1,909
-68,0,1,933,picker-1,932
-86,0,672,937,picker-1,265
-5,0,717,943,picker-2,226
-72,0,725,980,picker-2,255
25,540,711,996,picker-3,285
-88,0,781,1008,picker-2,227
-16,0,689,1026,picker-3,337
-67,0,759,1040,picker-3,281
13,300,832,1058,picker-2,226
-73,0,794,1068,picker-1,274
30,780,806,1074,picker-3,268
-99,0,808,1086,picker-1,278
-64,0,748,1092,picker-3,344
-100,0,821,1099,picker-3,278
-24,0,679,1107,picker-3,428
33,900,944,1113,picker-2,169
-87,0,666,1120,picker-2,454
-34,0,781,1133,picker-2,352
28,720,981,1143,picker-2,162
-57,0,731,1150,picker-2,419
-96,0,875,1154,picker-1,279
-12,0,1009,1167,picker-2,158
-47,0,792,1177,picker-2,385
-85,0,854,1205,picker-1,351
-25,0,997,1207,picker-3,210
-95,0,1041,1235,picker-3,194
-55,0,1059,1270,picker-2,211
40,1080,1114,1280,picker-2,166
34,960,1093,1315,picker-3,222
36,960,1144,1345,picker-2,201
-82,0,1151,1345,picker-2,194
-63,0,1121,1363,picker-2,242
35,960,1027,1403,picker-3,376
41,1140,1206,1445,picker-1,239
29,780,1168,1498,picker-2,330
-74,0,1208,1510,picker-3,302
39,1020,1087,1554,picker-1,467
-26,0,1075,1573,picker-3,498
-1,0,1364,1586,picker-2,222
18,360,1100,1587,picker-3,487
48,1320,1346,1604,picker-2,258
-78,0,1155,1609,picker-1,454
-62,0,934,1618,picker-1,684
51,1440,1446,1655,picker-1,209
-50,0,1316,1658,picker-3,342
37,960,1069,1671,picker-1,602
50,1380,1499,1687,picker-2,188
6,120,1404,1690,picker-3,286
32,900,1346,1729,picker-2,383
-56,0,938,1731,picker-1,793
-15,0,1108,1747,picker-3,639
-44,0,1555,1763,picker-1,208
15,360,911,1770,picker-1,859
60,1560,1610,1780,picker-1,170
49,1380,1587,1807,picker-2,220
-32,0,1236,1830,picker-3,594
-37,0,1178,1866,picker-2,688
-90,0,1134,1911,picker-2,777
63,1620,1730,1911,picker-2,181
55,1500,1688,1935,picker-2,247
47,1260,1605,1939,picker-2,334
44,1200,1271,1962,picker-2,691
43,1200,1732,1971,picker-1,239
-21,0,859,2071,picker-1,1212
61,1560,1619,2095,picker-1,476
-46,0,1771,2124,picker-1,353
52,1500,1672,2161,picker-1,489
64,1680,1764,2261,picker-1,497
65,1740,1972,2268,picker-1,296
16,360,1691,2274,picker-3,583
-66,0,1574,2281,picker-3,707
71,1980,2096,2305,picker-1,209
-23,0,1831,2314,picker-3,483
-71,0,834,2372,picker-3,1538
58,1500,1748,2372,picker-3,624
-3,0,1511,2416,picker-3,905
54,1500,1588,2434,picker-3,846
-92,0,2275,2489,picker-3,214
75,2100,2373,2641,picker-3,268
87,2460,2490,2743,picker-3,253
77,2160,2282,2783,picker-3,501
24,480,2642,2809,picker-3,167
78,2220,2269,2824,picker-1,555
57,1500,2162,2833,picker-1,671
62,1620,1940,2875,picker-2,935
70,1920,2072,2892,picker-1,820
56,1500,1656,2901,picker-1,1245
-65,0,1281,2930,picker-2,1649
