order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time
-72,0,1,49,picker-2,48
-49,0,1,71,picker-3,70
-12,0,1,71,picker-3,70
-97,0,1,71,picker-3,70
-21,0,2,82,picker-3,80
-90,0,1,84,picker-2,83
-73,0,1,84,picker-2,83
-87,0,1,96,picker-2,95
-25,0,1,101,picker-5,100
-96,0,1,113,picker-5,112
-32,0,1,130,picker-1,129
-67,0,1,134,picker-2,133
-15,0,1,152,picker-1,151
-31,0,1,164,picker-4,163
-92,0,1,173,picker-1,172
-51,0,1,173,picker-1,172
-74,0,2,187,picker-3,185
-83,0,1,189,picker-2,188
-89,0,4,193,picker-5,189
-65,0,1,194,picker-4,193
-63,0,1,194,picker-4,193
-66,0,1,201,picker-2,200
-48,0,4,209,picker-5,205
-100,0,1,231,picker-1,230
-64,0,2,234,picker-3,232
-26,0,3,235,picker-4,232
-91,0,1,242,picker-2,241
-47,0,1,262,picker-4,261
-9,0,1,262,picker-4,261
-10,0,1,266,picker-4,265
-11,0,2,283,picker-3,281
-68,0,1,287,picker-3,286
-52,0,4,291,picker-5,287
-20,0,1,295,picker-4,294
-39,0,1,302,picker-5,301
-79,0,1,308,picker-1,307
-16,0,1,318,picker-1,317
-77,0,1,321,picker-5,320
-41,0,1,349,picker-1,348
-56,0,50,358,picker-2,308
-30,0,165,370,picker-4,205
-46,0,85,372,picker-2,287
-81,0,1,379,picker-5,378
-71,0,72,382,picker-3,310
-34,0,72,382,picker-3,310
-36,0,131,390,picker-1,259
-53,0,114,391,picker-5,277
-35,0,72,393,picker-3,321
-37,0,97,395,picker-2,298
0,60,153,401,picker-1,248
-2,0,102,402,picker-5,300
-76,0,83,405,picker-3,322
5,120,135,411,picker-2,276
-18,0,85,415,picker-2,330
-14,0,174,423,picker-1,249
-44,0,190,438,picker-2,248
-27,0,188,439,picker-3,251
-69,0,174,454,picker-1,280
-93,0,195,456,picker-4,261
-5,0,202,472,picker-2,270
-8,0,194,473,picker-5,279
3,60,210,484,picker-5,274
-1,0,195,484,picker-4,289
-95,0,284,485,picker-3,201
10,180,235,495,picker-3,260
-88,0,288,501,picker-3,213
7,180,232,512,picker-1,280
11,240,243,515,picker-2,272
-75,0,236,519,picker-4,283
-33,0,263,527,picker-4,264
-80,0,292,541,picker-5,249
8,180,267,541,picker-4,274
14,300,303,550,picker-5,247
-38,0,263,555,picker-4,292
13,300,322,562,picker-5,240
-42,0,296,574,picker-4,278
20,360,380,602,picker-5,222
6,180,371,606,picker-4,235
-70,0,309,608,picker-1,299
-7,0,383,611,picker-3,228
17,300,359,616,picker-2,257
-57,0,319,624,picker-1,305
-59,0,373,626,picker-2,253
-29,0,383,629,picker-3,246
18,300,394,663,picker-3,269
19,360,391,673,picker-1,282
-98,0,396,681,picker-2,285
-54,0,392,681,picker-5,289
-4,0,416,709,picker-2,293
-62,0,403,711,picker-5,308
-61,0,402,721,picker-1,319
23,420,424,721,picker-1,297
-3,0,406,748,picker-3,342
-17,0,412,757,picker-2,345
34,480,485,771,picker-4,286
31,480,486,786,picker-3,300
21,360,457,794,picker-4,337
-50,0,474,797,picker-5,323
32,480,516,826,picker-2,310
-86,0,528,838,picker-4,310
30,480,487,838,picker-5,351
-13,0,520,859,picker-4,339
9,180,440,861,picker-3,421
2,60,542,863,picker-4,321
-94,0,350,907,picker-1,557
24,420,455,907,picker-1,452
-43,0,513,907,picker-1,394
43,600,609,917,picker-1,308
16,300,551,917,picker-5,366
-78,0,473,925,picker-2,452
42,600,603,931,picker-5,328
-82,0,439,963,picker-2,524
-28,0,627,968,picker-2,341
29,420,502,973,picker-3,471
22,420,563,985,picker-5,422
-6,0,543,998,picker-5,455
36,480,625,1001,picker-1,376
50,660,683,1025,picker-5,342
46,600,682,1052,picker-2,370
-24,0,722,1064,picker-1,342
51,660,664,1069,picker-3,405
48,660,710,1069,picker-2,359
55,720,722,1075,picker-1,353
38,540,630,1087,picker-3,457
40,600,607,1087,picker-4,480
39,540,712,1090,picker-5,378
35,480,612,1117,picker-3,505
44,600,674,1121,picker-1,447
56,780,798,1123,picker-5,325
41,600,749,1131,picker-3,382
57,780,787,1142,picker-3,355
12,240,556,1156,picker-4,600
58,780,795,1156,picker-4,361
60,840,862,1165,picker-3,303
64,840,840,1168,picker-5,328
-84,0,839,1183,picker-4,344
54,720,772,1198,picker-4,426
62,840,860,1198,picker-4,338
61,840,864,1209,picker-4,345
27,420,575,1216,picker-4,641
15,300,919,1216,picker-5,297
52,660,932,1228,picker-5,296
65,900,926,1241,picker-2,315
26,420,496,1249,picker-3,753
69,900,974,1277,picker-3,303
-99,0,918,1297,picker-1,379
70,960,969,1301,picker-2,332
47,660,827,1317,picker-2,490
59,840,964,1317,picker-2,353
25,420,986,1338,picker-5,352
67,900,1071,1355,picker-3,284
-85,0,1026,1358,picker-5,332
4,60,758,1363,picker-2,605
37,540,1070,1363,picker-2,293
